4414429,415,pretty,several,888
3726588,47,glass,people,304
14585558,780,Congress,seven,391
10574142,583,black,mean,167
2542524,258,wife,lead,281
11220723,803,scientist,month,517
15242336,56,serve,fish,412
16483623,415,although,per,170
3469212,181,those,relationship,472
9316329,224,beautiful,benefit,361
15391060,177,so,eat,959
3775579,363,seek,travel,528
16483128,356,each,environment,744
3731551,570,game,prove,197
8455931,870,gas,idea,26
837208,851,certain,woman,537
4058365,62,manager,activity,995
2528718,737,sense,pick,471
14906885,93,teach,figure,158
3622305,712,cost,important,210
3115388,350,poor,particularly,402
1657963,80,your,chance,104
2337754,824,number,that,547
13782771,371,drop,may,481
12020104,116,value,develop,949
10201592,370,behind,good,973
470144,998,wear,young,537
2686455,721,wrong,side,370
6421783,270,sort,or,267
13456101,869,before,wide,612
8180502,906,different,such,544
16532514,936,option,activity,451
14569955,758,education,issue,490
5124551,630,dream,you,67
1585099,738,minute,them,727
3053782,729,article,as,436
10971984,380,show,read,331
6157870,519,fill,social,637
9535043,577,ground,leg,721
11973451,260,toward,add,344
15902159,940,during,during,398
9022761,398,recognize,describe,248
4233068,181,cost,up,472
11670403,988,deep,remember,102
3701095,538,here,election,349
15207908,625,east,sign,470
6325642,575,walk,sea,284
10912591,533,degree,there,762
1876932,671,lot,continue,106
7947154,755,hope,data,786
276494,432,many,memory,812
12887262,541,meet,movement,526
10749954,482,including,drop,337
13735314,924,source,audience,925
10160593,512,clear,coach,2
10480272,163,three,raise,153
3747513,240,week,we,787
9260847,587,laugh,film,72
5568400,618,traditional,within,22
7899033,380,seat,society,780
12050147,414,exist,field,348
4153297,341,song,tree,28
392819,257,company,keep,471
2784755,621,traditional,rest,768
6427442,835,institution,store,806
12724844,810,huge,treatment,167
14340852,401,politics,officer,671
9433040,685,building,Mrs,584
10797812,273,citizen,us,913
4545351,545,bag,forget,747
15521045,899,center,traditional,671
1608219,692,when,pretty,431
12419665,329,office,new,58
8610673,646,month,example,18
693289,315,over,entire,519
7557940,266,property,administration,51
6673836,26,toward,weight,660
16687694,16,choice,student,158
12532954,401,have,item,140
8842663,975,account,less,895
7027477,307,instead,authority,787
1283695,889,manager,side,747
4024113,83,challenge,former,508
16577662,159,large,capital,343
483531,977,including,sister,985
13347884,275,story,movement,890
15824027,551,center,career,46
3113798,150,reduce,reality,487
10996023,190,medical,law,91
13924893,687,record,vote,666
13952555,545,only,record,318
3823423,805,later,myself,2
11121700,178,bed,expert,966
14326283,800,simple,finish,599
13267528,703,what,policy,99
13068484,908,show,draw,864
7680247,206,individual,instead,330
15425321,847,strong,whatever,185
4775860,546,movie,significant,995
6852108,334,fall,however,43
19258,680,professional,mother,907
12702093,478,their,very,760
14902472,409,strong,court,934
8843305,5,land,argue,637
12543561,228,thing,involve,667
2138868,48,deal,role,903
11936788,642,ability,account,150
13815656,94,material,strong,698
1134879,269,month,fear,452
15908333,78,fill,artist,246
12860302,881,agency,across,521
11855508,145,series,speak,100
625792,601,too,senior,346
10368066,395,seek,watch,764
15799596,293,television,turn,277
5342160,671,military,sort,156
6727775,691,plant,left,594
6365243,902,accept,I,369
13731920,642,test,they,974
9931476,922,professor,allow,831
11609640,298,reach,parent,733
9229156,646,skill,charge,570
14512943,103,character,beyond,1
6538611,935,threat,smile,462
14617008,429,just,society,634
16472469,658,year,recognize,530
12279220,248,impact,family,675
793117,821,live,line,192
6968647,876,culture,answer,735
9757655,597,huge,western,810
12651336,945,use,of,713
3641268,746,practice,fall,970
6141534,887,describe,teacher,453
15111209,52,fund,floor,1
2761267,102,put,officer,92
12366928,431,teach,stop,617
11952703,482,popular,beat,830
4593192,663,standard,three,811
9197008,384,no,use,650
15882832,201,country,to,696
9285544,927,question,plant,903
9122130,456,measure,moment,577
13125160,610,realize,expect,136
3599621,285,compare,type,125
4958409,832,share,nice,587
10050865,390,threat,any,911
1956730,731,state,when,916
13896646,24,scientist,value,753
875071,546,foot,painting,812
8933487,630,time,yet,192
8958589,832,within,amount,32
8578935,904,consumer,particular,581
9431000,380,director,seek,768
13305369,336,old,face,258
5131653,176,daughter,case,20
10113191,904,price,beautiful,921
4111823,975,serve,common,682
3188547,841,spring,cup,410
6368374,913,conference,machine,756
11878827,605,man,way,293
8060175,739,start,center,52
13741456,695,trade,end,672
13894899,97,official,show,49
5861024,280,forget,significant,818
184553,202,need,American,996
14419129,844,four,heart,544
11349180,124,world,good,132
531636,903,reflect,especially,252
15499983,535,force,bad,219
4062258,641,source,analysis,311
6639426,341,recognize,message,985
2599673,170,rule,whom,148
14123053,823,walk,citizen,816
6882744,469,effort,long,466
16624417,494,section,read,363
5808824,88,action,resource,78
11272982,977,magazine,peace,883
15280372,747,wall,difficult,732
1047109,764,everybody,seek,678
5860871,254,avoid,budget,188
480762,910,adult,strategy,582
10182263,528,send,soldier,664
10302052,303,especially,of,392
14487567,886,field,drug,822
2715113,681,interview,course,313
3805361,544,attention,under,737
2308968,491,money,a,30
7956089,387,actually,win,763
14405183,826,speak,system,773
14738566,133,house,reach,842
12944505,500,explain,majority,991
11649064,911,American,foot,341
16009159,712,food,mission,455
1239106,968,let,he,407
12527341,775,up,movie,366
11163850,24,relationship,weight,825
9333330,6,reduce,ok,718
15231149,544,ago,color,502
10593831,627,part,beyond,466
16727205,311,military,manager,803
15831123,186,show,single,780
13860882,769,effect,about,252
12820520,153,drug,product,402
10550591,749,every,mind,598
16462126,301,tree,difficult,599
16186055,798,gun,animal,966
11456278,577,against,myself,231
4676892,575,per,science,996
5036151,448,especially,fire,765
3444173,946,effort,stuff,533
8645134,156,turn,dog,887
10508326,289,save,again,376
11073325,423,instead,letter,172
6474542,604,eight,site,748
1399384,114,send,check,212
3968855,677,either,keep,61
9781353,655,technology,consider,837
1844906,860,likely,seem,425
3259382,435,act,cut,493
11008731,771,report,or,701
14915991,868,camera,address,278
1561969,694,spring,consider,575
8413803,429,ball,effect,23
4293101,725,PM,recognize,122
14963493,270,want,back,79
4003761,812,garden,what,987
13176643,113,occur,side,910
5298423,534,decade,continue,685
4560358,384,evening,partner,227
3014859,308,career,successful,982
2967051,265,mission,remain,6
7360608,64,design,design,939
8100475,181,law,manager,9
13917556,33,window,feeling,839
3221810,770,green,quality,53
2117563,181,camera,all,140
9402272,478,end,whom,543
1078118,467,watch,interview,978
8365669,378,prove,down,409
13461372,530,party,long,231
11156408,820,education,none,378
6429643,935,under,model,624
3933629,308,half,issue,789
9318078,876,create,always,566
1158057,627,central,party,226
10168508,742,old,vote,619
7766392,231,few,rate,214
13689550,467,tell,garden,734
3695395,144,something,right,657
14534260,890,get,letter,587
13789268,560,close,great,440
7080772,799,pull,remain,420
1628546,37,can,unit,663
3966327,242,few,kid,188
1574338,773,lose,those,801
6874123,454,really,less,123
16113653,922,letter,call,873
12029543,668,focus,challenge,590
14508885,585,box,different,177
7584905,367,red,contain,84
15558665,781,every,you,574
1925611,176,political,audience,236
5732721,376,yourself,challenge,773
12128682,361,dog,assume,986
12645975,690,because,meeting,948
9004279,6,trial,or,721
5140436,395,the,war,174
11333551,958,memory,see,122
15738031,944,bill,view,992
13488261,135,sort,act,652
3851102,412,born,step,727
2506375,780,dark,follow,80
143196,395,really,toward,404
5171632,572,can,today,500
13929403,134,wonder,audience,333
12268904,448,simple,under,144
12573884,726,whatever,game,9
2260490,447,paper,purpose,669
6909293,939,discuss,north,436
284528,982,politics,move,809
5935024,543,bank,talk,573
7662423,780,herself,heart,333
3373306,585,window,receive,860
3142083,219,industry,future,219
7283906,32,myself,report,467
15019869,114,network,factor,255
9550151,574,only,together,26
14415524,459,senior,discover,437
11838003,79,message,speak,280
14307438,682,little,eye,548
8313553,919,decade,might,189
13542014,940,other,too,543
4354738,400,statement,lay,483
10159518,822,election,hospital,329
8251514,271,doctor,owner,685
9165545,21,once,commercial,701
12307466,178,help,pass,89
8325411,280,south,add,135
6961879,680,will,citizen,732
1937174,473,high,force,980
5919639,659,whole,character,940
15392039,936,help,as,717
8302550,698,Democrat,trade,868
982825,626,cause,whether,1
12619988,241,off,paper,552
8622840,977,collection,attorney,50
444341,558,top,student,903
9885622,639,somebody,imagine,59
15317045,473,situation,majority,199
38784,835,world,thousand,634
8899188,879,animal,blood,739
14905310,488,drive,team,859
15914671,762,indeed,message,692
12934559,545,both,certain,87
14973178,593,popular,wind,217
13611201,236,happen,begin,502
11126420,607,something,section,884
14955002,490,crime,spend,762
9049026,822,door,morning,185
3129240,378,heavy,rather,980
16554602,772,away,beyond,78
801286,752,blue,ability,873
3940109,203,last,so,596
8858481,633,ball,soon,349
9935686,196,rule,wife,495
2655012,420,team,everybody,412
9199649,504,notice,better,241
15026810,811,return,plan,374
15383816,65,American,subject,863
14795429,954,develop,still,364
2583636,576,best,yet,729
14033705,166,spend,loss,27
6603056,488,modern,born,433
1052833,433,environment,decision,68
8065571,750,score,try,619
3701351,405,determine,modern,512
11001366,549,ground,her,615
13471751,544,eye,win,763
15501197,806,task,positive,807
3899564,394,church,middle,762
1988431,324,member,radio,253
16652046,154,standard,western,389
2482574,665,research,policy,828
15568577,812,trouble,cold,696
1394329,317,financial,believe,940
6290089,508,tonight,court,538
5567903,596,note,half,402
10686688,211,term,key,344
1332529,141,sell,case,185
5023480,869,visit,total,929
8148119,685,no,act,417
1519011,464,phone,gun,186
13821727,837,size,ground,19
15720603,350,organization,professor,567
10345805,736,never,manager,816
7000892,136,watch,ago,349
4239239,973,reduce,firm,378
11592156,199,around,note,894
6762762,219,assume,politics,98
2731725,344,however,agreement,941
7009953,805,election,consumer,488
7953736,51,bag,near,335
14857255,808,hour,miss,389
375264,291,assume,executive,163
5034295,77,fly,too,791
4357637,705,add,person,752
627751,589,increase,agreement,275
4219275,833,with,common,787
4806453,329,brother,someone,952
12193216,499,north,tell,514
13344541,540,father,majority,410
4763765,375,than,him,356
8488265,821,serve,them,901
1330720,831,series,best,836
15007585,898,final,actually,456
14759529,555,dream,billion,217
2043868,64,develop,reflect,712
5441249,699,cultural,save,181
15180233,164,senior,everybody,620
14491324,45,low,successful,917
9729387,477,throughout,push,510
2484480,233,keep,strategy,188
14553509,910,factor,become,363
6967459,702,very,mean,530
14155804,708,PM,carry,659
1297260,634,world,one,570
13445299,756,enjoy,only,688
6020984,852,risk,indeed,188
14596019,74,place,still,81
15885233,338,administration,him,13
9884192,840,section,likely,766
8359908,385,suddenly,environment,989
15261937,406,president,laugh,930
5267098,746,add,along,300
8135271,707,agency,my,4
12495721,934,because,travel,955
13139470,514,relationship,those,201
10762680,553,force,score,140
10076162,688,carry,someone,703
5699357,43,along,free,508
15407868,869,building,specific,853
10819662,994,production,career,725
5959807,765,million,decide,781
12659442,448,really,population,345
5641255,678,blue,want,938
12573635,584,happen,try,520
13956465,326,relationship,game,937
5943462,474,safe,general,840
3884272,286,paper,citizen,958
1054862,571,these,song,485
9143420,82,choice,big,170
2754843,216,prove,clear,113
4841035,652,or,whose,327
5907561,386,sometimes,yourself,881
384683,285,interview,together,701
9901188,717,author,trouble,572
16308602,600,approach,section,92
16641898,891,prepare,girl,805
3763401,353,discussion,experience,860
3061795,49,address,hot,58
13596548,62,look,prepare,907
16076330,529,cause,beyond,54
3044217,983,end,before,340
14531846,885,drop,pretty,757
6608845,826,sister,player,860
13113208,549,eye,sound,261
11603668,157,him,training,151
7284573,919,room,buy,107
14609264,584,rise,whom,73
704872,786,democratic,when,128
15731499,848,ok,environmental,99
11629805,738,wonder,use,417
11595549,383,than,kitchen,88
457459,63,turn,up,595
11374493,437,prepare,experience,510
4228144,565,marriage,paper,878
10961535,304,protect,PM,811
15031041,931,identify,response,12
14951065,641,country,keep,976
13397823,209,both,discover,251
2795769,290,form,enjoy,784
5002694,989,people,investment,384
8299824,742,hit,north,807
2999881,623,try,mention,8
15665537,132,success,really,798
14594157,733,seat,box,230
12038567,695,unit,meeting,131
2741620,894,two,bag,345
7151237,285,race,matter,462
2014900,339,age,rest,191
8219393,853,model,issue,671
12153502,445,send,firm,50
12589105,790,election,him,961
4612148,981,value,significant,315
16327773,521,themselves,only,968
13715296,6,site,eye,653
13584257,22,she,goal,817
9252875,549,unit,fact,724
16641670,851,test,thank,891
9838303,801,eat,year,416
2559751,49,dark,yes,932
4141173,862,major,buy,422
15978173,568,attention,laugh,246
13377739,93,represent,music,561
5586569,706,indeed,allow,709
1195007,433,certainly,treat,298
16104693,201,that,great,817
5517689,369,always,each,138
4977717,659,difference,technology,308
5652390,787,physical,contain,986
15834253,471,in,best,857
2124744,603,image,front,549
9463489,220,attorney,box,612
11599569,547,house,off,798
13123898,469,nice,room,425
1143127,235,tonight,computer,967
14008606,534,phone,audience,238
9379918,904,mouth,major,78
743099,75,up,bad,242
5865544,75,past,increase,483
3087438,73,exactly,girl,909
9556749,641,end,successful,185
1509878,874,his,result,463
15333375,87,ok,political,389
746464,244,walk,need,312
12014546,375,may,a,668
6118490,582,main,father,448
13896157,798,those,clear,220
212216,565,suddenly,crime,520
2558229,698,read,according,562
7704569,951,various,scene,620
16272191,191,born,claim,439
13395470,411,choose,reveal,843
15080543,272,win,any,243
11849943,801,cover,finish,233
2945170,121,cover,group,445
9288517,437,camera,wall,196
7981158,762,sell,religious,464
2054873,518,month,reason,904
8020275,727,series,production,7
11391559,545,environment,type,688
1078363,149,pull,writer,277
4626919,898,effort,happy,89
4754377,423,relationship,issue,212
5697698,50,effect,improve,866
14762425,706,operation,eight,944
11598378,878,us,difference,87
11130910,398,language,manager,843
15238537,47,service,bad,560
8329819,508,without,power,36
15523876,974,decade,loss,88
12260717,588,language,kind,660
2637458,759,entire,yourself,392
9252858,587,fine,compare,380
6767984,142,provide,development,157
9068719,137,run,stop,667
10680190,307,easy,walk,665
13579032,790,lose,investment,810
4838550,455,husband,country,419
6271058,495,voice,difference,210
5029682,624,two,case,663
5209863,319,maintain,common,248
1303390,258,image,somebody,938
12533478,184,create,work,18
10744712,663,soon,activity,132
4411839,553,push,act,235
2715644,855,hair,investment,964
14068538,637,table,true,409
10673881,12,talk,study,138
10911375,733,today,middle,451
10536764,965,particularly,street,595
5733021,698,maintain,take,436
7848563,329,free,people,611
16531835,450,quickly,project,265
7264047,311,also,most,684
7097190,930,bit,wonder,389
7556809,409,establish,day,200
10351374,605,pay,early,834
2515741,44,according,tell,216
8231238,91,wear,eight,944
6737926,239,focus,true,96
98849,79,player,raise,524
8803480,302,family,run,289
480667,224,magazine,sport,836
5529491,212,floor,after,792
5376214,951,whose,black,799
16783486,329,difference,southern,237
7957920,800,player,room,163
14569892,890,away,including,978
15569664,821,property,owner,256
13180604,739,according,little,99
14515058,340,probably,strategy,750
4033349,647,chair,sign,278
8718688,200,experience,dark,461
11125441,488,change,probably,418
12343189,719,enter,child,100
15536073,6,almost,possible,310
7583066,441,for,try,346
11673171,424,effort,read,999
8310397,102,member,eye,358
16709010,464,many,defense,118
3297794,623,compare,it,970
6395210,82,serve,early,45
10400299,292,spring,toward,766
8333159,981,history,husband,381
13739529,18,us,hope,545
