45638,871,production
22088,289,add
48931,689,north
3991,600,risk
78758,892,discuss
26185,540,soldier
47670,656,red
63669,328,piece
3172,731,adult
36426,190,may
67803,101,medical
68540,879,fine
48655,654,during
24347,339,around
33502,345,brother
55402,94,market
86500,932,law
9366,853,among
47766,376,movement
81844,57,entire
66788,951,fill
36360,336,end
15882,449,dog
28850,603,institution
70919,842,American
67606,336,under
58352,630,rule
57564,643,believe
29221,743,talk
85362,841,final
42550,397,happen
36545,767,we
75574,905,level
58456,153,want
41789,389,federal
67370,434,term
73020,337,big
63476,467,against
31726,273,already
83428,307,onto
53729,951,door
12634,583,too
30124,141,leader
15459,455,better
51364,868,good
46915,695,no
45873,770,forward
71769,316,top
27288,136,hotel
69727,300,history
30135,992,increase
87516,758,business
34046,148,meeting
52352,897,leg
73762,180,while
5514,121,street
78028,161,record
61195,36,foreign
13115,254,in
45757,925,stand
72210,168,memory
30267,462,attention
81803,716,various
3523,965,probably
30783,336,you
20179,772,main
17909,415,claim
59357,235,interview
17217,25,risk
50767,294,body
27861,361,water
65353,326,building
47908,245,woman
58828,239,born
67842,613,knowledge
57826,354,relate
1038,394,become
65677,892,young
29040,658,good
17372,395,street
22100,3,require
87675,380,popular
32908,820,offer
25006,670,early
4739,328,know
66035,675,dog
26261,714,represent
161,210,arrive
32434,24,fine
11073,953,what
49152,434,point
13432,996,up
53761,597,win
43634,47,economic
84775,881,fact
24650,555,also
39380,93,nothing
38536,537,arm
1415,417,Mr
42232,305,it
35881,344,body
23391,787,raise
51818,32,answer
3125,95,while
62976,368,interest
53298,888,compare
73955,382,one
67858,198,try
22267,249,organization
75608,918,stage
18913,521,sea
80450,999,economic
80643,518,important
78389,651,blood
72878,367,serve
5337,854,piece
86411,201,away
78616,564,series
41766,892,argue
16574,544,sister
26946,734,produce
87635,295,appear
41161,442,never
82024,617,agency
47808,157,long
83759,443,great
46024,80,leader
55847,403,notice
68242,496,but
25167,824,benefit
65181,794,receive
53472,628,himself
11390,32,tell
55567,587,data
76488,580,challenge
80607,960,data
70851,989,beautiful
10705,807,admit
15125,715,interesting
52158,240,leave
85884,269,focus
22216,119,above
21535,491,through
42381,894,fish
54683,29,view
41069,555,simply
63362,972,front
44844,581,result
39219,249,prevent
75014,393,business
29592,921,rather
18553,80,skill
49165,709,the
32854,613,bring
27153,149,describe
46831,976,happy
50853,516,on
66415,303,should
4326,990,civil
54162,960,keep
53395,375,her
33370,329,air
1888,527,share
11991,501,race
53661,184,speak
87661,495,fire
80976,748,American
41739,795,behavior
74920,107,almost
54095,690,decide
65697,102,local
69341,82,loss
20777,937,head
15145,300,everything
50314,908,challenge
32961,543,parent
26569,33,film
40206,320,bring
82319,761,listen
14160,456,look
75329,425,push
50816,265,certainly
27811,171,main
12702,295,more
5713,309,our
48457,936,indicate
2381,419,not
16753,899,safe
60088,290,two
10235,871,ball
81175,125,put
48247,688,far
79883,147,rate
9587,790,page
17,728,politics
55848,935,article
76633,449,our
66442,523,effect
84302,268,should
12256,714,traditional
21192,26,learn
18206,309,television
59406,1,letter
70432,990,happy
62669,653,east
29239,691,particularly
76245,864,reach
71340,693,very
72317,781,ago
53344,599,rock
19258,664,force
11191,899,effort
34478,411,maybe
85342,61,feel
45223,420,friend
16893,40,whether
83135,745,service
27832,194,past
4319,773,indeed
35186,950,television
24961,370,recognize
22765,180,role
52723,645,respond
62282,743,put
84451,11,state
62151,291,surface
78685,931,indicate
36831,624,friend
39815,273,shake
20899,319,relationship
29763,496,attention
65249,975,something
16188,553,hotel
75387,985,cold
35997,703,have
12555,258,table
49295,978,office
70267,103,both
4063,792,region
1095,603,just
55944,794,coach
79646,750,nation
37645,796,sport
26468,991,paper
60365,325,wish
57264,420,somebody
26912,531,risk
36259,365,doctor
54426,742,bad
6091,447,her
65,69,church
77601,88,tax
21871,170,six
38420,179,necessary
63399,899,employee
54886,13,between
10674,788,message
7121,254,history
57618,153,skill
74143,855,decide
44228,5,state
37303,428,peace
78257,506,help
75856,144,today
60288,805,under
12073,919,base
84206,918,teacher
51739,412,meet
66823,12,newspaper
32212,366,approach
19999,55,level
75471,235,government
18884,733,focus
64683,484,admit
74520,932,ready
74083,222,woman
64593,724,her
58736,390,kitchen
77139,341,bed
16928,739,smile
45851,146,employee
17933,678,prevent
67293,745,it
165,225,bill
71549,268,response
44893,741,boy
19527,901,rich
29994,232,position
62045,626,eat
65713,353,four
60156,573,crime
62997,265,view
25558,573,front
14860,668,politics
16128,294,try
16918,329,officer
79042,584,general
55778,179,put
62241,607,lawyer
84835,626,herself
6146,107,under
81033,895,significant
57836,622,dark
85732,183,man
27814,171,million
52367,167,industry
59170,418,much
62496,216,sport
66070,988,there
77445,637,south
80360,35,give
22860,231,side
14546,250,beautiful
32128,608,safe
84227,914,early
66592,809,song
86362,381,kind
28430,656,growth
42163,895,likely
43174,531,point
42931,639,ability
70649,304,possible
636,651,other
56929,417,people
31829,282,pay
45695,311,have
30690,968,bar
29505,626,effort
36658,691,far
82016,192,similar
67893,243,stage
52459,65,Mr
15234,940,also
83001,853,be
1411,382,right
14193,69,push
57401,121,president
6355,640,particular
27210,735,her
51609,39,idea
73177,482,himself
79032,648,black
80930,851,nation
21792,630,kitchen
25023,184,throughout
22263,382,enough
14113,709,improve
45022,362,your
67792,519,government
38600,88,behavior
75641,473,current
45655,543,cultural
23274,933,office
26873,393,check
6666,278,south
81293,768,ten
87624,246,first
48698,971,team
78436,912,feeling
63395,620,crime
1271,3,office
78471,209,everyone
13538,487,have
55955,553,food
2948,356,eat
25206,991,structure
61588,679,for
26173,856,animal
49493,887,than
16448,475,result
5088,554,at
70073,661,third
81615,731,know
68053,609,natural
32968,294,house
9248,498,woman
82469,536,low
71393,741,much
2692,483,international
52243,258,senior
86719,412,help
17211,721,also
26122,640,subject
48594,359,let
38532,996,need
74928,551,tough
72628,226,still
75822,459,particular
59060,849,rate
1737,515,sit
63711,519,improve
65537,406,program
43003,651,general
50842,109,although
45565,191,get
76922,206,bad
45102,854,development
54865,854,center
76919,224,style
33026,861,believe
83558,423,war
64701,570,cultural
3973,881,develop
20884,216,friend
24673,806,treatment
47021,68,audience
77218,807,wrong
11948,380,major
31043,930,west
23946,937,real
62615,244,low
64624,777,let
46848,916,interesting
6745,909,where
28984,606,more
50648,735,during
71108,657,white
12032,159,without
71814,634,each
1779,578,debate
38941,147,low
10977,707,loss
14594,659,environment
64104,341,pressure
39315,771,health
57937,678,huge
55396,537,party
8976,438,perhaps
75032,357,hand
59106,261,whose
34972,417,structure
9927,820,according
85446,996,police
54580,393,ten
2531,400,performance
52327,971,rule
8093,762,understand
61689,29,guess
51925,5,still
78906,222,region
57338,140,much
24033,19,resource
80102,879,affect
8619,934,test
74470,99,person
70213,248,less
21867,429,age
12368,51,easy
75259,941,difficult
68129,211,main
19637,117,pick
58896,840,could
39847,176,certainly
85204,323,stay
50240,286,through
24575,804,but
10775,67,add
58999,558,medical
59291,326,trip
53084,330,whose
42373,243,significant
68156,648,involve
12982,776,join
28980,123,their
72862,185,I
62961,696,quickly
20992,165,natural
55126,258,far
53157,760,learn
53399,316,huge
6369,929,use
37050,500,play
74890,752,respond
76769,423,side
19530,969,activity
29432,252,prevent
65227,567,present
85567,64,mind
26377,336,center
67690,912,left
75946,617,threat
57212,819,no
69220,348,president
80896,665,American
71330,424,get
43171,709,nor
51651,244,pressure
45867,821,arrive
62072,89,mouth
14786,322,heart
31645,380,over
63009,114,voice
64537,175,network
52850,212,window
15989,654,nice
9448,451,technology
67226,135,find
54070,761,close
1818,632,culture
31,234,who
1898,643,leg
32604,979,candidate
59485,674,little
44908,393,affect
55306,721,growth
54136,517,everybody
51733,375,reality
71452,839,information
37036,115,manager
61473,986,already
37118,267,well
53682,757,current
51372,668,speak
81387,7,decide
54977,236,meet
10188,545,sort
11382,83,use
80598,941,create
8345,31,else
79844,802,magazine
99,404,above
48137,85,history
41355,462,method
36544,745,allow
20909,417,add
50119,643,no
23368,359,enter
80129,410,pay
74329,896,fear
40833,642,natural
70336,198,light
17988,866,write
55357,805,good
79101,680,sea
87847,961,stage
29588,858,stay
75809,731,almost
87534,182,safe
74185,168,story
63861,580,determine
6813,857,never
47660,569,return
2303,204,themselves
53166,350,foot
41593,58,similar
86469,374,safe
50800,982,another
14309,818,have
36079,423,activity
80201,323,reflect
4972,950,type
53725,896,three
51602,59,instead
38421,753,them
48125,78,door
2395,452,character
37900,630,suddenly
61154,47,year
26486,840,describe
27722,716,PM
61149,624,better
57130,316,rich
71308,81,little
72842,577,listen
58209,631,support
35293,965,tough
47119,440,treatment
66533,826,scene
81884,753,where
27618,920,three
33238,829,final
76539,923,seek
62624,98,public
68953,774,foreign
39579,930,world
2473,527,yourself
34854,736,worry
9501,795,perhaps
10877,920,real
41325,987,everyone
46590,532,situation
83416,741,rule
32160,578,risk
9853,780,evening
62344,270,us
74078,311,note
12294,570,instead
20291,682,chair
17326,794,health
12194,52,edge
34532,181,create
30541,260,marriage
13943,955,debate
24055,618,third
21819,793,nearly
21229,835,event
32910,627,woman
4216,751,early
41170,544,address
61925,18,outside
2237,506,reach
79110,234,so
10766,406,argue
9514,411,any
23659,752,hair
60743,403,design
14348,593,country
47043,615,movie
40939,777,window
51116,532,lose
4541,427,need
78635,399,various
51473,253,crime
78825,726,about
79477,589,success
85352,30,citizen
39277,467,conference
43669,588,production
47302,720,trade
6422,860,door
16572,768,agree
904,754,not
77838,85,reach
55677,954,compare
34323,224,heart
11411,116,effect
49125,771,end
53383,8,what
24566,124,light
42969,588,somebody
10651,642,citizen
15401,112,a
2459,707,watch
21639,272,drive
25610,635,because
6878,412,determine
14493,325,education
19170,408,food
67428,480,believe
65465,49,tree
22035,436,culture
10081,934,fire
50085,507,out
45389,773,community
20153,379,near
81664,444,here
13594,118,PM
70494,693,animal
15407,405,dream
38639,42,tough
62102,37,water
81909,441,marriage
25738,150,later
15056,739,president
53134,769,score
1700,938,accept
68283,430,ground
29644,234,gas
26775,395,yes
5734,723,finish
58501,776,half
17492,978,effect
59649,221,fact
38398,836,company
79727,406,live
53684,39,senior
75616,195,difficult
73644,387,man
33303,307,young
31293,302,size
63139,957,learn
47707,520,believe
35490,166,protect
15569,330,case
68255,979,strong
78710,801,someone
41161,938,oil
23143,933,former
20740,114,allow
67160,594,security
54255,592,part
17793,796,skin
29832,387,population
26315,332,teacher
20135,746,door
75076,488,yeah
13494,666,seven
73412,359,occur
38032,904,myself
40317,521,want
10541,968,west
44447,999,stage
45404,319,enough
81772,784,word
67691,148,no
36007,12,firm
14072,398,deal
38830,382,expect
73370,640,research
81359,948,partner
22576,615,together
77218,260,analysis
46455,172,billion
9644,733,as
20031,277,image
48740,966,party
15053,997,you
34895,561,act
76698,628,foreign
56459,828,major
58331,924,sister
82875,881,have
19364,405,seek
74377,340,really
84723,666,summer
48776,729,interesting
33770,649,high
54565,491,visit
22279,900,night
32482,624,practice
54018,585,myself
83984,705,until
49370,891,owner
20019,868,perform
36275,672,college
10175,87,beyond
39698,840,then
29759,967,low
13793,205,foreign
34712,864,available
76241,578,stuff
43448,335,rich
16152,859,career
83601,659,town
81548,875,choose
22632,464,truth
52259,441,rate
29516,417,anyone
43012,733,stay
26906,55,last
26062,999,major
37358,803,to
67716,482,anyone
24998,219,able
85566,88,think
86510,449,while
52950,293,law
9650,908,likely
72856,93,sit
28417,506,full
70639,697,check
61892,328,space
27957,247,wrong
45572,838,war
49406,240,so
25325,871,ten
8933,486,science
4642,693,anything
12242,448,today
47949,116,bring
78860,783,talk
65020,346,center
2928,290,season
2298,124,others
38540,926,positive
82673,961,behind
70617,589,explain
50848,322,partner
11184,884,information
49468,574,approach
21229,203,establish
48740,259,everything
67503,891,letter
255,346,itself
4339,448,century
82012,451,under
86985,491,listen
39650,749,century
34369,448,here
84408,72,vote
23390,322,alone
60584,156,build
20278,699,impact
7842,414,draw
79518,183,wrong
82923,425,late
12792,214,meeting
68791,85,interesting
31748,14,during
9806,581,interview
19320,23,happen
68336,280,politics
23479,656,reflect
6246,263,develop
78478,591,growth
80618,185,agent
54383,147,news
33393,684,next
71256,713,front
18588,551,old
52433,618,occur
46101,712,compare
24063,404,company
5141,796,family
82723,491,available
51915,570,serve
24808,818,last
27486,57,value
31644,470,as
57463,667,usually
70636,663,red
28752,499,compare
54641,223,full
64805,636,ability
73038,798,material
77706,225,benefit
78465,916,significant
979,732,away
86192,389,music
72692,627,wait
16857,941,officer
79355,690,year
48869,440,teacher
31376,812,analysis
46295,790,stuff
18376,261,rather
64676,778,box
84714,855,read
8979,256,employee
18732,441,enough
46159,374,determine
75925,873,treatment
1222,929,important
77371,414,create
50563,946,address
7965,834,fast
31275,128,future
69527,180,candidate
26397,242,task
45974,666,business
2884,885,us
24277,734,about
28776,779,see
61197,656,perhaps
67955,710,government
54039,662,make
76954,449,religious
60783,694,order
10672,266,behavior
7518,683,eight
53165,29,training
33929,650,interest
59733,759,scientist
70968,966,city
51828,517,available
15514,486,management
55535,367,learn
53807,752,however
66845,835,specific
8500,767,beyond
57487,359,resource
7001,23,federal
4725,289,sort
13236,420,weight
29659,970,movement
69816,322,because
43339,949,happen
10479,877,population
32567,65,believe
68836,988,dinner
51008,844,improve
61796,325,us
79518,344,serve
48095,449,new
34342,536,attorney
25037,470,order
76194,39,pattern
86311,692,phone
58900,369,west
65088,205,prepare
39543,556,hour
34486,719,without
14779,617,kind
85039,305,job
726,145,clear
37715,313,reality
27871,418,movement
26694,582,character
1932,623,same
27986,357,center
35039,468,hit
66838,63,reduce
11873,277,between
132,436,listen
65096,794,through
61605,401,major
73282,798,strong
34259,642,arm
6868,941,health
805,225,magazine
86705,354,paper
26707,969,rise
620,817,alone
28548,430,character
4305,424,your
46678,375,rise
78120,650,record
21533,559,book
77173,684,up
76485,531,left
82243,85,read
36917,26,doctor
27584,835,development
78410,603,up
82226,62,interest
84698,88,compare
51759,426,attention
84583,743,money
39680,350,body
16300,771,half
83674,333,boy
41716,26,high
8482,404,environmental
32709,946,right
11040,991,she
56312,946,reason
35171,248,collection
51362,309,right
63500,880,military
57932,388,special
37668,370,say
58481,903,view
9063,65,state
16492,145,memory
14430,420,more
11844,34,common
38734,447,tax
18663,483,me
34236,129,join
7049,814,take
87035,699,summer
68121,56,medical
26832,492,real
59705,930,add
17200,908,my
63679,238,wish
42550,860,night
29845,853,history
32523,715,soldier
82737,10,find
56196,353,officer
86890,636,language
23181,505,even
83798,888,simple
34113,437,seek
86597,537,upon
9797,201,success
85500,921,month
46631,930,none
11170,129,ask
56929,401,glass
18868,875,nor
617,906,message
53229,874,a
56396,673,later
81733,732,these
21290,430,own
14313,247,remain
16649,155,time
83917,657,class
67786,905,message
44721,214,way
12337,940,own
7847,618,military
2194,137,attention
82173,743,happen
33624,853,or
43257,317,support
17614,11,from
44908,974,education
32666,756,capital
44566,356,office
37127,473,decide
13883,649,company
28842,977,how
20297,344,over
25689,541,more
75320,603,rest
87731,879,short
85985,93,travel
12345,103,each
78167,663,serve
8729,996,type
48667,760,side
24191,226,its
59776,733,wind
70315,132,game
55677,625,new
49661,428,large
23659,232,explain
9093,495,throw
57623,651,behavior
63507,802,fear
20802,438,cost
84450,627,medical
6281,891,everybody
71648,939,coach
6821,356,meeting
36517,129,parent
65361,998,professional
8960,629,so
78980,791,hair
76497,802,young
67227,50,wind
42350,467,special
56117,907,from
12264,978,very
36130,920,structure
35252,370,while
10752,922,keep
79997,465,second
42946,487,no
83946,585,money
83812,46,strong
82561,501,coach
65458,510,leave
39806,217,hair
29036,759,century
77266,67,budget
25575,682,main
41330,661,piece
46288,458,where
48986,530,hour
1580,226,by
17045,870,they
79230,775,compare
23868,907,radio
78287,943,choice
11513,174,mission
17627,161,later
51218,296,floor
6901,314,exactly
35007,269,we
59736,597,expert
59407,509,president
747,72,might
12366,805,quality
16295,265,sign
27240,732,clearly
32079,412,kind
39209,740,friend
11179,773,while
81708,557,off
23118,438,set
37263,906,attention
33413,599,house
63241,903,ahead
51297,647,industry
39152,509,religious
52921,203,answer
73150,993,listen
72698,691,resource
25814,722,number
16198,917,middle
45015,946,issue
23721,995,kind
51145,598,social
18912,215,reveal
50969,306,maybe
77435,197,condition
46246,498,rather
8270,241,floor
52383,618,provide
80026,105,special
32615,413,beautiful
58634,93,visit
52909,428,do
16368,356,vote
62422,39,not
68170,887,section
36719,467,play
82151,412,food
16513,850,left
58248,6,tend
7024,740,than
56196,488,story
8018,543,international
70316,520,surface
65264,942,begin
20878,587,new
67418,206,service
50006,7,able
44391,408,fire
44834,667,relationship
72005,763,office
28812,274,relate
83160,539,similar
19424,72,tend
40427,458,test
16315,626,south
8012,98,left
65139,686,within
5315,211,black
52141,900,visit
70288,612,power
61979,858,less
42623,173,stop
30127,442,range
30130,524,item
25845,900,light
63760,411,certainly
