219427,237,game,continue
577968,294,reason,natural
180544,953,rich,whose
1256194,2,beat,bad
1386691,515,keep,view
617342,772,you,upon
506648,301,list,heart
1102915,231,oil,loss
1270092,349,real,type
1326954,822,each,sure
578205,896,be,leave
1239189,367,series,our
743137,354,among,rich
334786,110,idea,put
557736,905,without,officer
1391946,535,building,security
350400,539,listen,network
1228328,478,thousand,sell
546057,113,nice,produce
779487,318,happen,high
1124858,936,rule,address
1513442,292,southern,series
381055,301,history,debate
638842,888,but,now
81202,145,light,short
516204,875,degree,include
1335647,890,thus,short
1138056,309,time,focus
123845,48,under,outside
1233396,564,mother,take
509795,984,garden,black
1401223,815,evidence,common
975867,359,decide,forget
792967,445,everybody,ball
501743,620,recently,forward
1355474,900,anything,moment
1265196,12,agreement,hope
288692,839,ball,the
41400,590,trip,history
794968,705,hand,tell
320135,433,president,economy
1276444,782,also,message
1397243,721,its,many
639875,350,college,position
1514596,565,though,front
410582,188,account,by
669103,599,artist,week
1412140,99,six,yourself
1430765,565,they,campaign
249053,557,art,group
433240,838,interesting,within
431726,947,hot,main
785257,65,student,change
628913,654,issue,expert
1127460,65,serious,pressure
563559,914,much,speak
1237802,40,while,next
533362,181,same,sure
1491618,132,entire,major
524634,967,training,sort
579056,165,better,kitchen
1026174,343,impact,security
498547,640,form,economic
350046,951,person,other
1251549,541,Mr,edge
374089,345,record,read
480298,456,few,not
845178,252,choice,miss
845690,791,control,local
547768,462,any,hear
507481,31,service,unit
1132084,845,Republican,still
278273,763,Mr,unit
339086,266,huge,little
403283,293,news,speak
232937,772,green,take
542361,646,class,thing
1408081,340,expect,prepare
1189806,709,join,Republican
19097,921,level,away
337965,911,way,in
166047,784,paper,without
255245,666,class,general
618145,850,well,like
129333,736,cold,man
1041874,32,kid,a
229638,551,teach,name
153438,980,environmental,which
960793,282,bag,once
1172411,390,bill,star
1507407,652,short,former
1277727,168,feeling,position
1215845,831,send,box
684451,368,actually,authority
188224,122,television,him
322313,190,benefit,my
820304,695,necessary,fight
622191,544,never,third
1026847,422,four,talk
1385546,813,respond,financial
1150085,717,serve,poor
839114,13,white,though
1294675,201,eat,positive
188444,377,several,happen
210731,188,so,term
1426947,990,include,a
269532,625,to,little
21027,622,mention,Republican
1497582,773,one,size
94906,263,ask,agreement
383351,537,surface,brother
919155,537,generation,entire
155142,664,myself,upon
1286494,611,unit,so
701541,770,always,manager
417486,281,raise,director
552418,21,bed,run
813321,508,more,quickly
24999,386,remember,how
1335661,764,again,sell
511159,733,threat,store
462501,201,production,must
1479576,452,matter,less
21325,586,wait,so
401360,932,maybe,both
501495,140,direction,win
1341833,345,moment,across
869942,677,question,newspaper
91806,630,thank,line
372833,244,option,possible
197563,909,sister,career
405128,392,different,community
925614,915,grow,body
1278652,727,there,space
704396,426,low,Congress
824161,498,environment,position
391648,139,yeah,never
206602,913,PM,half
1497879,854,drive,fly
978056,578,government,product
1129290,51,health,once
630782,735,along,shake
536401,406,important,feel
39177,25,during,above
450369,243,prevent,police
1506913,436,five,public
1438756,774,by,team
1463865,581,dark,decision
292441,499,summer,under
1462449,579,represent,choose
1446936,372,suggest,participant
722130,825,boy,pattern
100959,546,someone,this
190559,964,still,garden
682377,753,minute,expect
1315822,563,father,tax
151329,341,kid,house
1322119,270,star,my
1087615,862,effect,enjoy
926234,823,I,bad
1449506,198,left,stage
81629,883,into,end
286332,974,new,relate
225476,51,shake,model
800454,14,anyone,product
1021621,309,through,imagine
1241040,887,task,same
1153839,845,blood,later
436193,462,company,hair
66931,107,who,beat
522810,383,somebody,blue
73627,716,data,run
1165366,537,subject,response
908493,490,later,actually
1494107,120,bring,design
527214,322,feeling,trial
487114,72,six,prepare
1112078,301,indeed,push
320833,571,finish,account
1496837,618,sea,per
1167932,438,late,thousand
1081926,477,institution,each
1398556,326,once,admit
903061,103,paper,run
821801,981,word,without
104910,672,spend,great
534413,900,cell,buy
318139,495,read,ball
1303854,547,brother,thousand
131393,105,parent,beautiful
371015,882,end,great
1455772,604,admit,station
524045,785,list,staff
1511763,575,should,computer
233440,84,social,already
1402813,441,lead,arrive
299135,128,coach,interview
648666,664,herself,music
359326,113,physical,increase
952678,359,adult,ready
953465,103,ahead,popular
236994,482,identify,kid
1121475,138,change,discuss
32644,566,interest,good
804004,972,discussion,suggest
333313,789,article,have
1482668,954,rest,wife
88556,148,policy,detail
1264993,226,hit,yet
145356,31,federal,when
926568,317,mouth,federal
603882,492,person,part
858236,219,human,long
1129778,69,house,lose
356675,42,someone,also
119848,536,avoid,sea
1229561,415,happen,including
585569,446,administration,test
1402116,311,parent,big
646236,710,view,finish
1053220,674,sit,often
146896,523,oil,offer
522942,360,child,throw
1348938,12,college,song
1037422,247,thank,up
1301931,438,action,audience
411429,3,environment,dinner
518919,489,ok,contain
736503,203,news,close
1041442,7,writer,beyond
741674,428,head,member
486541,12,professor,law
916634,28,act,address
193934,226,election,reflect
1470169,269,front,day
1184579,741,program,sit
243784,954,high,event
807187,650,however,that
1347646,427,between,skill
51571,554,media,artist
581060,677,pretty,majority
1125326,821,PM,teacher
1062285,220,everything,activity
674257,400,meeting,reduce
1348260,177,join,crime
118675,953,last,wide
521962,308,policy,power
1369099,56,quickly,tend
350819,295,high,result
1451312,582,responsibility,moment
1029737,483,small,create
115319,476,month,yeah
755662,909,woman,medical
687539,74,arrive,once
676798,272,check,city
219880,894,look,for
638510,325,painting,key
639384,426,do,street
481300,577,study,up
1011452,42,data,third
1064538,221,increase,small
36561,172,night,where
913625,142,door,blood
30195,623,bring,bank
1112734,83,public,economy
1189728,42,sport,carry
261711,160,happy,each
579962,385,cultural,agreement
1127443,598,often,contain
967169,193,reason,against
582118,71,physical,skill
1431566,260,probably,cell
573291,428,artist,Mr
400255,186,run,business
305006,577,speech,rise
555502,282,think,section
1085286,27,explain,this
529543,928,remember,buy
102255,908,record,several
488825,261,feeling,data
126506,882,mention,Republican
534217,757,pattern,security
1502766,216,number,west
277038,416,participant,long
1259905,597,build,seek
274376,422,along,analysis
948636,555,enter,break
955991,62,wear,hard
68759,920,political,same
795079,661,point,brother
541925,176,research,data
691102,207,raise,often
103563,1000,people,war
657208,59,front,degree
701722,271,stage,skin
898026,239,industry,yes
666372,395,real,beat
1271761,240,color,hear
805543,652,for,act
1342969,305,season,whose
330516,297,stand,drug
1093331,13,leg,TV
1326823,983,listen,participant
1429540,861,road,page
1361757,283,without,indicate
749104,767,care,individual
1465523,277,task,south
352593,719,environmental,investment
752747,814,military,event
1447336,49,several,become
1307623,907,management,enter
126922,335,relationship,take
311613,515,even,notice
973406,772,speech,training
625035,646,miss,option
80876,725,sure,involve
96879,765,usually,more
395857,716,already,edge
999465,119,rest,particular
644565,200,series,ability
600221,67,possible,true
180261,155,front,report
1388129,298,treatment,age
1524613,932,would,baby
667187,698,style,none
813762,566,detail,north
1372484,174,available,four
807781,588,pretty,cultural
110831,808,half,manage
834272,772,require,force
541328,78,professor,cause
676207,482,place,career
781676,184,rise,population
1504067,460,peace,with
1257205,266,language,sing
397620,421,nation,you
1503053,890,produce,him
459729,397,themselves,fast
722406,651,laugh,suddenly
939586,986,order,as
1315824,838,lawyer,data
145055,334,change,make
636465,954,meet,bag
1237180,447,eat,modern
654881,948,thousand,star
1422718,254,prove,region
107211,211,light,rise
206922,220,message,idea
1521829,933,sister,memory
219935,572,hair,north
1311132,429,certainly,traditional
379204,740,blue,wonder
172880,583,cultural,lot
705522,580,peace,drive
22792,31,admit,by
33265,776,general,those
616666,274,bad,from
1297085,468,key,professional
445062,379,word,area
1026186,870,field,never
427486,281,structure,fill
975061,333,figure,audience
197120,206,kitchen,night
1222673,468,onto,statement
127233,327,develop,century
639239,558,crime,whom
1057411,241,she,find
1168286,373,long,place
361950,468,present,pattern
513955,198,job,interview
666523,558,share,team
1008540,386,central,student
1259260,123,moment,we
838281,872,somebody,about
399190,802,itself,yourself
447540,360,lot,send
1138911,563,debate,music
252895,246,teach,I
1125190,972,expect,throw
661967,827,action,thank
1083757,744,eye,note
96004,425,right,key
694713,784,worry,film
1012961,31,anyone,me
63089,345,seek,finish
1400598,478,different,great
1016443,339,plan,success
707071,978,me,catch
1292490,36,he,discover
305769,80,whole,subject
362528,542,analysis,particularly
961574,625,where,method
1335712,479,mission,simply
421557,492,evidence,wind
346440,336,poor,low
693003,98,store,truth
1394661,619,lawyer,couple
1530540,298,group,degree
1155945,293,reflect,guy
630518,603,free,son
734112,742,big,join
1163889,297,arrive,drug
1349780,192,discuss,model
613842,332,realize,late
439360,196,economy,law
1446884,615,relationship,first
615796,610,should,save
786455,285,side,author
996141,53,executive,throw
802835,457,life,policy
816897,614,walk,team
1366512,488,resource,pull
828138,869,management,think
838705,245,red,data
217012,931,use,process
548047,334,rate,fall
1432661,926,international,blood
709732,101,course,eight
539184,292,improve,dream
468821,52,interview,really
1239624,583,term,power
494095,984,song,lay
477251,763,store,development
336720,741,public,not
1474146,895,black,student
281762,323,hard,not
61221,346,than,fight
1014096,289,camera,indeed
1067968,64,pick,while
643540,220,guy,consumer
840867,296,rule,prevent
1254405,235,customer,hour
476501,484,music,care
1196893,439,fund,maintain
123500,725,choice,eight
1235105,321,baby,keep
1088797,251,business,week
684841,519,plan,marriage
671611,688,school,possible
172138,143,set,article
683296,825,task,pick
1426541,244,wonder,center
1321427,271,only,this
873903,301,one,about
228827,993,long,indicate
1508627,725,himself,east
1167321,152,than,have
1437071,434,about,central
1219901,525,later,use
404226,405,series,bad
320309,480,father,positive
1329936,410,job,whose
367277,69,show,walk
358127,575,natural,as
617965,920,then,off
1292520,825,eye,effect
66569,792,then,list
1052541,781,worry,town
1524781,876,by,pay
1090336,869,similar,yes
1248855,491,discussion,chair
620380,270,save,shoulder
824096,516,herself,community
692355,621,he,public
267350,870,politics,military
1341107,23,west,bag
822234,844,nation,often
882625,416,it,cultural
839192,630,force,they
348859,447,wear,budget
1309467,78,economy,project
1374635,548,capital,glass
1126252,451,point,grow
901274,888,four,PM
154280,972,life,this
1256590,3,front,least
150385,773,true,oil
1416191,255,they,newspaper
1330190,611,source,listen
897985,378,collection,threat
954722,183,hospital,suggest
529175,235,television,make
762671,334,wait,represent
1125097,744,pay,then
1318084,165,investment,popular
481620,80,south,argue
256912,36,smile,financial
392142,163,would,four
1526618,217,box,campaign
892431,72,degree,car
883296,556,town,close
1364777,931,outside,read
884660,557,human,special
1338387,148,population,college
57071,470,first,term
91646,281,word,street
1255491,154,win,factor
802783,353,base,age
661555,197,represent,return
390236,39,system,bag
692889,641,product,nation
161614,843,hand,bill
57089,818,parent,chance
507253,180,quite,agree
405640,801,house,type
354833,762,prevent,without
270107,852,itself,majority
290593,423,involve,tax
78616,666,possible,down
233252,545,task,eight
1024253,29,live,who
1469780,94,beautiful,increase
573647,187,write,low
390705,707,manage,name
477611,235,eight,evidence
115681,550,cut,available
1147041,853,population,foot
224654,175,pressure,stop
249370,473,also,four
184854,591,cover,travel
827529,522,enough,out
815254,474,local,ready
874051,895,concern,generation
1305598,965,both,practice
543451,321,religious,compare
1506388,80,hour,instead
829530,876,need,opportunity
1507753,755,bar,course
619198,946,so,national
144863,38,follow,woman
996023,286,rise,brother
813736,430,before,product
1235486,23,guess,four
1076627,334,person,thank
1375165,926,tonight,any
1074972,776,front,difficult
664309,215,he,animal
905496,99,pressure,look
148960,996,every,focus
64482,260,increase,decision
1525365,932,fight,service
936476,594,national,movement
764440,23,including,particularly
412993,670,yeah,they
461074,897,executive,world
476195,859,growth,party
706057,94,financial,something
1510318,226,glass,executive
712262,885,someone,suggest
1509417,824,hundred,lose
1123695,778,indicate,any
635327,132,different,bill
988853,207,president,meeting
710192,637,her,little
1352426,749,risk,career
1306130,252,camera,policy
145861,318,cold,town
647375,821,matter,financial
1220030,936,large,he
46075,192,success,check
738599,950,past,perhaps
1335160,685,poor,couple
397043,53,memory,represent
763427,624,its,produce
1223059,454,station,dinner
59341,375,within,discover
1483903,922,improve,affect
1473095,832,everyone,spend
1275831,165,purpose,necessary
1494413,140,number,produce
599055,921,thing,international
214566,776,suddenly,camera
1091025,906,responsibility,hot
147947,646,through,technology
1514976,778,quite,car
843128,255,friend,authority
1494213,132,may,itself
457180,82,go,big
403543,232,poor,economic
1217912,888,beautiful,pick
1175618,135,view,news
182116,665,by,clearly
1109664,112,material,information
808366,608,action,bar
131082,604,area,provide
258556,128,coach,media
1258295,174,produce,it
418386,714,unit,suddenly
243553,790,sense,attack
1513459,316,remain,life
646158,28,speech,sister
1142143,866,point,leader
1339910,490,skin,cover
323931,6,increase,her
1201161,553,morning,goal
803609,41,line,total
640254,247,so,strategy
1259478,853,maintain,usually
104593,274,reveal,half
1488506,739,answer,number
1517955,923,energy,purpose
630625,907,radio,his
169205,35,since,others
1188595,778,unit,game
1455942,380,world,step
588884,565,cold,guy
1525348,635,stuff,national
656409,526,born,number
1451192,336,sort,want
1160292,638,still,movement
366868,86,each,pass
966423,317,enough,fund
1154023,328,anyone,card
1204532,317,girl,game
884640,334,believe,wish
189894,566,either,popular
116573,569,despite,season
1163666,316,only,value
588337,772,offer,wife
139385,148,little,kid
576497,229,century,follow
399606,625,blood,soon
530418,581,side,success
1416723,106,order,why
1372299,73,book,you
1304584,127,catch,area
1099558,918,say,then
464182,135,series,everybody
207390,297,table,per
1155248,608,new,least
918780,884,above,become
930817,710,debate,best
527712,909,piece,part
245796,332,southern,far
638828,475,our,cell
587513,391,road,would
64330,142,often,agent
1413084,483,difference,position
902774,218,child,his
238190,40,item,bit
1215784,439,control,environment
1376324,84,success,where
1096849,119,consumer,already
727798,533,many,miss
792541,353,certainly,become
244909,167,manage,at
201425,158,look,suddenly
1099782,636,necessary,writer
1410675,566,performance,help
114523,520,involve,plant
121220,687,deep,seven
956950,29,life,radio
1038970,725,industry,admit
971355,124,base,full
992802,485,letter,entire
841906,300,close,allow
97418,143,shake,risk
408421,844,television,from
1401439,565,no,shoulder
1461898,701,peace,public
290763,901,training,reality
559845,254,place,rise
1358797,957,easy,effort
338180,557,could,assume
464556,121,off,shoulder
232448,481,police,by
1413722,431,side,bit
1248616,658,suggest,bar
366539,476,what,focus
193568,103,fly,investment
125317,934,light,until
868941,383,that,stuff
1135504,397,necessary,lay
1076434,448,or,doctor
307338,712,skin,that
604071,345,beat,campaign
1316191,776,lawyer,glass
117373,301,program,suddenly
429611,889,particular,century
226066,674,whole,full
738956,434,firm,every
1335594,404,ready,analysis
178357,439,require,coach
1061609,173,manager,produce
747586,483,rate,then
1306888,41,outside,late
1408350,407,card,treat
887338,921,candidate,later
132760,444,present,political
197520,753,available,identify
1074192,748,painting,share
166247,572,feeling,edge
398706,668,education,us
841628,108,data,five
516089,428,in,particular
1449134,288,occur,name
1109942,222,reach,we
1323112,352,difficult,blue
1007910,368,parent,recent
60480,852,less,parent
796182,343,may,contain
994857,398,science,long
51042,865,amount,or
1129062,832,rule,future
28085,429,suffer,standard
610935,637,only,three
1458711,245,fact,record
854382,876,reflect,story
9254,255,style,drive
774755,983,seat,continue
344020,882,stop,especially
548537,635,art,fast
1516585,599,art,visit
1002782,445,often,use
423163,580,late,heart
210433,411,personal,camera
1449891,568,mission,stuff
1267317,9,town,art
1007479,997,risk,that
568103,22,establish,section
156308,597,close,provide
713956,237,chair,mind
127818,337,race,lead
393079,708,entire,require
491912,330,president,believe
1406094,555,high,arm
176523,469,activity,what
702305,544,force,open
1241199,167,himself,color
794880,856,glass,matter
454995,610,stock,glass
143736,321,democratic,use
780119,437,American,capital
420364,726,behavior,crime
1239199,131,director,want
200065,466,win,find
1130762,145,change,western
690921,434,what,themselves
215241,215,benefit,music
1473245,670,current,understand
1013204,730,spring,last
114533,842,every,ability
268067,902,true,while
1244700,573,team,pay
1028177,183,animal,agency
755272,144,daughter,still
1372711,428,pressure,society
69037,543,every,star
537598,525,visit,have
1512127,153,response,serve
198647,783,poor,full
123371,779,adult,mother
993043,235,herself,citizen
250143,867,stay,upon
1372236,454,audience,above
1337568,290,rock,finish
1465887,671,my,research
1269418,669,key,responsibility
329032,322,long,let
895567,513,any,direction
1284143,514,could,available
648503,257,weight,himself
347567,707,spend,understand
603421,748,include,window
791747,372,direction,new
1407801,77,to,improve
1273599,745,hot,indicate
1315123,205,you,today
361392,332,land,carry
1497835,237,bad,might
92815,17,which,any
409166,782,treatment,though
610555,167,page,at
936609,629,loss,issue
509222,440,young,since
616733,972,again,enter
1265736,242,movement,few
753332,481,chair,yeah
1330082,887,PM,ahead
1254329,476,eye,perhaps
140856,239,game,author
205849,607,wind,than
652412,750,design,decade
56106,147,detail,well
576552,238,Republican,key
133897,391,relate,place
1539092,394,material,report
857745,72,it,that
422262,242,rise,nation
616277,85,reflect,wall
844360,75,maintain,significant
1399787,998,technology,maybe
735451,521,try,protect
880155,954,everyone,provide
1284253,175,experience,month
546595,185,partner,sport
1100485,425,deal,check
780751,126,resource,wind
1038242,85,financial,away
41170,309,think,court
593359,291,today,area
529180,965,whether,house
1193646,233,most,participant
382425,251,although,foreign
935463,171,debate,that
405255,670,return,machine
962580,922,realize,never
921551,850,whom,hour
69223,378,meeting,key
1327956,314,must,necessary
847315,805,simply,four
322378,250,as,interest
1312186,90,after,cost
1093306,91,plan,involve
1487493,514,child,art
792036,684,power,step
640887,47,leader,able
1307772,2,child,design
1530451,322,but,attention
1491528,673,prove,management
1202305,722,often,charge
1498787,898,company,heavy
735593,713,large,end
1333997,616,foot,risk
429592,288,a,seven
1256402,399,positive,on
1374579,751,trade,remain
383586,359,game,adult
152900,952,phone,why
879072,16,mission,art
1512586,619,into,parent
1115625,472,class,catch
819997,456,person,teacher
1343022,158,from,deep
1521630,315,or,floor
382348,42,single,drop
399100,327,miss,force
544069,27,until,above
1314740,615,decade,campaign
427167,527,visit,task
1309113,19,business,science
1478264,754,political,answer
398560,535,us,own
520650,145,move,positive
810729,104,mention,try
675435,553,away,computer
17319,962,health,forward
1374206,572,stuff,wide
312614,422,board,wear
272198,130,yourself,important
1292587,12,north,camera
653649,909,receive,type
1241782,48,off,step
237697,2,focus,itself
840564,787,team,black
871027,76,improve,truth
840259,529,more,church
387908,489,listen,resource
562639,308,floor,data
790140,444,business,increase
932356,781,participant,quickly
226303,118,dinner,top
1300889,679,establish,move
579707,76,maybe,future
365754,147,catch,discuss
395543,927,market,none
791277,576,successful,physical
1388088,663,open,provide
1350858,237,example,particular
641087,918,age,represent
641517,509,far,time
1013453,810,Mrs,nature
1392756,292,crime,sea
634158,705,do,education
1316857,163,or,also
713043,545,professional,husband
840470,387,need,particularly
1272666,822,try,kid
1261011,812,individual,risk
571916,400,wonder,yourself
1235897,778,will,kid
416055,769,into,chair
295521,72,blood,pressure
92455,565,choose,describe
940976,555,again,lose
1111584,909,game,smile
1193274,30,government,tonight
951534,933,spend,theory
854934,532,baby,half
812447,959,to,debate
254487,207,shake,lead
564002,876,among,just
347641,977,mind,guess
1223385,498,item,interest
1460450,68,entire,herself
267924,353,three,team
1453967,903,girl,writer
756073,11,economic,mind
1361266,824,quickly,follow
409345,647,high,foreign
1501559,740,see,various
1062896,710,price,different
813785,642,effort,human
655195,772,with,after
901649,471,truth,month
1537019,329,evening,range
1396726,844,far,where
1276797,445,discover,student
818115,706,through,young
442153,312,doctor,surface
951120,546,country,blue
1533922,618,appear,case
1540233,474,same,small
525140,375,she,think
1021263,722,seven,system
539812,785,drug,maybe
1426089,674,rest,day
1468496,646,itself,cut
712252,669,few,accept
670710,338,later,training
1273715,574,energy,upon
1378698,646,gun,analysis
111840,338,usually,section
824859,253,already,budget
270772,404,fine,artist
1122896,811,again,issue
413430,92,we,myself
798970,318,edge,blood
953344,258,difficult,point
38686,745,save,cup
1157742,322,two,box
25963,658,particularly,third
540133,564,fear,relationship
186063,220,may,indeed
969652,679,need,whose
847532,939,animal,challenge
894702,535,work,alone
797417,459,usually,threat
1072422,794,put,perhaps
962965,507,gun,whether
72024,605,century,poor
283213,283,necessary,letter
133399,442,discover,finish
922729,643,admit,deal
1304225,93,full,more
457415,326,cell,drug
561608,192,three,standard
1049274,613,public,different
1034818,80,certainly,popular
1053529,681,build,could
398464,93,itself,court
1452733,545,trial,security
528452,211,somebody,film
685197,301,nature,catch
1439822,573,security,since
892733,567,house,lay
592317,615,cultural,chair
1238068,831,bed,soldier
294623,826,purpose,model
174740,841,discuss,level
423842,502,he,front
1283175,693,expert,visit
723320,446,join,field
818346,1000,consumer,me
1083572,428,method,learn
255851,629,part,fill
667186,726,agent,about
667721,679,then,watch
566768,371,market,machine
500096,703,job,sort
346996,585,cut,than
987530,818,five,late
31677,220,center,thus
489583,841,yes,share
1446736,190,standard,according
1447338,496,physical,resource
811264,53,writer,election
285271,274,continue,yourself
328933,453,range,scientist
910419,664,air,dream
352560,561,Democrat,parent
63767,676,hand,describe
26644,18,coach,remember
457901,187,of,might
456093,425,just,sound
11409,637,respond,local
1063573,981,tax,quality
803727,629,hit,threat
959406,856,pass,modern
427935,537,body,beat
691134,521,discussion,miss
1236405,143,pay,too
786563,192,force,prepare
619085,937,about,reach
273400,909,statement,face
1098457,131,yes,product
471457,758,assume,people
184722,83,most,low
51582,371,final,new
1218546,975,heart,economy
703713,100,under,material
1165811,942,career,tree
496281,757,interesting,model
1213865,887,capital,decision
1512585,978,view,course
482726,979,try,behind
648135,268,parent,relate
992365,420,yes,future
260797,716,police,common
192237,918,already,may
590802,340,serve,issue
1213706,862,shake,name
494579,78,bed,increase
360062,503,performance,investment
1398768,628,act,knowledge
1340973,735,single,will
328259,24,family,control
262318,845,century,former
604997,513,less,writer
1151887,958,smile,hair
177935,610,blood,family
309620,355,test,trade
84552,30,contain,season
46478,490,feel,real
1376991,661,business,piece
1100494,820,leader,blue
1477893,648,shoulder,easy
1423260,703,including,year
55942,148,return,option
449536,225,range,my
1245687,350,glass,TV
527970,555,similar,at
1137878,445,wind,follow
1359954,785,fast,score
850488,388,author,evidence
1017660,379,room,option
1386962,977,American,so
692853,305,help,court
783353,247,city,describe
1394180,365,wrong,interest
1521731,904,several,myself
1024815,850,make,party
530150,368,strong,subject
870479,415,he,fall
709144,545,type,rate
877570,636,trial,source
990800,185,listen,six
1082397,230,cell,mind
263479,700,entire,production
11329,546,peace,if
1315373,459,amount,democratic
17640,362,the,every
389282,962,certain,forward
1148325,114,do,church
440353,552,environmental,three
1106637,482,control,range
473663,286,event,will
963487,443,writer,market
935581,469,south,force
639688,206,rather,they
1250699,274,sense,recently
1383968,328,which,girl
977212,809,Congress,state
147444,507,dark,on
92338,29,anything,current
39458,772,relate,guess
1461157,687,article,size
1381414,557,type,behind
1476463,178,country,agree
1447812,62,team,like
780441,633,case,hair
942492,509,military,most
1342567,259,buy,century
1393145,805,entire,cell
331476,664,finish,rate
1446410,518,cost,fish
1359459,947,maintain,tax
1122657,597,yet,act
417357,920,turn,back
276748,907,move,happy
128337,916,common,property
350439,389,Mr,three
1060786,707,inside,time
522574,164,whole,bag
500667,543,seem,move
635428,37,wish,wait
599131,911,every,half
1408807,647,house,point
1491289,350,sell,maintain
36743,264,join,break
196369,172,unit,between
282647,850,fact,forward
524263,870,marriage,way
980768,759,section,entire
341100,551,air,likely
888682,382,raise,house
424829,880,watch,student
16682,742,then,true
1329868,737,report,see
338897,130,form,attack
93405,31,can,pressure
159326,966,help,many
794193,247,cell,value
886726,44,bar,south
1281829,527,speak,husband
872957,513,but,ten
1365672,513,front,cup
880640,681,per,president
744336,373,check,agree
99950,792,discuss,listen
813370,213,top,material
1221048,383,fall,responsibility
424192,881,result,think
487854,462,last,notice
1526533,450,debate,everybody
397264,439,including,particular
188064,442,ground,early
1273193,287,sea,information
1110868,506,administration,stage
517106,548,quickly,democratic
1236168,347,no,example
1296822,172,in,stand
902396,473,tough,first
572605,172,conference,positive
709338,995,sing,material
456140,16,still,simply
331368,52,school,speak
1335077,604,decision,someone
1347796,572,live,need
1397304,606,forget,general
946161,953,check,herself
769870,401,land,example
985282,175,Democrat,none
1251001,912,animal,help
185686,949,likely,a
1034607,317,quite,he
1397624,748,after,available
1115654,345,store,upon
149675,728,myself,light
444222,529,beyond,high
288038,924,travel,bad
808695,504,dream,class
482708,931,section,national
480430,502,own,claim
