1233520,39,Congress,security,329,762,end
416398,72,until,among,865,358,step
813858,462,so,loss,40,112,note
808716,773,art,close,222,256,put
1205792,948,project,matter,816,793,debate
1310434,490,such,seven,971,500,loss
470954,308,yeah,base,261,375,long
979534,12,best,feel,301,57,who
1219328,48,along,cultural,771,691,low
682000,751,see,husband,596,354,cold
863143,805,strategy,apply,403,962,food
972595,105,arrive,general,28,834,woman
866822,873,sea,bar,436,743,environmental
298865,292,eye,interesting,906,534,church
376123,836,drive,sell,581,127,forget
1152643,757,describe,front,567,728,relate
877635,22,direction,answer,15,780,really
1134010,620,long,site,707,156,city
954330,656,marriage,pass,571,232,garden
856311,558,get,threat,394,886,kid
1033631,19,road,dog,607,732,keep
726652,23,push,road,920,957,effort
1248268,614,small,capital,62,581,employee
1291240,934,three,bring,34,839,practice
937663,778,radio,course,453,997,need
589821,37,nice,structure,925,54,whom
1153587,128,offer,power,890,545,show
1222780,440,degree,wind,280,857,rather
447011,1,fear,service,996,49,large
1066935,838,record,talk,819,574,quite
322832,445,employee,or,358,538,hard
1179146,426,attorney,two,921,325,prepare
1314197,368,hair,however,689,926,management
573107,288,benefit,test,466,823,discover
685329,311,different,land,767,892,certainly
637618,334,policy,commercial,874,933,sit
1149160,941,better,mission,831,958,close
486534,314,stop,little,350,168,others
482396,339,take,woman,371,212,help
429375,665,actually,interest,254,405,ten
777564,122,on,plant,189,17,someone
392672,776,else,pretty,518,881,reality
746819,223,provide,already,670,400,person
358078,560,speech,garden,537,658,evidence
906246,97,investment,edge,46,803,change
915153,934,main,strong,463,256,experience
554397,256,born,behavior,835,450,activity
1200381,719,direction,southern,564,116,five
777471,801,wait,beat,233,981,under
732936,710,a,reach,791,322,course
1077640,152,court,go,856,472,who
1207705,390,stuff,still,558,577,market
602170,18,make,dinner,654,820,per
884959,681,include,history,382,613,operation
840847,709,north,worker,540,918,fly
634807,888,official,do,43,967,shoulder
1127533,975,clear,north,106,351,story
769515,871,oil,off,485,800,my
399410,571,quality,machine,112,703,director
1168433,49,I,eat,805,131,weight
338597,782,history,father,295,711,stock
1135925,448,participant,billion,620,253,cut
303770,781,seem,however,678,878,in
931084,731,marriage,different,172,648,agent
588816,220,someone,production,313,52,until
592231,399,today,good,406,121,gas
766943,290,though,traditional,944,268,give
585453,250,usually,person,708,202,data
339914,549,rich,simple,453,407,professor
300613,186,later,upon,41,766,guy
1154703,403,finish,hospital,218,732,eye
281652,133,full,behind,329,1000,position
1286713,961,parent,stage,564,631,movement
840305,530,southern,few,396,202,represent
1180866,189,environmental,age,314,118,pass
802179,927,training,over,588,803,which
531838,642,write,guy,148,948,do
462656,485,well,firm,545,896,almost
655577,597,role,skin,776,132,sort
448909,741,call,control,477,585,almost
603277,347,treat,beautiful,949,172,strong
1260068,534,professor,upon,140,680,human
335993,378,side,build,658,9,tonight
877935,591,population,however,103,130,weight
806004,345,financial,window,962,116,kind
1081054,471,impact,share,78,818,pay
731644,845,strong,talk,81,995,mention
1238281,545,only,however,916,146,industry
971989,873,near,star,166,479,nature
459032,961,themselves,beautiful,164,122,hit
353055,243,these,hold,572,622,station
422241,553,effect,open,531,849,raise
596132,944,break,friend,891,31,concern
983192,684,order,throughout,547,346,writer
1111995,560,stop,admit,341,602,social
678298,898,size,arrive,888,842,attorney
1011749,697,several,son,806,402,include
1065407,764,address,concern,656,212,enjoy
447526,188,step,center,530,698,sound
311628,142,military,people,502,669,mind
1238140,550,shoulder,floor,320,12,four
989732,625,south,ready,140,855,score
532393,418,ground,support,872,72,cover
997408,51,majority,until,904,503,matter
1020541,595,small,onto,796,801,total
815170,129,happy,green,812,903,support
296501,343,property,life,773,12,clear
517014,609,learn,entire,991,42,five
1172204,224,either,enter,226,808,produce
1109935,847,really,believe,236,888,pass
322520,143,size,young,119,405,learn
787759,543,second,difference,900,811,business
868982,423,energy,painting,590,193,know
825641,515,time,small,555,338,century
659156,721,natural,apply,806,802,or
1206638,210,or,admit,182,781,eye
576620,369,reality,general,947,698,campaign
1274230,938,accept,herself,555,885,tend
309478,184,analysis,break,287,825,night
760884,613,gas,table,156,891,Democrat
483109,387,vote,hotel,591,363,design
437815,67,clearly,style,496,132,station
986249,568,standard,also,323,543,character
844073,360,degree,agreement,740,116,often
330977,45,today,culture,756,190,box
1271436,898,official,drug,430,940,interesting
1132038,259,eat,know,80,685,might
302993,941,half,entire,764,783,rise
380425,153,side,more,665,187,born
1199671,852,court,real,115,686,section
1114473,773,edge,sure,101,602,hot
920282,220,color,to,754,439,type
410570,729,program,six,32,203,generation
803224,178,old,century,188,806,number
858111,103,already,teach,206,651,money
1146707,758,when,choose,787,325,miss
683880,940,return,now,230,998,trip
406024,733,best,across,900,16,school
1024056,694,manage,air,342,837,safe
881925,762,available,try,760,176,about
625790,305,almost,so,782,545,college
1173201,343,trial,learn,2,464,establish
614714,258,action,future,958,432,common
1000153,87,knowledge,take,764,710,term
1114840,735,quality,fly,906,22,truth
653813,204,six,plan,267,637,improve
896854,732,himself,direction,314,643,treatment
917679,85,candidate,remember,41,782,week
1161129,383,experience,I,91,256,because
958376,933,officer,to,310,560,break
380480,412,debate,woman,30,193,knowledge
1283310,338,list,practice,118,716,that
309517,32,property,method,765,113,quite
1206389,580,up,as,124,347,store
419644,524,theory,cost,210,409,sometimes
772840,150,analysis,left,323,87,worker
738136,223,until,success,120,657,body
998655,550,here,scene,777,294,sure
674565,345,weight,without,95,633,recent
399250,797,value,old,246,869,kind
1028075,634,century,expert,247,976,should
862905,440,image,reason,357,415,chair
1194821,88,increase,catch,368,452,home
1219587,384,wind,so,273,56,join
466702,361,believe,then,847,137,near
877528,992,enter,under,148,662,care
325805,59,good,religious,414,732,final
669974,645,kitchen,cost,161,403,attention
683158,433,recognize,sort,199,973,skill
597799,676,manage,while,797,253,outside
1267335,496,four,easy,25,207,president
423335,735,three,individual,240,385,nice
382721,318,themselves,seven,919,487,relate
733146,34,product,religious,977,720,across
808859,576,pass,party,986,24,reality
1178744,589,race,that,612,830,camera
564659,67,join,run,838,178,popular
1007462,20,him,street,731,745,performance
596619,529,phone,road,65,490,Mr
370992,752,adult,gas,933,198,relationship
1221811,151,perhaps,beat,558,353,action
848276,949,spring,response,194,601,all
671730,914,difficult,goal,316,219,window
393584,42,worker,feeling,587,757,approach
601477,774,people,lot,543,542,marriage
429424,595,develop,allow,696,508,open
852880,970,between,thus,967,63,seat
1288123,392,it,there,580,322,whether
1073249,348,me,some,173,350,every
1226104,197,PM,area,926,450,hold
352610,95,talk,rule,925,176,decade
708035,432,father,town,682,653,she
659044,365,way,west,189,196,information
330653,592,future,event,420,808,despite
877342,405,somebody,every,29,843,discuss
352219,22,maintain,plant,296,806,throw
354962,561,foreign,capital,617,433,manage
1208342,793,forget,same,624,218,paper
1181286,495,however,sure,634,177,cup
945822,552,meet,side,735,909,including
718194,815,last,scene,682,638,manager
1137100,353,example,measure,65,753,record
543292,46,develop,bed,109,243,into
813803,379,treatment,building,290,150,career
382199,314,window,rate,759,682,responsibility
405206,963,garden,deep,407,895,think
1281613,89,church,deal,577,209,store
1112175,358,child,teach,312,981,indeed
754399,723,his,fire,563,184,stuff
280488,596,suggest,either,163,999,realize
534325,956,policy,it,887,25,reflect
801099,190,real,yes,442,970,benefit
1027395,469,attention,page,253,882,protect
422867,71,then,story,321,206,rather
870389,464,treatment,popular,669,659,age
421993,313,she,plant,291,697,source
386108,569,sit,owner,105,145,trial
1162389,427,fight,speech,99,138,sister
494513,734,available,believe,898,951,over
925760,693,interest,even,575,737,pay
418200,458,knowledge,challenge,700,811,near
854814,552,any,develop,761,532,agency
1120315,266,day,debate,607,346,practice
551851,689,part,with,684,807,consider
638115,720,pay,allow,681,728,TV
1177124,914,data,play,705,100,price
387661,111,political,although,714,616,west
1193725,148,present,reflect,61,876,pattern
581440,228,box,act,885,500,doctor
1098431,512,executive,past,299,435,get
624342,482,director,best,648,927,gas
702096,755,claim,firm,808,990,near
325380,745,allow,study,498,980,wonder
1226143,852,free,oil,836,290,risk
804032,438,front,indicate,698,513,military
665728,952,energy,line,87,31,always
717860,516,type,red,113,397,behavior
786047,753,might,nearly,314,146,meeting
1154176,233,generation,protect,945,206,their
1016972,724,such,hard,446,67,religious
304979,534,event,yeah,851,129,election
449310,658,key,key,815,763,decision
1207814,460,possible,raise,212,780,American
1195591,358,official,least,206,992,decade
553101,182,leader,instead,122,792,few
1146339,172,across,method,630,314,whole
896447,660,consider,capital,818,683,life
728086,485,check,data,463,559,player
598191,236,understand,meet,96,648,impact
1212531,295,wall,record,484,162,environmental
342887,407,lay,own,716,619,rate
1013625,434,environmental,draw,931,494,form
490524,753,than,listen,307,277,reduce
1132371,165,interest,those,102,956,difficult
463061,309,great,event,701,446,resource
1275028,283,attack,white,20,955,itself
1241326,433,threat,sometimes,672,672,recently
816299,186,bag,after,588,893,sound
447066,705,arm,suddenly,910,53,quite
917984,387,forget,from,881,839,great
769275,828,development,leave,398,781,beat
789517,989,purpose,nice,228,783,beat
1238306,419,yard,over,1000,820,party
909552,285,hair,be,569,101,visit
767434,832,fly,sit,533,899,gun
1071857,154,term,risk,226,291,for
1143116,73,goal,open,774,667,stay
718668,1000,job,indeed,122,108,thank
733030,374,window,despite,321,191,suggest
350638,208,range,knowledge,941,933,hope
669556,321,western,but,701,528,after
891573,165,institution,newspaper,526,562,house
769345,49,can,instead,434,679,push
554783,68,matter,for,442,683,voice
580723,545,product,meeting,301,237,goal
1176212,822,discuss,including,108,246,reason
1192095,488,particular,much,734,724,interesting
803264,392,police,cover,351,641,sometimes
723585,722,piece,throw,908,843,meet
1111288,135,material,shake,427,797,fish
451122,669,when,forget,174,293,without
1119997,416,ask,operation,426,447,because
830154,164,end,yet,498,817,really
377070,991,although,apply,680,173,according
960477,839,kind,pick,752,253,institution
741365,875,accept,environment,654,712,thank
416546,117,top,lawyer,450,408,least
1074941,759,start,reality,242,155,also
1193729,579,various,attorney,510,482,kind
802421,122,production,turn,215,590,every
647878,442,administration,collection,327,15,ten
818715,816,eye,friend,148,570,meet
781087,714,effort,single,566,581,truth
1005858,260,leg,throw,139,320,enter
425744,190,cold,season,217,293,organization
1273687,145,notice,story,254,971,real
558299,835,food,ever,240,780,authority
466862,880,all,ahead,177,570,maintain
1291352,305,herself,level,408,931,drive
1167871,454,huge,line,452,766,cut
326790,274,food,cup,510,344,society
1184884,948,tax,seat,410,618,I
762959,168,financial,whom,494,75,happy
581839,90,his,land,316,908,bill
1099319,464,put,leave,463,80,maintain
1068966,983,ever,measure,657,807,tough
652902,428,avoid,idea,212,737,town
1067338,222,mouth,federal,745,652,party
513078,304,offer,mind,502,531,employee
603823,145,worry,them,558,445,manager
1126976,334,theory,kind,274,273,realize
474067,203,difference,nor,49,142,experience
318559,689,film,film,476,514,science
1275434,683,group,fast,135,198,always
417452,399,score,spend,142,333,campaign
1235248,959,president,power,974,157,campaign
294313,134,machine,role,950,380,six
1070815,916,him,body,603,568,federal
1036707,482,reveal,raise,275,356,wait
798614,641,modern,vote,995,282,performance
1177598,9,mean,you,27,320,play
1252779,244,live,result,535,321,wait
620657,644,hope,character,817,611,high
775664,521,be,foot,340,886,glass
286702,813,evidence,stand,648,985,sing
505017,816,describe,the,509,579,data
1299176,196,agree,first,494,808,than
1085502,587,key,environmental,177,643,office
529866,775,focus,represent,130,464,husband
290267,464,water,red,582,91,upon
1157473,848,quite,while,322,780,popular
624940,644,former,company,982,977,cell
971876,913,win,head,165,384,nearly
1012462,962,family,science,611,284,at
429875,488,ever,make,339,248,sport
1178848,596,individual,whether,440,320,up
1032733,220,own,present,109,543,rate
731895,887,training,happy,791,407,before
296757,274,happen,live,422,891,start
1144172,718,site,serve,911,39,professional
1312976,9,important,how,795,710,hair
310725,614,decide,can,640,435,unit
987538,267,participant,expert,285,167,view
920638,677,budget,traditional,766,764,bring
599281,814,guess,show,383,188,analysis
1051031,105,time,attack,285,765,record
1292849,280,professor,perform,244,890,have
452698,35,prevent,kind,467,5,difference
1115495,171,wear,enjoy,604,587,but
713543,955,throughout,any,171,291,no
1054978,157,without,chance,644,942,live
1271755,175,tend,health,857,97,company
442733,957,player,side,996,886,then
929511,172,behavior,over,428,258,herself
636989,484,concern,control,849,390,buy
