637,cultural,person
638,entire,yourself
639,beyond,kind
640,peace,break
641,loss,open
642,teacher,option
643,some,better
644,as,court
645,raise,worker
646,trial,save
647,hotel,control
648,task,or
649,time,real
650,stand,however
651,chance,both
652,town,ok
653,teacher,successful
654,what,chance
655,room,financial
656,firm,team
657,nice,lay
658,agent,seem
659,condition,throw
660,environment,why
661,recently,technology
662,list,who
663,give,sort
664,under,education
665,follow,do
666,class,the
667,stop,parent
668,religious,environment
669,great,choose
670,sing,notice
671,series,hot
672,couple,goal
673,agent,front
674,market,again
675,sound,wish
676,civil,age
677,color,government
678,seem,add
679,season,produce
680,cause,TV
681,bank,suddenly
682,employee,make
683,professor,suddenly
684,less,choice
685,order,station
686,ahead,force
687,PM,several
688,part,remember
689,collection,question
690,series,training
691,wish,usually
692,part,another
693,on,structure
694,central,everything
695,ground,international
696,rise,key
697,say,story
698,nature,back
699,consumer,myself
700,behavior,them
701,room,base
702,director,seven
703,young,range
704,doctor,bed
705,gas,short
706,million,bit
707,someone,act
708,part,great
709,look,activity
710,look,crime
711,all,stock
712,our,your
713,think,I
714,name,hot
715,not,green
716,share,stuff
717,girl,item
718,can,look
719,question,still
720,reduce,chair
721,myself,responsibility
722,blood,particular
723,Mr,technology
724,have,Democrat
725,first,seek
726,north,think
727,charge,increase
728,stock,heart
729,memory,food
730,treatment,soldier
731,energy,without
732,ago,environment
733,difficult,table
734,option,market
735,about,trouble
736,professor,area
737,include,I
738,letter,stage
739,character,would
740,my,ask
741,thousand,expert
742,couple,career
743,along,its
744,TV,floor
745,society,respond
746,argue,identify
747,paper,prove
748,hospital,whose
749,common,course
750,with,million
751,state,provide
752,entire,himself
753,story,within
754,chair,reality
755,month,accept
756,on,brother
757,road,hundred
758,mission,property
759,year,condition
760,sort,situation
761,affect,address
762,whole,look
763,at,create
764,night,nothing
765,whose,environment
766,physical,sell
767,method,shoulder
768,society,as
769,western,do
770,only,however
771,reveal,consumer
772,film,piece
773,apply,then
774,born,bed
775,teach,street
776,performance,either
777,expect,price
778,catch,kitchen
779,person,seek
780,spend,stage
781,see,say
782,rather,get
783,bad,crime
784,toward,much
785,better,president
786,wall,interesting
787,today,middle
788,ready,goal
789,company,from
790,determine,easy
791,pass,he
792,under,for
793,should,peace
794,my,task
795,report,movie
796,arrive,not
797,race,adult
798,source,art
799,success,already
800,paper,choice
801,accept,event
802,bar,sea
803,inside,in
804,range,such
805,board,look
806,TV,above
807,body,whom
808,recently,popular
809,plan,present
810,eat,free
811,growth,visit
812,leader,option
813,firm,benefit
814,size,major
815,deep,beyond
816,allow,draw
817,member,his
818,Mrs,start
819,like,type
820,science,section
821,son,produce
822,behavior,learn
823,pick,thing
824,herself,role
825,from,activity
826,speech,serve
827,standard,economic
828,skill,memory
829,part,foot
830,these,market
831,part,mention
832,next,hear
833,community,would
834,beyond,later
835,hard,meet
836,teach,age
837,out,wrong
838,environmental,again
839,too,whom
840,their,them
841,event,agent
842,night,parent
843,spend,perhaps
844,theory,suddenly
845,recognize,all
846,instead,huge
847,exactly,effort
848,positive,building
849,certainly,enjoy
850,simply,speech
851,least,bag
852,reason,some
853,under,themselves
854,under,term
855,describe,health
856,city,create
857,head,research
858,physical,attack
859,kitchen,week
860,situation,mouth
861,could,pressure
862,road,officer
863,because,field
864,total,political
865,wind,city
866,social,could
867,end,city
868,garden,home
869,difference,sit
870,life,recognize
871,likely,kid
872,data,try
873,science,owner
874,hear,meet
875,out,those
876,thus,break
877,throw,thousand
878,likely,thus
879,thing,society
880,might,detail
881,executive,past
882,produce,risk
883,data,even
884,eye,likely
885,marriage,card
886,begin,we
887,fire,either
888,first,hotel
889,decide,southern
890,fine,soldier
891,now,sell
892,although,responsibility
893,join,skin
894,back,free
895,million,population
896,scene,skin
897,I,firm
898,yard,lose
899,mention,each
900,over,paper
901,meeting,type
902,north,look
903,camera,election
904,study,head
905,eye,company
906,despite,exist
907,lay,dog
908,various,concern
909,care,answer
910,physical,add
911,network,good
912,authority,account
913,not,politics
914,citizen,though
915,water,site
916,action,police
917,push,care
918,main,run
919,military,region
920,exist,ago
921,participant,leg
922,that,again
923,expect,show
924,seek,rule
925,recently,wall
926,long,him
927,several,college
928,itself,culture
929,significant,war
930,particularly,benefit
931,beyond,three
932,must,chance
933,of,teacher
934,key,almost
935,form,pull
936,consumer,teach
937,once,season
938,realize,itself
939,leader,ready
940,choose,leader
941,claim,walk
942,outside,couple
943,author,relationship
944,drug,once
945,success,hold
946,brother,defense
947,bill,forward
948,successful,beautiful
949,leave,affect
950,music,now
951,direction,cell
952,let,sure
953,into,if
954,form,let
955,nothing,cover
956,method,trip
957,recent,for
958,too,story
959,poor,treat
960,single,popular
961,name,team
962,test,move
963,together,end
964,never,rise
965,allow,area
966,long,evidence
967,big,management
968,money,large
969,account,many
970,almost,role
971,support,property
972,along,can
973,mention,lead
974,child,prove
975,case,mind
976,first,not
977,such,what
978,goal,onto
979,alone,seven
980,eight,individual
981,claim,town
982,possible,recognize
983,wife,now
984,about,Mrs
985,sometimes,chance
986,record,else
987,thought,natural
988,would,his
989,support,let
990,seven,daughter
991,pull,instead
992,single,news
993,final,feeling
994,read,number
995,others,indicate
996,though,decision
997,weight,time
998,what,treatment
999,real,whose
1000,strategy,will
1001,administration,apply
1002,answer,hair
1003,boy,free
1004,happy,painting
1005,beyond,condition
1006,common,maintain
1007,Democrat,within
1008,southern,kitchen
1009,likely,environment
1010,exactly,television
1011,look,someone
1012,meeting,natural
1013,its,bag
1014,study,identify
1015,week,activity
1016,model,option
1017,this,trial
1018,many,course
1019,seven,go
1020,plant,gun
1021,watch,develop
1022,white,official
1023,question,ahead
1024,drop,brother
1025,off,current
1026,reason,yes
1027,bring,term
1028,question,campaign
1029,travel,PM
1030,by,foot
1031,strong,project
1032,line,fear
1033,north,ok
1034,act,cell
1035,you,large
1036,like,report
1037,yeah,form
1038,task,check
1039,group,eat
1040,Mrs,street
1041,yourself,table
1042,out,onto
1043,body,glass
1044,wrong,meeting
1045,necessary,strategy
1046,TV,check
1047,sport,music
1048,travel,civil
1049,that,its
1050,structure,free
1051,thought,ground
1052,goal,religious
1053,finish,news
1054,check,cost
1055,fact,whole
1056,old,gas
1057,positive,walk
1058,TV,meeting
1059,attorney,agree
1060,service,record
1061,usually,want
1062,area,agree
1063,wide,three
1064,role,international
1065,when,free
1066,financial,wide
1067,realize,there
1068,agreement,cup
1069,compare,better
1070,fly,safe
1071,form,woman
1072,admit,culture
1073,body,entire
1074,news,possible
1075,magazine,police
1076,because,Republican
1077,type,practice
1078,our,billion
1079,card,hand
1080,able,night
1081,board,beyond
1082,Mrs,agency
1083,article,position
1084,suffer,successful
1085,best,radio
1086,energy,surface
1087,audience,keep
1088,perhaps,job
1089,dream,put
1090,rise,subject
1091,he,our
1092,vote,hundred
1093,bill,no
1094,others,know
1095,chance,represent
1096,individual,south
1097,gas,would
1098,movement,before
1099,side,stand
1100,loss,someone
1101,design,personal
1102,store,simple
1103,watch,edge
1104,at,since
1105,religious,management
1106,tonight,one
1107,scientist,before
1108,whom,officer
1109,clear,team
1110,beyond,help
1111,garden,word
1112,mission,foot
1113,learn,red
1114,maybe,property
1115,director,perform
1116,defense,wrong
1117,indicate,note
1118,list,alone
1119,job,still
1120,reality,close
1121,address,generation
1122,actually,hear
1123,board,practice
1124,establish,artist
1125,as,young
1126,trip,picture
1127,forget,special
1128,rich,future
1129,explain,themselves
1130,they,quality
1131,collection,amount
1132,few,four
1133,window,wear
1134,raise,question
1135,become,develop
1136,inside,help
1137,whole,mention
1138,then,figure
1139,do,cost
1140,late,still
1141,close,coach
1142,box,Mrs
1143,himself,out
1144,energy,indeed
1145,against,president
1146,provide,share
1147,our,true
1148,data,growth
1149,arrive,phone
1150,per,gas
1151,turn,public
1152,consider,product
1153,expect,kind
1154,middle,decision
1155,week,without
1156,arm,sense
1157,serious,interesting
1158,beautiful,process
1159,someone,long
1160,protect,nature
1161,garden,happy
1162,church,weight
1163,price,baby
1164,thought,clear
1165,nor,energy
1166,health,book
1167,direction,beat
1168,heart,account
1169,popular,his
1170,impact,operation
1171,above,seven
1172,thus,next
1173,none,be
1174,mind,maintain
1175,century,drive
1176,discussion,vote
1177,already,also
1178,seven,tell
1179,but,radio
1180,director,push
1181,fine,them
1182,us,girl
1183,one,ball
1184,law,agreement
1185,between,person
1186,fear,goal
1187,role,skin
1188,air,radio
1189,pretty,mother
1190,different,police
1191,describe,process
1192,try,report
1193,themselves,player
1194,later,as
1195,hundred,most
1196,far,heavy
1197,ok,yet
1198,somebody,rate
1199,trip,clearly
1200,itself,good
1201,have,identify
1202,city,issue
1203,today,explain
1204,blood,all
1205,court,seek
1206,organization,table
1207,site,work
1208,cause,hundred
1209,either,style
1210,all,history
1211,as,change
1212,likely,paper
1213,factor,might
1214,air,occur
1215,order,foreign
1216,toward,trouble
1217,moment,southern
1218,visit,personal
1219,student,oil
1220,do,beautiful
1221,work,policy
1222,environmental,reality
1223,language,identify
1224,likely,certain
1225,street,sea
1226,who,attack
1227,nor,push
1228,very,benefit
1229,task,support
1230,daughter,cold
1231,far,response
1232,different,face
1233,deal,ground
1234,effort,sit
1235,stock,address
1236,cell,large
1237,be,laugh
1238,conference,wind
1239,among,star
1240,group,available
1241,time,involve
1242,message,now
1243,painting,agency
1244,live,yeah
1245,anything,police
1246,officer,market
1247,PM,recently
1248,several,fight
1249,really,election
1250,pattern,theory
1251,house,surface
1252,you,traditional
1253,approach,thought
1254,expert,collection
1255,grow,easy
1256,apply,great
1257,car,ask
1258,hundred,couple
1259,information,major
1260,team,focus
1261,exist,control
1262,more,else
1263,behavior,back
1264,medical,feeling
1265,option,too
1266,first,when
1267,whether,assume
1268,like,government
1269,sell,material
1270,my,find
1271,among,stage
1272,case,else
1273,mouth,compare
1274,real,whatever
1275,two,design
1276,current,maybe
1277,ever,data
1278,factor,executive
1279,heart,race
1280,last,focus
1281,financial,religious
1282,think,claim
1283,people,strategy
1284,why,air
1285,on,ten
1286,experience,exactly
1287,leave,few
1288,attack,interest
1289,PM,hand
1290,major,successful
1291,practice,someone
1292,I,pattern
1293,step,go
1294,address,yes
1295,institution,politics
1296,program,network
1297,off,history
1298,piece,hope
1299,fact,maintain
1300,forget,check
1301,machine,be
1302,professional,return
1303,air,go
1304,film,man
1305,six,father
1306,church,join
1307,left,world
1308,compare,which
1309,explain,prove
1310,because,particular
1311,participant,daughter
1312,total,human
1313,idea,phone
1314,oil,article
1315,believe,reach
1316,American,blue
1317,special,fish
1318,site,person
1319,your,near
1320,mission,blue
1321,politics,enough
1322,point,more
1323,investment,seek
1324,husband,free
1325,guy,indicate
1326,certain,get
1327,there,soon
1328,list,either
1329,several,cause
1330,environment,something
1331,candidate,pay
1332,development,next
1333,be,food
1334,own,nearly
1335,collection,time
1336,movie,economy
1337,wish,walk
1338,may,night
1339,home,notice
1340,direction,attack
1341,television,new
1342,space,clearly
1343,usually,hard
1344,design,respond
1345,interview,brother
1346,sound,seek
1347,than,hundred
1348,news,big
1349,similar,similar
1350,surface,western
1351,room,understand
1352,list,until
1353,school,month
1354,necessary,society
1355,however,indeed
1356,green,when
1357,radio,the
1358,make,network
1359,serious,court
1360,rock,sit
1361,listen,recognize
1362,gun,go
1363,safe,each
1364,American,have
1365,wish,baby
1366,total,serious
1367,modern,sport
1368,none,factor
1369,huge,everything
1370,others,Mr
1371,pick,everybody
1372,yes,early
1373,heart,everyone
1374,partner,production
1375,magazine,around
1376,PM,to
1377,pretty,several
1378,product,visit
1379,evidence,seven
1380,party,avoid
1381,goal,century
1382,call,century
1383,they,huge
1384,game,address
1385,crime,concern
1386,those,close
1387,drive,begin
1388,their,grow
1389,south,dark
1390,only,challenge
1391,explain,who
1392,sit,the
1393,paper,different
1394,door,evidence
1395,goal,open
1396,various,hand
1397,before,poor
1398,cold,spend
1399,remain,race
1400,even,black
1401,add,amount
1402,enough,fight
1403,ever,save
1404,decision,student
1405,herself,read
1406,player,stage
1407,inside,if
1408,network,seven
1409,power,teach
1410,crime,several
1411,minute,stage
1412,arrive,civil
1413,wear,yeah
1414,brother,write
1415,discuss,computer
1416,form,appear
1417,to,person
1418,unit,office
1419,character,rate
1420,because,course
1421,machine,develop
1422,magazine,the
1423,light,charge
1424,conference,dream
1425,certain,phone
1426,anything,day
1427,know,song
1428,table,open
1429,product,painting
1430,scientist,project
1431,Democrat,pressure
1432,argue,region
1433,avoid,record
1434,agreement,else
1435,see,within
1436,today,institution
1437,majority,surface
1438,democratic,vote
1439,how,impact
1440,same,successful
1441,on,down
1442,owner,Democrat
1443,me,hotel
1444,behavior,say
1445,become,least
1446,year,place
1447,sea,yourself
1448,check,choose
1449,move,leader
1450,start,lead
1451,though,pressure
1452,heart,although
1453,again,born
1454,nor,growth
1455,loss,another
1456,Mrs,give
1457,sit,career
1458,yes,stay
1459,each,hit
1460,memory,them
1461,keep,yet
1462,reflect,number
1463,continue,federal
1464,she,west
1465,they,believe
1466,himself,weight
1467,common,knowledge
1468,provide,evening
1469,others,still
1470,a,Congress
1471,agency,front
1472,nice,heavy
1473,morning,else
1474,remember,knowledge
1475,receive,spend
1476,candidate,yourself
1477,road,mission
1478,wide,TV
1479,fine,blood
1480,material,whatever
1481,partner,spring
1482,environment,again
1483,live,manage
1484,future,glass
1485,five,cost
1486,which,necessary
1487,owner,language
1488,chance,develop
1489,establish,contain
1490,box,process
1491,fish,big
1492,her,it
1493,knowledge,bring
1494,sign,factor
1495,about,building
1496,necessary,cost
1497,there,increase
1498,project,growth
1499,others,board
1500,keep,herself
1501,article,order
1502,adult,air
1503,guy,task
1504,measure,by
1505,design,else
1506,all,high
1507,real,be
1508,strong,if
1509,range,learn
1510,argue,pattern
1511,several,various
1512,ten,perform
1513,feel,always
1514,become,low
1515,against,teach
1516,star,analysis
1517,work,fill
1518,late,laugh
1519,student,you
1520,the,argue
1521,because,bad
1522,same,rock
1523,surface,when
1524,east,during
1525,feel,kid
1526,necessary,player
1527,clear,because
1528,whatever,left
1529,arrive,over
1530,usually,represent
1531,age,wall
1532,laugh,apply
1533,gas,during
1534,computer,close
1535,health,write
1536,security,any
1537,system,black
1538,despite,thank
1539,they,activity
1540,gun,side
1541,carry,meeting
1542,rather,against
1543,surface,indicate
1544,customer,marriage
1545,against,owner
1546,rest,factor
1547,agency,understand
1548,stock,rate
1549,purpose,degree
1550,address,century
1551,media,fast
1552,system,father
1553,writer,tax
1554,for,issue
1555,PM,possible
1556,result,begin
1557,economic,apply
1558,it,modern
1559,establish,reveal
1560,while,can
1561,food,country
1562,black,outside
1563,whatever,idea
1564,field,month
1565,might,hour
1566,there,truth
1567,let,despite
1568,step,technology
1569,program,eat
1570,bar,water
1571,free,black
1572,institution,anyone
1573,tax,computer
1574,important,trial
1575,shake,general
1576,wide,piece
1577,argue,culture
1578,positive,check
1579,base,some
1580,environmental,current
1581,ok,use
1582,similar,kitchen
1583,church,across
1584,wide,might
1585,finally,rate
1586,life,eight
1587,stop,Republican
1588,hear,perform
1589,who,player
1590,left,technology
1591,price,know
1592,start,after
1593,win,factor
1594,they,movement
1595,sea,who
1596,to,despite
1597,trouble,base
1598,first,easy
1599,edge,sort
1600,production,business
1601,growth,suffer
1602,leave,cover
1603,car,partner
1604,medical,language
1605,rate,everything
1606,evening,spend
1607,else,car
1608,same,seek
1609,matter,store
1610,cultural,month
1611,suggest,while
1612,significant,southern
1613,doctor,effect
1614,spring,long
1615,six,anything
1616,people,of
1617,kind,miss
1618,national,sure
1619,also,per
1620,cause,spend
1621,him,main
1622,sense,finish
1623,trial,specific
1624,another,garden
1625,home,student
1626,area,will
1627,few,financial
1628,drug,education
1629,throughout,meeting
1630,season,operation
1631,various,television
1632,phone,week
1633,other,money
1634,when,upon
1635,fire,agency
1636,add,event
1637,pick,herself
1638,tree,rise
1639,clear,production
1640,point,heavy
1641,like,work
1642,direction,share
1643,south,image
1644,next,here
1645,realize,change
1646,eight,fine
1647,everything,past
1648,thousand,poor
1649,usually,skin
1650,especially,enter
1651,enough,how
1652,show,indeed
1653,simple,marriage
1654,team,represent
1655,law,feel
1656,really,identify
1657,maintain,appear
1658,as,because
1659,after,purpose
1660,card,anything
1661,brother,building
1662,the,address
1663,food,doctor
1664,color,great
1665,figure,peace
1666,people,book
1667,standard,traditional
1668,debate,sea
1669,mention,night
1670,mother,maybe
1671,memory,name
1672,decade,entire
1673,only,sit
1674,traditional,picture
1675,wait,win
1676,former,hope
1677,pick,bed
1678,list,once
1679,might,sure
1680,another,important
1681,free,middle
1682,back,particularly
1683,prevent,indeed
1684,nature,best
1685,environment,last
1686,whatever,news
1687,hit,wide
1688,green,son
1689,oil,bring
1690,control,animal
1691,believe,else
1692,draw,particular
1693,real,nature
1694,field,material
1695,side,role
1696,full,fall
1697,let,feeling
1698,administration,stage
1699,almost,seek
1700,thousand,instead
1701,important,thing
1702,air,manage
1703,beyond,law
1704,east,use
1705,case,us
1706,already,wind
1707,watch,lay
1708,traditional,actually
1709,commercial,soldier
1710,chance,street
1711,no,window
1712,real,enjoy
1713,generation,beat
1714,seek,study
1715,writer,ahead
1716,everybody,yourself
1717,best,determine
1718,break,become
1719,feel,agency
1720,college,away
1721,woman,next
1722,establish,senior
1723,pay,chair
1724,heart,operation
1725,research,three
1726,let,ability
1727,note,instead
1728,small,west
1729,quality,window
1730,plant,reason
1731,sit,side
1732,physical,order
1733,learn,live
1734,four,case
1735,TV,suggest
1736,management,crime
1737,close,air
1738,decade,firm
1739,their,allow
1740,practice,local
1741,everyone,car
1742,against,lose
1743,some,wall
1744,than,light
1745,likely,against
1746,growth,machine
1747,leg,vote
1748,heavy,fight
1749,make,we
1750,traditional,create
1751,positive,rock
1752,magazine,voice
1753,star,onto
1754,girl,fast
1755,necessary,Democrat
1756,out,pay
1757,test,discussion
1758,method,evidence
1759,response,partner
1760,security,society
1761,especially,even
1762,time,free
1763,rock,perform
1764,approach,effect
1765,thank,during
1766,trip,administration
1767,practice,remain
1768,discussion,save
1769,minute,simply
1770,carry,generation
1771,glass,style
1772,treatment,but
1773,data,last
1774,store,inside
1775,wear,any
1776,half,police
1777,world,easy
1778,bring,scientist
1779,product,speak
1780,community,child
1781,poor,sell
1782,opportunity,heart
1783,financial,power
1784,enough,close
1785,picture,clearly
1786,quickly,loss
1787,interest,nice
1788,know,anything
1789,both,purpose
1790,show,table
1791,much,poor
1792,education,worker
1793,enjoy,individual
1794,receive,direction
1795,individual,late
1796,serve,task
1797,candidate,describe
1798,often,can
1799,recently,fill
