17209,603,bit
16117,725,practice
9201,464,training
10785,242,fire
14298,943,conference
9905,676,development
12031,934,case
14312,258,commercial
15204,564,child
14204,666,husband
12022,264,religious
9069,146,suggest
13657,469,reality
17532,110,church
16989,819,news
11267,58,five
15521,174,benefit
11643,188,section
15833,388,four
11079,857,PM
15216,859,themselves
17815,928,worry
9077,292,talk
17749,69,federal
9683,625,do
15016,852,expert
17149,340,mother
17267,9,respond
10603,836,where
11742,988,nature
10508,764,song
9739,554,or
11772,732,low
8834,572,push
11768,8,loss
16985,843,gun
15877,938,address
10327,884,happen
13117,466,investment
16241,423,dark
13435,650,get
13952,37,spring
14203,278,owner
14883,35,experience
16620,384,home
9622,923,attorney
11967,425,since
12896,546,dinner
16472,499,value
17077,147,include
11338,849,at
17604,477,movie
17475,946,child
16203,297,treat
12546,404,born
14928,150,realize
16285,474,yourself
13890,282,send
9222,265,clear
16152,352,person
14129,307,question
16372,36,sell
13042,820,fund
13480,77,car
14483,583,civil
11033,46,current
17820,929,kid
15498,472,itself
13425,924,sometimes
9437,608,girl
11033,163,moment
11652,212,after
10679,640,me
8830,92,poor
13522,412,enough
15923,818,wish
16231,95,bed
12089,19,yard
10114,112,level
16221,664,democratic
15608,931,with
8864,133,house
14303,101,begin
11729,634,nation
11959,410,full
12431,659,safe
16748,568,involve
9023,363,least
11246,357,evidence
15820,976,management
10762,646,success
16985,890,ago
14450,477,here
15036,356,father
15934,243,tree
17706,800,painting
14204,981,claim
13026,798,food
11960,448,feel
13584,69,certainly
10984,569,cause
15965,565,door
16095,646,candidate
17928,185,cold
16282,890,professor
14104,438,past
12181,256,deep
16490,633,above
12595,141,three
15626,896,change
10807,202,imagine
8880,510,reason
12320,101,law
15844,92,would
8960,775,off
8968,545,own
14379,753,seat
13452,319,everyone
15408,657,above
14915,625,project
9690,680,letter
8883,971,good
13826,433,trade
11267,209,avoid
10146,650,collection
13945,557,miss
15712,46,no
16601,179,grow
11949,572,claim
17132,300,majority
10302,384,sense
17648,125,free
16756,781,other
14424,896,bar
13638,748,month
13568,892,miss
15354,909,difference
16157,507,glass
10248,419,dream
13290,423,no
17699,926,lose
15009,750,much
16031,568,most
16335,151,rise
14217,799,tend
16766,393,kid
8856,222,policy
12985,691,final
9824,946,major
16119,343,as
15042,675,house
14529,513,one
9084,550,audience
15703,982,visit
11329,506,still
9367,959,environmental
13856,685,enjoy
10572,122,catch
17957,305,something
11634,56,how
16739,925,mention
14075,930,would
13545,176,say
10690,337,race
9308,557,network
13176,76,student
16077,668,economic
12805,751,save
17309,284,team
17523,937,song
16079,74,day
9537,417,program
15551,423,policy
13633,594,customer
13765,45,significant
10968,468,change
15697,948,yard
16966,723,fire
15598,92,size
13937,12,help
10105,51,already
17866,656,often
14257,402,history
9804,963,agree
10949,923,two
12962,325,company
12930,916,worker
15850,800,president
17808,168,particularly
16865,741,tell
16150,677,kitchen
17933,949,set
13794,49,mouth
16685,875,become
11703,880,either
15949,59,represent
14637,310,agreement
11918,872,social
10890,894,large
10244,516,young
16255,165,alone
17574,290,material
15129,671,success
10438,416,price
17193,782,project
8984,961,again
17095,417,study
10458,846,manager
9476,72,teacher
11152,635,quite
14602,976,build
12183,832,way
13845,661,perform
17058,141,relationship
17021,502,rate
12973,332,professional
10666,791,visit
11941,905,true
16920,743,push
12171,377,outside
15555,982,our
9371,857,little
12328,182,collection
10731,603,major
12686,527,somebody
15532,71,voice
16257,528,blue
11370,962,himself
12269,146,between
11864,942,enjoy
15569,167,both
11495,617,others
12476,462,whom
15865,919,analysis
12266,765,he
12773,592,record
14927,656,tree
17039,184,whether
17613,385,tree
11567,797,certainly
15603,734,ten
13375,913,receive
15941,220,lot
9567,457,week
12694,831,important
12379,745,others
12228,238,control
14986,971,scene
14935,568,trial
11833,196,film
13548,122,father
11038,410,leg
17022,479,trial
9680,93,house
9358,829,plan
15471,700,condition
11965,337,beat
17192,424,knowledge
14000,49,attorney
10265,734,tell
17604,623,movement
11729,419,election
15547,393,never
14104,497,owner
14560,979,drop
13607,516,clear
13829,964,prevent
16202,446,idea
10674,459,even
15576,808,network
14758,654,church
12665,877,lay
12670,58,left
14404,183,song
15878,197,first
16772,495,figure
15889,937,can
16233,529,artist
13255,512,so
14932,556,across
13667,250,possible
13002,586,visit
16721,643,nothing
15196,7,if
17427,251,simply
9518,227,suddenly
11365,815,cut
13403,185,avoid
11581,269,manage
8845,14,serious
9784,396,later
17163,1000,serve
16987,802,discover
10155,612,summer
14333,497,recognize
16027,783,campaign
16259,628,this
15371,900,mention
16501,105,product
12055,17,letter
15094,640,drop
13104,548,almost
9690,297,consider
10467,551,world
15120,87,contain
17911,307,state
12034,641,pressure
14869,377,true
8825,408,onto
9629,873,first
15809,169,strong
16890,722,college
15356,355,senior
17790,996,several
9273,445,floor
11362,309,production
17669,594,prepare
15247,637,black
16212,526,personal
13588,248,note
9566,436,marriage
11642,392,late
14211,415,between
14810,829,wind
13957,986,pattern
12763,978,also
17271,461,until
9116,608,money
14037,212,last
14637,934,find
9356,587,street
13819,26,your
17073,48,one
13223,184,sport
11478,413,audience
14460,586,enjoy
11121,876,occur
17249,174,word
11008,585,movement
9948,415,throughout
15149,448,knowledge
11378,549,window
12960,993,daughter
17198,975,need
9115,472,sister
16679,73,threat
16066,624,current
10341,727,Democrat
15818,140,business
11811,669,affect
13257,335,investment
11333,361,within
12994,931,for
17174,43,by
10603,370,even
10807,964,expect
10098,881,partner
14735,726,animal
14374,843,whatever
15729,334,put
17803,878,everything
14898,999,may
9362,420,matter
17054,632,effect
12170,83,where
9497,243,different
12541,508,why
17420,463,short
15333,340,all
12719,13,artist
10523,41,similar
13360,316,herself
13689,844,medical
12689,678,fact
12218,342,red
12424,554,its
12450,985,however
16908,96,stage
17881,986,performance
11820,943,page
15276,997,guess
13218,53,election
13147,493,down
15047,275,stage
14937,840,when
13505,83,my
9032,732,officer
9071,410,stuff
15716,94,she
12952,11,hospital
9452,463,season
10283,125,gas
14176,346,discover
14514,778,floor
9019,816,gas
9577,677,officer
9423,184,feel
11947,441,business
14907,400,build
16118,951,huge
9614,800,four
17383,386,book
10402,842,area
17139,376,career
17396,640,international
17817,146,right
9020,879,arrive
13018,690,bank
10508,39,on
9504,464,center
12030,840,protect
14326,502,budget
14273,503,camera
16823,636,window
17779,407,enter
11376,401,street
15745,874,again
11477,575,chance
15259,600,letter
15245,511,leader
9118,854,record
16320,572,condition
13835,366,security
14066,512,radio
17709,50,summer
11601,861,tell
14197,828,usually
13889,479,notice
10304,595,but
16314,134,actually
10913,568,also
10386,322,style
14825,98,actually
9882,388,their
10767,360,of
16518,304,key
12433,904,inside
15405,881,author
13763,313,general
12221,198,career
11126,723,half
17816,142,page
11990,607,while
15461,83,physical
10117,878,side
13937,161,idea
16192,435,across
14277,177,every
13190,152,music
10719,277,sit
12524,133,foot
17696,714,approach
16704,998,occur
15912,539,huge
13683,62,coach
17153,721,later
11095,658,again
16138,659,fly
16804,767,believe
16335,814,bit
10064,972,majority
12376,696,certainly
12453,277,else
11601,763,big
13337,864,whether
11003,486,price
17553,483,someone
13906,462,hard
16638,826,apply
16826,502,low
9317,298,well
9859,881,general
17573,420,pick
9322,351,face
17182,516,carry
14428,958,place
10419,928,somebody
9372,5,security
13079,378,second
14752,979,indeed
16884,843,common
13804,598,leg
16252,632,offer
9569,511,month
15236,63,officer
16387,139,author
13302,550,whole
16213,367,school
12187,580,after
13617,748,ok
13591,124,type
13124,437,democratic
15065,514,pressure
11576,35,carry
17552,214,artist
11968,724,draw
15384,946,really
9113,593,audience
12353,646,economic
13886,942,may
17938,503,student
10242,870,decade
13413,746,baby
17058,223,appear
10969,76,different
14176,216,trouble
16734,861,hospital
14067,336,run
15443,356,music
14111,442,draw
12964,854,late
12810,558,mouth
12682,275,establish
13466,885,resource
16492,279,person
13450,240,culture
16926,121,star
10101,135,theory
11757,675,stay
14883,433,apply
9867,740,behind
14977,626,head
14794,645,scene
10789,441,hair
14257,722,worry
17970,155,half
11210,707,risk
9028,881,behind
17301,992,none
15990,680,again
16312,758,wind
15964,429,machine
14593,628,show
9149,511,kitchen
12822,313,prove
17518,443,rock
15493,51,word
11407,650,score
15186,433,get
12629,372,both
11783,914,success
11859,556,standard
14417,150,teacher
13797,605,order
10358,85,less
14800,757,network
9131,846,meet
17363,421,early
15087,293,least
15132,927,once
14776,656,this
13944,305,institution
10591,196,will
13906,4,design
13796,940,bar
14995,251,can
12652,467,need
16919,691,sea
14991,826,suffer
16119,991,provide
16352,144,what
14731,668,miss
11797,679,to
15899,243,trade
11909,683,rest
11599,384,trouble
14026,483,discuss
9784,192,write
8978,884,nor
17822,199,feeling
17143,327,ability
16309,420,enter
17341,658,cell
13082,475,determine
8927,589,pretty
14903,257,you
15039,979,coach
14150,775,well
12174,924,everything
11397,275,purpose
13935,367,add
12202,51,officer
15043,111,will
11171,952,threat
13193,508,effort
10849,969,same
12936,466,white
11851,163,table
13234,504,fish
17636,145,base
17403,336,most
11063,393,development
13141,303,three
14580,166,bring
15858,832,bar
9571,120,if
13102,458,myself
10880,75,full
17907,819,will
14234,707,tonight
12772,693,light
16871,596,series
15436,91,state
17166,242,the
11886,701,ball
13326,957,nearly
15359,531,of
11794,296,office
12813,241,other
9544,628,represent
13514,189,without
12850,884,fish
16769,401,attention
10934,586,student
14050,293,life
12781,716,true
15861,199,skill
10228,517,onto
11620,320,grow
12468,922,three
12681,377,more
9661,889,until
13166,22,here
16472,686,positive
17396,366,quite
12720,54,into
14400,556,or
9824,915,firm
13574,457,power
10773,332,benefit
13088,600,free
11900,711,arrive
13864,335,fill
12217,460,couple
15864,576,check
10808,571,campaign
11335,274,their
10608,473,attorney
11187,756,similar
16267,133,thousand
13768,636,off
16657,309,identify
17130,746,quality
14355,503,want
17476,33,affect
17267,763,piece
15405,6,time
17649,873,audience
10218,896,city
11648,526,soldier
9669,820,student
17894,761,to
8959,364,relate
8888,130,impact
9866,135,century
12957,992,stuff
12787,245,enjoy
14288,647,series
10811,704,bill
13733,573,over
14550,752,him
13359,242,give
9376,138,edge
16638,356,gas
10793,882,provide
9647,157,laugh
15526,53,detail
17023,193,himself
16946,432,wish
10393,80,simply
10010,107,age
17238,369,then
11706,582,each
15138,776,fill
16708,144,also
11897,112,during
12101,75,west
10820,391,her
15814,673,one
14957,33,question
9886,849,anyone
11069,751,receive
9347,633,time
9358,26,product
9394,639,discuss
11673,980,deal
10246,628,school
15728,285,attorney
11899,712,seat
17456,447,produce
10131,323,two
11872,913,kitchen
9510,878,off
16430,737,site
17368,577,positive
12243,283,her
17869,796,hour
14536,559,measure
11223,465,person
11735,292,on
11116,429,manager
14454,353,concern
15953,61,memory
10018,992,trial
16092,667,eat
11040,290,clearly
15621,165,politics
12083,373,hope
16277,901,back
17882,707,join
12081,918,test
17505,191,interesting
16128,157,attention
14461,953,cost
16899,904,without
10293,260,decide
16360,58,truth
13560,694,glass
12566,853,notice
10231,674,there
13151,823,list
9894,441,military
12788,692,much
13326,970,particularly
16018,993,improve
11642,318,yourself
10448,483,laugh
11663,505,you
13662,895,support
10628,630,mouth
12161,174,science
14214,879,world
17122,631,past
17399,577,measure
16712,85,economy
10067,91,dinner
10893,746,paper
14515,978,Congress
17501,770,Mr
12000,928,sign
14345,364,there
11219,648,discover
13781,411,painting
16680,787,difficult
11460,921,our
16966,322,listen
8846,97,what
15509,992,determine
12865,685,debate
10323,280,apply
15416,215,race
13420,767,figure
13664,283,go
12407,246,allow
15981,76,audience
10922,749,outside
17051,752,sport
13152,249,a
15723,498,seven
12370,864,good
14134,779,use
17158,756,home
17491,557,affect
9699,350,recent
12569,150,so
15974,498,eye
16189,194,foreign
16448,302,heart
13013,435,seat
16486,669,blue
9842,75,raise
15314,878,author
10815,542,act
12011,480,save
13753,817,growth
17636,873,allow
13618,595,near
11464,918,rich
11525,404,everyone
11193,477,who
10805,150,Mrs
13426,784,half
12828,61,history
11846,369,our
11372,185,consumer
10125,530,stock
8967,514,piece
10167,513,agent
15711,444,successful
12631,83,general
10544,96,east
13981,53,win
15128,371,wide
17808,378,wonder
9494,307,three
12963,101,care
17398,30,defense
13779,924,bill
17852,673,all
12196,837,religious
12125,2,federal
9039,262,too
12406,330,draw
17821,172,law
10083,963,itself
13614,909,local
9404,25,today
11991,797,position
13816,324,or
12290,52,another
9541,862,first
10733,422,break
13997,27,imagine
10212,100,maybe
10629,592,billion
15873,774,authority
14398,833,somebody
15959,252,event
15996,382,no
12515,695,card
9219,440,car
16097,499,yard
16448,502,edge
14030,970,plant
15560,647,dream
14148,700,allow
9850,746,court
15789,188,learn
12932,132,scene
14435,711,soldier
9066,999,worry
10782,756,require
16337,960,so
11675,426,model
10766,755,perform
16659,187,game
9932,712,recently
9732,612,institution
14601,775,note
15994,334,doctor
14901,788,hair
9228,782,you
11362,41,month
17845,995,door
13017,411,agree
11552,699,within
13275,833,soon
15833,413,treatment
8933,810,under
9375,333,reduce
13048,219,three
13583,548,number
13178,946,within
17401,750,key
12538,37,foreign
15918,602,black
16825,778,same
10312,46,big
17201,613,ready
12855,746,five
11320,945,national
9236,981,something
16666,371,part
11513,634,find
10256,780,miss
9966,829,special
15098,326,travel
16499,279,purpose
10284,671,require
14788,623,read
16823,855,son
13577,519,father
15707,469,tax
9486,138,analysis
14739,194,marriage
10578,930,participant
12957,430,increase
10465,963,myself
17290,409,father
13520,54,bring
14355,652,meet
10606,584,available
9783,703,level
9485,949,add
12048,860,task
12094,255,black
9163,99,tax
14493,823,impact
11595,296,person
10520,746,return
13949,374,later
12644,191,buy
15394,497,information
14782,622,week
9471,799,per
13243,297,live
10557,866,grow
12658,357,adult
10415,36,affect
12272,590,during
11164,483,measure
17566,295,improve
10321,784,organization
15958,594,lot
13734,117,teacher
15639,50,organization
12893,283,prevent
12059,894,book
17472,886,thousand
14512,110,man
9625,266,game
16020,90,finally
17083,720,memory
15154,385,choice
9838,667,camera
17848,697,word
10584,275,best
17020,152,particular
15497,983,lay
12233,54,loss
14303,665,lot
14229,517,million
14640,820,face
15561,468,particular
16477,349,ground
13072,962,cup
9195,767,actually
17941,53,might
16984,912,choose
12461,605,speech
11066,46,both
14621,944,television
17422,178,moment
8930,741,page
15534,727,personal
16573,60,those
16066,778,far
9388,419,oil
9354,987,suggest
10755,610,site
17232,218,require
17874,724,property
12428,207,second
17421,978,of
14283,185,quite
17126,430,tax
14690,28,partner
16006,506,choose
14596,971,player
11348,493,alone
17583,288,music
13423,97,leg
16933,615,determine
11829,78,protect
16396,339,north
13530,118,discuss
13710,327,black
9250,181,service
16445,969,step
13708,520,situation
16853,757,happen
9322,412,when
10649,860,good
13025,381,popular
17673,975,college
14198,919,image
11046,568,life
16293,578,per
12087,301,test
12236,311,hand
17316,346,black
13628,25,economy
9754,566,cup
11930,532,material
15370,324,yes
9244,734,activity
13953,122,individual
11143,253,money
10944,373,relationship
10247,177,town
15850,812,product
12494,874,what
16209,395,finish
9288,414,threat
11641,685,bad
16565,603,paper
14437,852,do
11867,453,daughter
11558,316,cut
10100,534,never
11638,1000,if
13747,787,fall
9238,827,remain
15051,634,yard
10732,198,loss
14257,243,with
16873,334,culture
10659,867,discover
17194,578,good
16794,105,next
16166,714,senior
15551,92,mind
13461,558,radio
13629,594,form
16787,141,teacher
17243,383,sense
16812,760,lot
14916,900,see
15132,639,size
11065,951,money
12844,219,industry
12653,973,affect
11849,640,single
17537,234,method
10344,148,off
10590,998,save
12951,300,message
16593,515,article
12771,105,such
16943,994,bring
15252,297,section
14916,139,course
14423,444,though
10463,150,stock
15635,867,whose
11849,402,mention
13135,509,ready
17447,927,get
12655,815,already
15774,644,but
17342,62,ability
13628,133,collection
10720,799,their
14985,917,company
17237,654,ball
12701,438,popular
13294,787,current
12905,620,professor
17625,96,town
16133,843,above
11163,121,value
17715,110,them
10623,977,sign
17581,897,carry
14755,529,statement
9426,718,marriage
14090,580,reflect
16211,938,politics
16080,427,thing
9655,426,happen
17675,831,language
10468,936,difference
13931,292,worker
14860,602,accept
17869,30,Congress
11227,319,important
16964,467,yard
11011,40,let
9710,686,your
12517,513,white
10680,381,avoid
9212,188,eight
10694,539,produce
17716,130,citizen
16520,424,government
14875,893,former
9359,540,school
11267,887,sea
11358,644,account
13959,81,partner
15569,958,everyone
16442,322,him
10412,62,hot
11183,315,power
15830,63,will
15968,942,tell
15557,957,identify
15170,427,worry
9331,164,long
13252,42,Mr
15650,9,able
10031,909,modern
16413,19,pass
16654,379,south
11624,309,focus
9327,26,on
15671,636,window
14861,840,at
17504,118,down
9858,490,draw
8915,980,heavy
13042,776,report
10767,367,management
15302,12,level
15475,222,second
17418,288,together
11566,307,health
12505,868,impact
11657,259,indeed
16877,651,strategy
15884,19,art
17134,537,realize
16042,519,sell
15852,105,heart
12371,890,yes
16769,291,too
12408,41,ground
9358,815,week
13804,525,very
16667,87,task
13103,580,here
16158,353,son
12730,210,make
16871,482,local
14349,956,change
14725,849,crime
12921,760,among
15687,123,lawyer
17273,538,maintain
11330,675,place
13236,921,expect
13322,478,model
13806,751,turn
9920,261,something
16501,774,popular
16628,10,else
15798,558,PM
16788,997,seek
15664,300,natural
14312,483,popular
15558,574,look
17092,172,even
11131,86,among
15889,171,model
8879,782,chair
8955,430,entire
16105,571,meeting
15317,724,able
15206,300,forget
15536,439,also
10469,705,us
14913,387,here
10360,923,population
13353,690,away
16004,861,sea
14601,959,everybody
9152,238,class
12256,889,firm
10860,615,group
12653,655,student
16014,360,range
16943,495,someone
10561,50,Congress
13144,490,off
14325,25,happen
13602,739,design
11801,432,instead
9697,20,store
16708,752,hand
17560,279,play
12157,282,professor
17339,703,value
10664,166,base
15160,861,expect
12129,773,shoulder
16875,526,career
12701,394,class
9112,961,yet
17101,566,require
9890,677,source
13946,495,watch
10126,407,tree
11284,89,style
9941,541,wear
11165,888,ask
10598,400,would
17036,268,energy
9044,527,west
17664,215,yet
14837,528,six
8870,468,and
11739,128,live
11023,801,small
14653,881,either
13498,226,campaign
10004,834,various
10234,607,by
14970,159,particularly
9691,420,professional
15581,832,mind
14990,571,turn
9214,626,business
13440,114,level
11015,443,study
17358,105,region
16673,990,more
14020,972,skin
16427,644,individual
14599,257,help
14519,267,task
11013,115,clear
10418,238,crime
9759,240,produce
10101,820,bar
14935,684,east
12542,834,provide
16364,18,past
10157,468,TV
13314,540,I
9514,176,school
11106,486,education
9088,641,foreign
16957,12,detail
15735,796,government
16196,610,head
9803,358,company
10208,106,give
9442,195,article
11405,440,become
9772,576,from
11608,96,believe
12648,725,particular
13126,284,dream
13379,96,spring
11377,320,trial
10391,376,remember
13137,22,tough
11096,410,thank
13983,800,poor
11495,764,term
11566,306,risk
11861,891,themselves
14492,22,myself
16124,372,then
16535,969,start
13141,204,and
10660,925,wonder
15208,535,teacher
17946,82,money
12688,634,company
10255,974,none
10471,952,fact
17570,913,learn
10011,35,doctor
14874,120,full
11942,553,board
11484,994,eat
12331,695,appear
14082,595,while
17164,488,pick
12054,74,right
15313,51,American
10023,362,sit
16942,598,wait
10455,789,east
12569,486,since
12346,352,somebody
17150,168,person
11321,309,reflect
11650,994,drug
9585,486,day
14423,361,point
15213,913,evidence
11380,870,go
10096,427,about
9759,207,science
14010,648,lay
14377,806,learn
16919,4,increase
16398,226,behavior
13221,490,kind
11779,798,hit
15821,803,cell
14886,514,as
14931,423,choose
17902,88,authority
12051,934,nation
13399,369,modern
15662,632,similar
11484,797,growth
16955,960,effect
15717,384,garden
13938,40,century
10039,677,that
9468,76,site
12302,634,beat
13345,806,weight
17790,630,college
12846,571,near
16940,496,picture
9584,291,turn
17618,429,lead
16713,195,eight
9948,915,notice
16765,900,cultural
11158,473,understand
9543,413,glass
13842,691,financial
11056,661,three
16786,948,career
9805,74,site
12858,526,space
17808,201,person
10434,277,blue
15271,512,weight
14697,234,up
17738,238,relationship
16943,82,movie
10216,484,stop
10896,514,protect
10424,411,eight
13962,523,material
15488,105,relationship
14580,571,out
11925,974,degree
12908,785,first
12371,394,my
9470,668,in
10660,228,save
11100,351,born
16852,181,lose
9991,244,important
11632,672,brother
11638,794,into
9784,941,million
12574,168,notice
12851,503,own
15712,420,same
12673,397,which
11405,139,guess
12106,674,else
17924,20,defense
13080,752,around
9248,57,push
13025,898,each
10474,201,special
9113,931,politics
13785,264,make
15989,753,cultural
11455,549,responsibility
13565,812,must
12291,466,when
13089,764,out
13941,245,chance
13471,896,system
9086,984,population
17694,504,test
12303,944,smile
10412,479,little
15306,689,before
12749,531,born
10723,231,thought
17228,978,campaign
16690,274,actually
10776,91,both
17645,901,offer
12802,465,likely
17435,257,exactly
12406,836,why
13027,303,management
10407,100,deal
11518,354,very
15720,196,news
11911,984,east
11547,518,management
17196,457,win
14660,17,notice
8847,346,nation
16119,112,vote
9870,57,easy
17537,770,wide
10198,274,debate
13674,141,resource
12923,915,debate
12709,867,lay
14066,644,eat
17073,415,fact
9149,300,fast
12012,728,arrive
11223,77,much
17675,192,begin
14808,973,professional
12726,147,against
17631,833,particularly
11088,74,ability
10268,993,action
13087,581,front
16482,509,manage
16551,453,way
11154,687,painting
9516,312,produce
14307,721,attack
10777,384,forward
9976,727,something
17170,163,appear
16168,595,young
16123,850,newspaper
10047,963,outside
12181,11,yeah
13376,170,single
12888,769,guess
15643,708,respond
9761,732,any
13201,67,get
11216,983,movie
10748,929,quickly
13819,563,example
10159,63,old
11151,324,after
9469,282,fall
12730,507,address
14498,890,market
10748,726,discussion
9238,853,reveal
11564,892,middle
11233,793,few
12555,439,rather
17540,863,international
9725,241,share
16241,526,plan
15374,24,trouble
15012,974,young
16118,249,score
13207,557,recognize
13450,788,government
9073,375,reflect
16569,645,station
15161,28,a
12262,895,campaign
13017,497,federal
10207,348,community
11976,926,news
11269,988,after
14283,972,cultural
9864,140,same
14396,96,serve
14633,295,eight
9777,129,chance
17054,147,doctor
15695,349,letter
17280,278,born
11815,402,no
13533,729,glass
12747,65,maybe
11494,137,significant
11512,163,PM
13239,908,job
9061,270,agreement
9546,871,every
10020,774,thank
11200,329,rate
16694,187,particular
17314,154,south
9725,766,tonight
9837,275,report
8919,654,gas
15973,138,production
9024,164,discover
9136,839,lay
12252,357,figure
16006,24,left
9524,12,perhaps
16978,340,finish
15329,443,activity
11920,582,campaign
16151,714,wonder
13847,444,ten
15737,508,apply
13604,407,specific
10388,407,light
12981,192,close
12850,354,financial
16730,373,operation
15174,486,ball
17001,331,pretty
12943,426,east
14700,574,generation
14582,806,bill
11886,215,six
11302,740,west
17605,847,win
16593,439,support
13441,699,wait
17322,891,type
16117,719,drug
15979,702,subject
9931,645,quality
9398,804,which
9002,627,others
8882,601,generation
15824,921,tell
15209,48,personal
14039,61,much
17960,724,performance
17711,480,with
15548,881,interview
9408,901,woman
9494,864,senior
10569,809,probably
15339,468,realize
12029,587,despite
11700,501,population
13649,867,cold
16201,250,next
10970,510,fact
13792,114,executive
13514,195,person
15412,799,president
11929,477,community
10174,70,reflect
11700,513,positive
11191,740,bit
14240,113,situation
15710,120,drug
12212,941,card
11428,458,study
12188,693,party
10338,611,though
8939,169,possible
14672,273,society
12158,541,practice
14730,653,no
9388,19,recognize
