127941,620,980,rich,602
118208,900,5,note,160
141412,462,178,sport,81
70181,409,784,evening,985
51825,580,895,into,555
18705,128,853,concern,144
11831,108,509,land,856
3313,732,654,customer,714
145059,23,863,compare,435
121271,778,399,themselves,994
59196,560,725,strategy,375
145138,116,290,prevent,619
79950,85,93,only,510
32051,974,961,low,797
6889,334,603,north,796
77575,24,223,general,491
33239,184,342,suffer,902
58607,238,801,staff,776
130151,758,715,piece,158
64765,345,260,main,821
11873,37,419,ten,301
107538,295,103,true,494
107557,516,211,simply,982
62896,67,1000,claim,588
32062,24,357,official,257
5983,857,801,leave,198
39405,453,210,community,776
59544,772,335,either,48
79678,818,173,five,414
39490,935,527,eye,942
93278,88,44,would,309
118888,147,63,vote,325
86924,23,351,treat,442
105161,382,493,put,190
133622,619,821,make,413
4721,920,625,pull,90
145708,538,286,word,524
3958,649,677,face,125
45238,32,502,along,146
20926,785,543,start,457
3230,539,395,character,227
14920,790,291,establish,714
11383,361,985,reality,931
85617,883,984,million,754
104290,942,231,table,447
13975,942,346,cup,807
58071,365,753,reduce,848
146835,672,927,budget,802
28941,676,549,million,444
19952,932,337,fact,776
11486,429,46,single,941
54922,517,265,vote,950
138895,368,259,base,254
5988,379,763,poor,675
93499,29,569,moment,18
109927,665,613,culture,194
81281,795,282,recognize,505
76524,524,680,enjoy,418
135537,538,94,pretty,42
109554,361,958,imagine,880
94431,257,98,himself,154
72413,819,976,enter,725
132903,418,905,herself,634
57700,830,814,guy,496
41857,746,292,party,1
42998,882,131,produce,256
24112,247,83,major,152
97863,50,938,yes,523
5703,72,424,stop,867
69051,291,6,daughter,834
87749,60,469,help,440
49078,289,744,would,888
16520,23,67,physical,160
102718,848,17,bank,173
58753,493,453,worry,308
93669,439,998,on,581
18411,194,908,these,242
79937,507,932,around,926
138530,274,191,maybe,952
114690,330,846,world,280
118436,168,997,college,107
100739,489,319,start,719
11573,804,480,responsibility,338
63152,953,774,behind,460
129820,34,803,how,933
91669,183,42,radio,855
132038,147,320,western,621
73920,814,958,choice,802
17354,634,748,sea,807
6570,840,91,south,496
36634,378,602,deal,832
94937,857,601,cell,497
13059,667,343,help,870
30654,459,198,shake,748
47513,988,406,every,260
104398,418,626,Mrs,552
36189,447,258,shake,939
144213,74,813,actually,925
21706,540,73,seat,352
88781,516,900,a,306
134526,728,680,Congress,150
4355,534,564,include,506
38412,951,804,although,981
47916,369,925,lot,682
18673,35,200,move,210
62501,753,53,against,448
103045,880,909,lay,696
13999,751,352,affect,539
107151,138,40,family,354
76161,613,896,fall,91
120447,546,193,something,292
62064,796,57,treat,135
123951,584,819,finally,734
57400,371,900,check,231
46617,168,376,south,657
103648,410,766,science,583
49489,657,645,player,596
92569,948,561,industry,611
123558,589,383,issue,233
80145,798,710,plan,546
141951,913,508,yourself,494
80732,489,677,several,557
57907,355,592,country,403
127745,977,28,room,616
71295,128,856,yeah,801
112259,645,836,figure,353
82069,221,651,later,400
45518,606,12,assume,13
131813,123,618,despite,44
104723,329,118,middle,799
22343,988,91,oil,103
113102,778,773,gun,537
117799,828,231,arrive,779
138567,578,425,whether,322
58076,797,726,country,457
141174,819,122,but,748
112213,482,683,read,982
145330,158,15,including,252
59189,92,811,better,41
104524,627,800,store,166
145100,307,76,security,75
122286,246,504,see,325
65352,906,56,poor,620
143664,425,310,by,797
2875,506,731,head,54
103974,939,653,decade,235
2964,956,993,fast,130
41587,284,282,state,797
39380,738,189,free,610
111027,942,573,maintain,66
91060,991,47,person,105
117059,837,439,bank,824
14413,414,17,religious,266
82844,491,623,campaign,411
113898,928,948,white,679
98654,280,720,her,416
127406,193,143,adult,413
143196,638,196,human,958
105445,722,616,expect,105
132205,484,91,leg,465
144728,427,739,start,48
85482,976,316,wrong,927
3374,705,52,indeed,765
104345,854,18,painting,218
123477,468,777,town,586
146196,667,790,per,549
150160,765,309,city,384
28874,784,806,physical,867
95741,614,621,although,321
56870,877,265,lay,204
125152,988,634,itself,894
126468,865,159,hope,320
16972,711,366,describe,813
74416,602,997,again,22
125314,870,19,tell,546
21972,89,57,become,654
72982,127,152,population,997
76795,238,853,economy,689
88156,688,545,among,597
102514,81,936,skill,511
12233,313,834,end,433
7868,568,942,must,162
116222,665,960,true,170
93837,327,796,positive,874
117656,166,788,thousand,538
9693,576,561,offer,560
50451,4,191,family,796
105612,544,22,political,899
60071,175,198,her,793
108802,948,993,black,179
17674,464,30,since,867
73702,321,690,stuff,79
72766,409,104,clear,845
57215,219,826,check,178
81283,518,588,recently,189
79518,94,63,Mr,147
39310,280,292,contain,853
124375,375,314,simple,761
96080,290,758,white,81
77441,632,189,cover,666
69390,79,742,employee,646
20241,689,222,relate,199
92316,581,420,loss,40
60645,992,399,generation,966
48145,204,389,especially,91
81432,651,389,drug,232
22031,315,308,main,267
114313,516,106,amount,398
123688,232,313,major,46
149673,857,937,director,813
55399,392,210,throughout,915
66011,380,353,claim,86
89023,848,640,act,739
15566,801,519,piece,540
76829,67,179,determine,607
75165,266,236,any,396
93422,911,857,set,526
677,748,470,no,959
106920,940,180,see,641
66488,569,303,reduce,898
63140,650,967,she,590
91396,430,862,themselves,743
98027,795,669,federal,844
28505,907,990,year,997
145473,480,772,hope,230
10975,561,109,interest,604
81505,11,105,final,226
30191,344,787,carry,189
111639,773,423,hard,830
78506,312,365,sit,288
106608,154,610,both,723
37172,646,627,writer,110
76499,495,619,establish,376
97395,339,788,general,862
39387,62,285,easy,963
100684,653,434,step,646
129112,310,198,think,693
109873,539,440,response,182
43361,954,489,face,544
81161,699,512,election,859
25261,898,454,available,304
60892,557,110,enjoy,703
10944,723,425,charge,367
109688,411,263,above,96
6812,713,498,hear,714
83338,948,869,affect,543
68722,863,265,nature,763
9751,774,200,that,460
64101,987,851,my,316
4743,712,977,hold,137
6833,999,553,region,663
23533,41,5,administration,654
125873,620,539,if,723
93417,497,156,growth,125
147345,667,414,blue,904
129811,283,376,police,911
61652,935,528,despite,924
32508,716,510,each,418
16526,394,480,night,607
132143,52,730,daughter,535
5410,532,634,health,796
136987,731,378,ever,600
100122,903,803,court,665
5975,743,716,understand,568
108942,435,27,we,252
90309,386,670,serious,532
117173,95,279,bad,420
133247,662,17,entire,382
103767,132,600,with,932
115190,705,836,speak,330
130016,661,914,cut,994
44522,472,538,case,365
97752,735,878,operation,495
92710,584,683,result,662
66908,113,906,term,727
47623,661,219,probably,828
87862,894,217,only,648
96638,602,147,good,279
128278,355,383,more,983
76394,807,239,history,190
105891,297,741,occur,847
118,612,717,air,407
17717,894,753,teach,210
36572,892,623,allow,85
94998,900,430,girl,900
59616,315,768,state,618
21499,635,93,will,402
33543,825,908,increase,359
125162,281,518,social,485
147022,827,794,dark,625
53744,937,371,long,334
29132,377,115,cause,26
40694,850,474,structure,993
72672,884,214,perform,543
117424,6,935,people,545
26294,952,789,film,160
124400,350,129,together,250
90880,575,366,true,51
40741,290,611,local,316
68180,186,962,front,147
46534,448,799,price,536
105072,542,345,herself,590
91594,952,529,officer,316
127291,48,952,example,25
141228,615,449,school,279
82992,275,114,family,629
92057,165,197,here,7
54263,175,465,however,480
1145,880,463,water,300
65689,718,350,red,128
140335,171,527,discover,242
8140,329,550,wish,560
126549,218,803,special,527
108056,240,819,tell,749
23020,336,616,floor,713
34932,166,9,teacher,349
83157,978,948,feeling,168
120075,425,869,culture,566
44593,531,130,how,266
125248,611,384,white,371
2712,222,490,market,713
116757,429,917,near,543
39548,19,344,room,920
12284,528,317,thought,377
18019,163,554,nature,871
41146,864,394,because,649
1160,273,482,continue,407
43802,268,222,spend,485
95410,594,347,pull,206
549,907,561,bit,826
76740,937,363,follow,539
44558,430,533,loss,261
40842,949,881,past,149
30712,390,422,style,732
54097,807,529,there,69
126724,153,330,guess,204
140415,739,976,sell,437
81094,249,224,let,468
4855,513,161,cell,691
123290,768,170,hundred,393
132308,228,715,water,922
90065,43,6,owner,520
4220,596,255,option,47
14613,422,240,follow,734
62731,576,257,toward,849
141306,404,923,but,953
6699,255,110,person,733
68971,189,100,learn,800
141956,528,160,chair,558
132053,302,39,least,828
62394,882,954,begin,271
85307,147,890,art,378
92753,132,458,leader,694
94335,330,104,around,738
83812,936,267,ago,848
107938,934,278,represent,748
118547,376,777,check,850
147975,121,225,between,355
46498,919,587,position,573
149592,987,509,him,852
115430,748,997,beyond,299
44419,480,695,respond,758
60491,557,798,again,485
521,915,168,media,668
5405,918,276,city,801
69272,279,712,agree,715
139692,402,320,reduce,961
67565,673,548,like,263
147009,380,555,decision,688
97178,294,207,seven,451
109219,595,772,seat,786
15104,51,404,no,180
35504,780,636,knowledge,400
9577,18,300,American,854
61755,864,584,include,133
119651,5,45,happen,913
141757,709,30,subject,648
112612,899,758,social,570
51622,971,288,who,241
54837,248,732,that,912
139457,313,168,adult,335
58418,828,745,live,20
139523,390,705,determine,9
64382,953,725,owner,397
27908,401,5,health,754
109695,937,570,consumer,448
51313,688,356,choose,805
104321,33,158,beautiful,431
99011,893,763,ground,303
18598,833,969,accept,907
115423,86,904,off,517
55262,877,200,into,692
56333,712,419,few,796
61934,907,909,street,457
118105,933,855,direction,336
103388,496,780,Mr,377
105528,870,289,later,100
120874,236,521,face,22
85343,455,334,explain,394
145002,68,947,ever,567
19618,235,196,at,838
87792,107,287,huge,613
10761,411,175,kind,285
93147,539,704,particular,1
105067,918,556,couple,147
137000,923,806,issue,742
81806,918,96,any,215
49684,870,151,girl,489
5391,506,600,despite,431
119352,494,713,left,596
142781,562,667,involve,705
132738,418,471,focus,522
19160,222,84,next,161
131147,532,553,practice,8
144902,468,857,trade,857
77613,85,958,night,624
11936,288,581,left,250
109644,237,859,water,151
109045,6,227,start,603
112504,220,154,born,202
89630,470,363,ability,799
52488,254,443,dog,509
119488,814,921,evening,375
92290,616,882,husband,69
83500,510,524,often,478
150436,151,642,yet,899
79675,146,972,base,905
138016,993,575,drive,933
93440,606,998,what,122
146262,64,781,social,691
89583,775,451,behind,330
72171,209,690,ago,949
111331,558,257,take,809
140768,755,559,Republican,558
76444,52,63,yes,369
54970,102,666,development,110
124051,835,517,politics,990
120203,450,710,yard,822
5608,955,455,want,707
120077,869,248,once,532
122778,461,2,station,404
134460,932,643,vote,48
29269,541,341,right,643
105508,273,768,within,944
39237,571,597,ability,446
87951,961,157,beautiful,973
108060,837,305,small,795
70787,66,410,agency,24
56284,907,246,list,147
112166,922,838,make,881
55999,452,852,pressure,884
137826,223,529,thank,19
114381,383,425,sister,997
54474,873,592,anything,209
33545,913,506,reduce,580
49454,884,585,write,140
85770,529,133,research,344
22201,367,658,success,827
99448,892,169,three,149
66575,624,781,what,202
102253,348,500,bill,477
133144,392,912,author,274
139083,374,585,difference,57
80688,34,333,seven,400
14804,90,232,site,180
10411,398,455,along,878
102385,940,211,nature,335
80613,720,325,woman,418
27935,712,263,ready,382
77748,135,172,art,739
4574,354,538,on,648
90980,968,243,law,53
30936,160,375,enter,239
8040,558,399,themselves,617
83590,967,240,only,746
140098,750,539,effect,589
149355,368,637,gun,80
75014,805,336,unit,832
22716,163,514,meeting,336
44038,688,739,land,876
73183,713,949,rich,664
35141,65,670,friend,969
81033,619,868,bill,133
100278,501,921,admit,23
59886,320,911,hard,337
34719,576,800,soldier,868
36497,921,615,morning,608
136226,831,733,day,490
13224,593,397,system,180
142553,40,645,far,285
111909,704,905,over,566
14547,647,568,reduce,855
72226,15,619,such,598
12998,909,323,culture,514
138560,30,959,color,825
51863,488,653,place,453
133381,533,157,interest,475
17155,316,876,respond,510
44559,964,347,pull,680
102281,62,485,standard,607
111347,488,990,girl,774
87416,122,241,factor,833
112404,310,163,need,81
91444,755,902,last,709
66308,797,470,offer,899
17940,17,783,space,531
25520,216,479,adult,723
60394,397,825,defense,633
143922,216,763,TV,826
77973,492,415,power,4
135910,483,637,protect,485
122639,993,740,first,291
31323,429,711,minute,236
79550,66,581,best,701
86622,943,300,song,496
104351,409,784,nor,630
143662,11,786,three,108
105569,366,830,meeting,526
38592,463,558,sea,450
45121,660,31,discuss,194
67512,553,58,everyone,622
7221,2,874,start,489
9512,629,762,word,369
129730,720,835,picture,639
49541,217,678,say,423
15091,96,581,rest,132
23271,114,842,method,986
57891,99,12,since,516
90853,652,340,mother,855
73973,109,547,science,360
81285,304,92,concern,964
87933,413,314,yeah,153
112626,916,213,teacher,357
114583,900,979,industry,54
151269,726,541,couple,398
78037,685,467,article,681
75316,187,20,management,963
130183,381,285,guess,482
142772,455,203,memory,933
67511,704,378,both,556
28924,586,470,senior,729
80588,869,468,picture,303
86980,795,979,save,854
37654,285,440,old,979
57972,238,363,sense,741
75240,774,506,three,207
66121,133,377,moment,317
83148,859,622,style,836
112016,576,360,start,765
14371,109,313,table,554
136596,318,536,money,535
32947,463,544,work,763
144959,164,794,population,106
148256,72,525,full,533
96776,989,616,south,457
19661,232,326,to,761
125729,6,247,happy,610
132534,995,15,word,736
150724,133,355,help,431
150456,286,911,themselves,386
122745,60,566,listen,499
62920,474,316,executive,475
24210,373,451,simple,525
91251,553,861,analysis,689
85728,680,447,research,404
6213,239,976,bed,304
41594,224,11,cause,921
32043,132,676,put,371
20360,1000,175,civil,744
110746,994,265,guess,104
2997,651,347,fall,717
92549,297,212,cup,413
70054,977,652,very,56
128470,649,621,remain,245
68029,853,866,reality,372
14165,740,345,source,489
136395,900,93,should,635
94641,768,412,response,710
135645,596,906,cause,237
76426,177,96,today,137
105941,520,326,experience,69
130394,285,875,responsibility,364
146475,998,494,something,722
123368,382,700,color,613
5119,81,323,relationship,979
25316,244,274,force,46
115152,517,209,government,444
46812,475,755,attack,838
129455,958,153,imagine,723
84584,193,211,particularly,842
13220,328,21,financial,323
17403,496,653,become,48
32183,397,27,stand,503
138446,604,237,term,453
81300,452,531,network,248
68176,853,926,last,617
36347,760,894,event,489
91075,895,735,newspaper,175
131027,782,407,book,62
50905,621,961,much,999
20126,378,792,hotel,613
125064,711,520,exist,273
78395,444,205,fall,179
150318,18,607,consumer,42
96440,418,216,poor,294
103755,608,498,but,152
118526,507,378,easy,397
63217,750,640,research,299
140019,823,938,maintain,453
56468,627,900,their,388
42930,280,278,story,276
136316,937,92,nature,216
70969,632,141,simple,898
123527,892,514,fast,799
39528,317,410,language,573
123583,614,598,modern,943
61346,715,352,able,383
82128,546,78,wrong,542
149499,507,887,term,308
24714,493,376,base,969
15354,403,841,medical,90
28075,666,882,low,446
7535,414,594,dinner,234
10160,841,811,whether,454
135341,88,239,all,288
90543,180,1,test,231
39020,919,986,street,280
33098,478,417,see,313
1881,536,95,course,804
142993,473,788,save,524
3180,447,501,person,775
47026,349,71,man,997
58174,886,460,dog,907
251,551,247,animal,624
87386,588,291,require,179
13758,404,940,test,101
120298,709,974,message,648
37761,569,660,decade,110
141930,121,214,television,637
121861,375,781,politics,814
89917,718,687,five,383
122691,881,685,main,672
15082,693,277,reflect,334
24347,168,76,year,428
11128,316,84,together,53
73553,268,184,brother,811
75635,439,529,will,918
112782,980,590,kitchen,277
44609,295,431,door,491
52492,775,406,know,921
14923,439,155,compare,232
85672,979,742,look,647
50373,512,572,when,408
131044,711,623,no,693
69179,218,558,long,242
54551,688,80,main,40
74969,478,248,professor,329
70824,612,370,opportunity,313
131529,115,171,decide,10
97344,705,650,manager,883
83285,234,670,image,195
121700,864,166,enjoy,813
101599,609,61,speak,35
91979,334,277,would,659
99456,533,981,could,738
98864,682,333,former,820
74376,66,549,decide,280
133691,857,577,produce,320
24884,887,494,lot,422
25529,82,815,strong,88
86200,474,247,meeting,214
136079,153,791,to,165
43575,161,450,effect,616
135574,635,103,upon,215
15545,126,523,development,252
115171,553,718,reflect,630
1941,827,233,manager,179
59627,704,325,let,911
122848,507,859,indeed,123
18124,63,202,off,708
59079,761,832,summer,192
125558,298,569,if,655
13916,100,803,lose,369
9254,492,536,hotel,939
8801,370,659,hand,606
36431,122,820,draw,872
135526,905,562,establish,891
109562,146,509,class,45
147215,172,996,goal,453
143394,712,615,individual,865
99479,626,641,meeting,119
41169,101,541,doctor,687
149356,758,47,police,857
9598,400,594,drug,563
57404,828,796,simple,530
117572,839,49,someone,729
82622,129,369,expert,983
122576,13,287,measure,16
42948,324,620,simply,244
108137,249,406,create,201
129209,658,114,hold,407
72924,70,567,miss,762
112855,331,795,cultural,154
129873,745,711,too,21
78973,214,315,all,615
150705,952,23,benefit,823
97162,270,42,year,393
2328,370,128,really,424
45047,441,474,lose,852
83898,854,931,religious,758
43363,441,324,matter,146
146514,405,146,mouth,590
144721,861,997,bag,573
32060,643,526,lay,245
137811,54,940,high,449
115316,731,205,author,925
28255,564,434,help,431
48356,362,620,father,33
59407,130,563,seek,6
105034,831,416,in,310
147975,917,688,admit,92
95176,605,361,country,483
68497,525,357,move,694
113311,696,788,guy,952
40158,162,813,contain,177
114935,137,730,writer,925
105328,51,637,mean,62
45867,151,884,human,493
101690,567,84,cold,893
103096,760,490,write,949
49274,667,458,bring,806
126083,326,856,expect,948
4703,599,952,rather,125
2243,765,14,process,71
107012,74,770,area,961
40195,801,865,guy,871
141827,106,770,coach,348
74400,14,406,design,991
115201,660,825,too,9
53754,267,968,example,287
93443,326,870,avoid,213
96189,37,326,color,213
68118,639,369,Mrs,184
70252,366,539,physical,890
70941,710,165,ago,301
117030,747,116,direction,81
60457,603,802,audience,422
109895,517,351,player,265
74885,71,292,bank,802
108998,714,418,idea,323
24768,756,203,brother,177
110169,527,682,change,580
54718,528,248,less,842
19445,875,225,including,493
19530,306,847,just,868
12262,417,907,capital,463
68092,119,743,hotel,3
134131,591,220,describe,370
78112,942,867,of,12
99206,684,579,answer,702
7368,306,313,fast,888
121271,78,139,account,522
23666,175,815,significant,259
12433,775,469,sure,369
129541,108,71,short,298
8863,165,338,democratic,386
81839,795,392,ahead,345
101350,471,648,address,505
143670,407,204,decide,963
60871,975,214,political,782
43855,256,312,former,855
66259,149,144,later,371
54529,632,570,ago,409
28753,147,584,economic,720
8768,532,361,our,743
3098,254,650,recognize,580
62639,629,595,defense,937
105249,441,10,power,805
135331,991,329,begin,990
7155,501,547,off,956
95616,526,497,fall,171
141306,817,8,big,253
13440,604,934,future,475
107575,68,424,have,224
46695,325,931,imagine,349
82414,349,151,ok,627
111804,962,963,budget,222
47657,98,191,local,914
15003,979,232,accept,791
99601,648,802,hundred,637
127448,866,768,scientist,285
118374,300,612,view,395
115472,850,737,throughout,158
131416,39,260,unit,882
118712,453,829,set,163
142451,313,445,official,695
120930,891,226,measure,80
106642,763,1000,quickly,484
116336,524,164,free,156
32186,456,554,figure,854
111528,666,478,yard,417
8477,909,829,their,549
135494,296,666,not,150
77529,370,25,scene,76
116216,495,760,big,497
7791,649,972,college,613
79931,143,140,car,277
73473,10,177,policy,6
15374,694,676,itself,928
106268,686,29,conference,776
15613,28,1,form,888
13494,694,559,town,736
39405,375,724,thus,263
51693,949,403,fall,114
112828,630,266,about,545
146767,493,10,the,67
141795,716,831,really,434
124536,529,72,edge,499
85043,365,649,car,22
77513,505,692,nice,293
138387,995,357,government,1000
141797,780,905,film,580
63851,480,816,space,636
27550,152,464,measure,109
85678,98,337,result,30
147718,618,414,baby,83
137151,951,992,fight,786
118175,505,563,assume,525
40544,547,237,pattern,591
56816,812,116,piece,898
67684,952,932,include,777
14094,723,22,value,8
62034,47,645,read,991
10800,933,23,charge,388
126923,993,484,operation,74
79143,517,630,perform,159
12261,662,505,say,370
92575,436,730,smile,81
135109,467,471,stay,149
2006,563,157,activity,383
12879,189,976,ability,587
6731,165,833,before,302
94055,640,879,charge,820
76219,935,709,tell,808
72878,900,189,first,666
170,672,284,significant,153
87697,595,163,direction,728
32595,886,51,growth,484
67239,885,213,current,784
106066,267,991,child,338
16334,38,489,race,879
110232,254,59,modern,126
48603,246,617,lot,806
78299,77,853,become,107
118667,729,738,sign,684
107197,331,663,visit,52
4796,188,611,game,490
8122,250,251,smile,584
69925,911,394,floor,302
83950,525,110,growth,666
7931,740,510,health,479
56467,821,618,manage,914
92026,73,645,sell,101
64253,312,870,expert,100
145018,76,400,turn,383
80962,754,968,network,415
102462,889,53,space,445
52373,592,452,rate,724
76787,684,396,democratic,914
124737,963,655,light,231
1613,701,871,on,186
105187,955,617,return,437
130814,901,300,run,158
111477,74,567,subject,421
30706,228,204,relationship,574
83271,461,520,issue,475
141007,19,250,method,806
147217,645,248,series,125
28644,173,171,attention,1
7600,587,38,partner,742
141033,321,886,will,604
136404,812,111,see,99
4566,454,602,with,147
12858,984,80,city,505
80784,439,761,risk,995
74724,984,565,experience,706
91793,587,886,physical,894
69196,822,673,hand,232
58311,865,344,word,741
70644,211,709,analysis,474
43359,127,712,scene,626
64491,625,596,since,872
5200,695,84,animal,510
86367,897,929,still,673
35112,620,633,size,304
85376,110,182,message,679
75267,952,865,list,948
74811,979,739,traditional,425
148785,646,846,north,674
133475,633,881,fly,282
43764,624,918,staff,805
108605,855,801,property,802
120128,98,375,visit,681
31995,414,72,phone,673
100257,916,453,agent,62
24443,739,356,loss,840
47830,459,403,note,291
142464,989,493,lead,659
125452,544,794,drive,293
146934,253,7,article,250
138072,818,897,which,217
36084,848,177,eight,229
116314,807,50,administration,616
147194,789,902,simple,291
150731,366,400,outside,443
141418,335,262,technology,856
40698,123,367,fly,539
