7647,770,truth,only
4633,187,environmental,big
18624,904,century,body
2763,768,him,me
18637,983,since,language
14352,592,party,former
2532,170,inside,garden
6774,609,raise,one
2245,272,edge,hotel
3209,139,of,wait
4336,227,deal,try
4856,581,deep,recognize
8696,994,middle,to
14525,883,each,though
15824,84,card,machine
12293,619,behind,analysis
16746,157,cup,direction
8950,333,fund,able
6553,405,interesting,again
19385,593,city,common
10114,234,short,she
18554,88,tax,house
10133,873,he,you
9950,172,his,country
14617,623,special,heavy
4466,952,specific,visit
11706,3,artist,huge
10777,196,action,among
6315,21,between,travel
18615,973,point,task
10613,767,available,woman
7078,666,vote,one
13160,469,music,wind
14236,961,message,other
4526,180,traditional,enter
18521,216,drive,decade
10322,732,trade,key
5463,478,security,little
7070,932,responsibility,project
2554,409,bed,industry
14431,667,wind,sort
1889,740,population,letter
19113,825,debate,scientist
12726,236,receive,learn
16403,502,into,break
10745,406,class,far
8037,920,create,rich
4272,103,election,sing
6175,307,camera,team
10123,919,hundred,goal
16760,666,thank,performance
8369,30,especially,full
7063,610,tree,book
12694,818,investment,north
9761,965,sort,me
5629,989,true,exist
4161,107,name,fire
13110,700,culture,wish
3422,641,sure,industry
17717,963,through,simply
1819,478,music,road
19395,855,the,nice
140,567,evidence,cup
11732,980,tonight,you
190,263,a,seven
8562,755,strong,moment
15298,705,relate,become
3925,327,carry,image
5885,410,between,race
7551,749,Republican,use
15832,612,game,across
8627,647,arm,long
15430,562,ago,health
5884,579,beat,anyone
7319,876,describe,center
2593,384,analysis,nothing
14128,696,store,clearly
3899,675,human,family
2180,651,everybody,could
1905,284,poor,cut
1819,909,bag,number
1813,550,town,pattern
16963,833,chance,himself
5829,673,avoid,gun
4910,145,and,state
18125,932,dark,store
736,324,wall,here
16830,728,the,sign
758,433,return,ok
18988,439,finally,me
18255,959,international,stage
12406,358,language,job
12814,223,decision,treat
19605,194,yourself,old
12972,555,class,morning
6849,537,road,report
4370,171,foreign,only
5552,757,develop,paper
17145,727,quite,series
17245,981,half,short
4395,579,follow,look
16870,492,chair,difficult
17807,956,find,push
15918,690,coach,save
14629,879,deep,quality
648,738,man,beat
15307,633,mother,thousand
2882,784,own,federal
9755,643,seek,public
7314,34,best,many
12297,300,economic,build
3916,779,avoid,maybe
5759,420,newspaper,Republican
9033,763,detail,what
8507,458,politics,enough
785,662,song,stock
7787,210,outside,full
10929,547,American,ability
8321,775,ago,choose
178,226,necessary,recent
587,548,sell,deep
1862,643,entire,church
7685,287,good,partner
13415,966,growth,phone
19561,867,once,until
8177,812,reason,over
5601,742,trade,few
6058,767,open,discussion
6458,769,key,many
13573,69,test,more
6624,39,section,loss
19605,245,whether,front
16711,135,across,fish
18067,648,read,education
14765,856,card,worry
10108,387,instead,practice
6551,661,likely,by
7754,283,buy,water
12562,131,morning,tax
5702,585,direction,agree
2863,149,site,memory
19560,788,agency,I
7539,218,offer,baby
13892,353,woman,and
17866,281,letter,less
15314,916,cell,heart
15614,608,enter,authority
11133,370,scientist,social
16012,865,husband,enter
19300,80,give,own
2513,746,theory,past
15891,292,front,hand
6013,923,begin,describe
9239,366,coach,make
4601,405,thing,sense
5416,221,oil,level
6568,840,quickly,old
3186,894,executive,performance
18622,494,voice,game
19108,656,skill,eight
10306,96,PM,international
14446,425,her,sea
9333,170,grow,shake
6977,572,agency,power
8105,335,institution,box
6390,90,nation,provide
17100,467,from,accept
9112,610,yourself,budget
19234,14,of,vote
3656,572,describe,meet
11480,692,suggest,within
2104,797,election,when
7001,433,report,hear
5834,215,maintain,protect
9154,205,star,state
7299,166,strong,PM
4949,128,it,skin
1152,249,Mr,before
15767,143,blood,a
3908,907,role,relate
4269,463,still,she
7631,64,statement,boy
5137,913,discover,case
9799,6,series,case
17597,394,person,eat
17357,370,article,shoulder
107,564,daughter,pass
19375,288,recently,Mrs
7783,232,pick,let
16287,710,interest,receive
1938,996,wrong,even
16826,379,result,with
11404,489,by,prevent
13298,102,sign,hard
620,254,or,system
18012,573,fact,listen
16654,906,drug,project
5314,287,into,necessary
1203,375,picture,off
2941,278,image,control
16242,651,rock,financial
7246,201,school,force
11114,496,girl,site
3221,89,again,stand
16685,6,soldier,common
18424,691,cup,detail
17080,197,win,cost
15367,319,purpose,as
9293,609,stuff,all
16372,381,college,civil
15456,155,imagine,view
3498,272,since,account
18390,46,evidence,guess
12136,321,trial,expert
178,140,foreign,back
10618,396,however,reduce
5016,726,few,again
14080,195,water,generation
205,462,huge,its
4387,307,produce,model
17457,604,likely,focus
15288,661,especially,let
5628,39,hour,between
426,982,program,hold
19202,700,culture,country
3521,500,thank,travel
18478,813,town,wind
18913,798,market,phone
18276,593,hotel,north
59,853,treatment,site
18939,973,serve,receive
2542,757,yourself,instead
2071,290,husband,former
894,101,daughter,particular
7071,173,stand,southern
93,821,fish,project
3302,314,participant,administration
5225,963,sport,himself
10635,67,hold,apply
11239,735,level,easy
2739,660,administration,eight
10344,253,mission,decision
2766,551,report,study
11768,599,it,often
2665,758,trial,house
19362,905,itself,debate
6479,588,feel,different
18282,816,consider,agreement
11697,780,themselves,trip
13277,846,bad,blue
244,520,what,leg
8360,220,begin,major
15663,888,style,yes
5351,912,arm,hand
4363,656,mean,able
15152,358,exist,current
17216,818,possible,agent
8689,332,figure,these
18654,663,organization,last
10605,636,discuss,per
9534,729,federal,too
18079,334,where,ball
6991,417,information,benefit
14849,750,many,identify
2056,112,race,could
1014,22,necessary,you
2592,318,use,study
95,953,series,their
14973,838,later,drug
19520,312,wait,investment
12002,76,outside,wide
7773,793,plant,time
32,382,newspaper,beautiful
15574,979,give,imagine
8041,263,piece,continue
17847,560,piece,room
11713,901,protect,imagine
6049,964,despite,nothing
14650,536,its,end
3015,735,for,their
3035,910,pass,worry
17885,333,clearly,deal
12395,560,kid,follow
13930,429,lay,wide
6134,448,right,instead
11307,896,collection,better
13701,531,respond,prepare
10366,441,free,skill
1961,924,fire,structure
14923,776,point,state
13696,789,baby,consider
9957,845,positive,nice
4128,497,compare,total
2521,703,computer,campaign
230,861,himself,positive
3314,423,travel,future
13183,688,threat,manage
4052,385,inside,performance
4342,281,common,night
5929,445,sit,name
2370,86,threat,focus
14982,693,special,room
19365,786,offer,do
3899,819,leave,important
8462,663,risk,paper
2675,945,say,which
11193,208,career,finish
13814,693,whom,executive
17748,745,safe,economy
6623,473,officer,though
17364,330,fill,easy
12071,980,happen,southern
2739,103,affect,direction
17085,490,effort,soldier
18150,683,power,building
10734,75,campaign,year
18466,695,decision,accept
1554,749,little,performance
1759,865,skill,field
5825,682,amount,table
15183,419,employee,improve
12531,206,recognize,rock
10391,27,nation,relationship
9068,378,soon,media
13739,91,under,but
9347,326,beautiful,how
18304,294,weight,system
1991,412,dinner,appear
15406,763,could,such
2201,268,great,eight
17465,998,official,change
4050,159,figure,gas
8194,731,physical,control
9568,51,your,free
12123,70,old,must
18402,161,among,operation
17642,860,garden,rate
2786,610,forward,care
16939,259,every,institution
7409,976,lay,gun
13222,558,treatment,husband
12727,762,power,gun
18107,278,toward,model
13765,467,four,official
11921,637,follow,choice
15740,948,remain,throughout
2031,832,next,whose
4654,340,voice,ground
12738,872,company,hold
2071,387,cultural,issue
11593,550,receive,support
389,527,know,add
16626,763,where,spend
14843,51,assume,order
3828,946,guess,source
7485,452,half,let
16152,580,almost,stuff
12775,710,section,heart
18229,216,mouth,dream
3557,748,girl,everybody
192,715,base,later
11821,834,money,even
12487,182,place,out
12147,131,wife,different
1097,11,strong,two
3159,188,white,page
18224,244,watch,alone
13108,681,major,test
5353,356,soon,offer
2497,936,officer,water
2874,10,entire,attack
16084,446,very,employee
14131,426,deep,huge
10011,4,little,reduce
7573,858,trip,skin
6068,291,lawyer,whatever
16643,52,manager,land
12907,132,wait,entire
4131,351,break,meet
17722,698,recent,almost
5325,734,product,for
11281,658,notice,goal
1515,961,through,program
2503,224,relate,drug
8905,945,stand,agency
2757,926,eight,against
3464,910,home,stock
869,331,sometimes,effect
13496,814,wind,buy
8049,127,community,in
5642,524,or,usually
5166,528,language,respond
3062,468,similar,air
17547,476,fall,where
1391,948,determine,particularly
12576,166,young,share
5297,389,public,ahead
7589,763,meeting,hair
15838,64,agent,development
13537,166,economic,administration
10631,939,final,yourself
18374,698,might,side
19451,675,upon,home
5392,594,process,month
10179,229,service,appear
18880,673,tax,style
10000,36,simply,couple
10413,43,easy,threat
14965,445,reach,bill
3948,258,minute,for
17845,580,day,relationship
13854,922,understand,know
19131,358,structure,serious
11975,240,space,word
13913,479,wrong,property
1327,875,choice,eight
11109,348,view,door
18685,312,soldier,shake
8863,440,keep,total
12270,303,history,trial
3780,122,nearly,more
18861,269,bank,happen
14185,529,important,citizen
9442,254,determine,itself
15998,787,pull,guess
6008,874,loss,surface
9580,827,sense,majority
12625,171,receive,check
66,37,structure,outside
6875,578,land,condition
2030,43,party,some
7469,81,sense,like
6013,436,certain,share
1170,560,design,work
398,236,major,weight
14033,752,receive,artist
14967,91,live,I
14060,974,bed,first
3231,331,strategy,relate
14911,777,your,TV
1390,331,song,modern
7240,338,day,professional
3807,495,laugh,control
7463,202,throw,similar
13360,795,west,likely
5651,932,size,quality
10271,631,lead,effort
8200,935,else,mouth
18562,729,some,mission
3962,592,sign,machine
11360,294,food,use
16088,188,heart,fire
16034,778,senior,least
18388,722,capital,production
2431,656,against,reach
6442,179,send,piece
11095,777,general,because
14705,710,produce,arm
9448,175,current,long
15239,636,consumer,always
17480,249,world,quite
3756,600,though,thousand
4924,989,event,type
16201,692,west,tough
15412,276,relate,response
11701,969,tonight,concern
7420,564,leader,technology
392,233,include,everyone
5900,498,girl,somebody
4547,227,indeed,study
9717,209,first,believe
2887,302,security,fund
17588,6,entire,through
6909,969,try,recent
10700,163,white,less
6304,416,thank,experience
7567,102,front,once
11751,736,nice,approach
14973,991,worker,candidate
14490,26,director,clearly
2813,562,politics,just
11615,276,research,environment
19316,416,capital,threat
15378,680,campaign,official
16355,692,media,per
17154,560,word,quickly
9528,458,including,experience
552,565,network,impact
7957,326,hot,whole
8178,223,brother,expert
3296,537,cost,attention
17159,208,party,I
19017,705,wait,quality
597,602,buy,probably
2317,476,brother,piece
13189,727,song,strategy
15447,303,senior,speak
12362,653,spring,none
9948,118,minute,nice
9957,250,risk,husband
17602,806,involve,movie
11670,144,reality,find
3427,795,question,unit
8714,311,miss,must
9020,227,bill,leader
19396,347,commercial,study
13164,342,describe,black
61,528,task,win
4168,44,increase,thousand
3909,552,try,life
7370,161,near,themselves
17165,762,wind,body
13482,107,common,next
1957,90,hit,while
11581,951,alone,different
9732,802,instead,technology
11793,792,improve,campaign
15488,534,blood,area
15477,924,arm,now
5925,708,memory,operation
1963,189,foot,since
11805,220,capital,page
14096,47,identify,itself
1264,5,low,baby
5966,22,week,through
4816,247,cover,perhaps
8871,381,make,kid
2037,10,their,ask
4786,780,from,necessary
2573,308,piece,investment
1611,207,law,trial
975,359,key,actually
6048,895,never,old
19576,94,plant,apply
8399,185,husband,mean
17818,293,upon,sit
3586,352,mention,do
14503,994,foreign,not
13561,602,in,situation
12444,913,job,quickly
19348,419,wait,might
8368,255,human,where
11627,109,alone,personal
16141,305,should,idea
12688,585,once,finally
18083,665,rate,suffer
4987,528,nation,consumer
16228,566,ahead,bad
11971,656,sell,discover
868,176,skill,will
10622,101,leg,wear
15772,886,boy,direction
1246,153,up,collection
2387,630,technology,these
5504,488,find,certainly
16852,468,far,partner
10925,448,fast,final
18748,773,grow,young
8638,463,adult,force
7000,858,science,campaign
13526,16,back,matter
3299,437,find,example
9873,556,law,help
5480,176,increase,us
14321,415,fly,note
4911,526,travel,worker
3794,224,threat,provide
15252,328,join,tree
14568,801,maybe,sea
13249,548,religious,popular
14279,673,again,key
1447,792,arm,heart
5327,21,scientist,ball
19497,871,star,sea
5350,187,current,culture
8009,541,off,writer
9300,93,notice,mother
16325,49,travel,produce
8800,163,friend,practice
13032,389,consider,should
19223,129,base,economic
7978,203,lose,move
11591,599,share,voice
18255,756,through,direction
17490,447,front,watch
5901,572,as,machine
4074,590,whose,focus
19477,108,clearly,area
14741,870,everybody,team
13323,58,big,act
14053,100,true,we
18758,298,enjoy,consider
16720,8,person,fact
11018,778,house,executive
11730,303,kid,word
7626,896,final,reason
5993,262,agreement,drug
12220,570,close,suddenly
5065,835,word,interest
1869,934,final,country
7564,879,eat,left
4117,546,art,manage
6330,812,everything,receive
2052,560,offer,election
15855,145,stop,coach
14812,41,live,rate
1595,43,board,create
12066,826,structure,huge
17407,177,world,experience
17884,219,hour,smile
1609,631,girl,someone
5580,722,property,after
12854,671,system,various
12926,28,reason,mouth
2421,858,agreement,piece
4176,688,sea,reality
10548,588,traditional,just
4688,21,wish,really
14676,327,day,paper
2712,9,good,support
18061,472,relationship,reveal
1002,337,each,why
12223,914,cost,catch
10213,318,make,point
3300,193,nothing,box
18651,58,exactly,realize
19275,570,hot,community
19526,538,thank,middle
2985,169,hold,carry
2083,787,professional,family
5942,375,feeling,economy
17081,358,young,amount
5091,898,laugh,class
9571,410,too,how
1660,81,get,our
2252,286,religious,worker
18191,392,owner,executive
2914,288,election,body
3290,892,carry,finally
7169,160,camera,think
2337,791,every,study
11468,822,safe,inside
732,544,foreign,might
17118,61,local,skin
14031,363,couple,morning
818,840,side,try
4962,470,something,kid
13081,27,than,her
19014,532,third,political
4338,349,significant,drive
17844,255,game,you
14527,30,floor,evidence
7402,100,care,can
7193,323,choose,girl
10521,651,sometimes,always
7916,223,chance,wrong
8317,167,person,morning
15492,209,now,tonight
309,831,law,old
3291,877,task,not
8170,569,determine,country
7405,622,also,ago
18450,738,matter,design
232,733,serious,blue
17772,779,only,painting
5283,685,commercial,quality
7199,289,want,play
10159,737,month,third
4678,765,back,surface
3639,160,look,central
14891,576,executive,especially
18223,210,hand,general
18995,366,customer,board
13073,409,now,thus
3088,772,low,power
2200,262,major,herself
10172,887,stay,soldier
8091,411,against,trouble
15007,254,week,when
10551,222,sure,out
12629,152,just,compare
2877,154,partner,officer
17062,669,particular,arm
6706,663,at,leg
15907,237,scene,nothing
9863,868,company,foot
19345,646,exist,worker
2257,142,center,determine
7526,518,upon,we
5372,100,make,important
9593,61,item,mother
11232,920,degree,shake
5115,623,some,young
17633,782,commercial,imagine
12511,529,yet,sometimes
3064,596,food,debate
10888,924,follow,step
8946,882,read,language
1738,604,offer,of
14342,357,value,mission
7806,517,safe,know
13039,577,minute,key
18319,758,everything,throw
8622,991,hundred,class
14205,508,value,country
12733,80,scene,finally
12868,196,weight,second
6486,412,rather,set
7873,743,old,quality
2462,475,board,face
8766,776,action,daughter
4478,727,try,information
5999,451,hair,beyond
10334,625,any,continue
19485,57,series,couple
19003,999,water,debate
16214,315,answer,trip
19054,262,husband,friend
7104,443,produce,amount
10383,997,let,learn
14802,830,computer,respond
16900,120,quite,early
13307,157,main,make
14523,468,lawyer,behind
10483,626,receive,year
9259,955,much,whose
4570,650,sing,next
4222,751,expect,project
12885,427,mother,bank
2148,333,gun,about
15884,310,personal,true
13640,592,because,he
5438,885,rock,feeling
8554,725,term,data
10375,386,require,fine
6662,977,series,food
16261,35,political,group
16093,502,point,accept
283,969,space,gun
2724,706,go,peace
10928,741,who,run
2450,369,food,tend
16819,928,another,plan
17676,529,field,within
1959,615,choose,century
18310,601,general,sister
14456,487,kind,wide
10968,328,like,wrong
511,96,expect,lawyer
11315,956,media,about
4615,137,remain,sister
14760,960,law,think
2689,300,traditional,return
16077,358,person,then
6942,899,central,travel
15170,432,evening,recognize
12314,540,I,face
15049,527,act,simply
5524,903,surface,call
3325,955,best,resource
1463,991,various,allow
6669,533,get,player
7806,640,throughout,gun
16720,889,response,value
5129,95,fall,whom
10211,251,customer,job
2482,813,expert,security
4873,463,pretty,home
1915,64,back,wall
7042,631,father,perform
821,256,include,stand
14598,952,she,what
10854,404,list,case
11670,537,defense,gas
14565,667,million,small
7935,912,despite,go
18497,188,country,magazine
714,561,development,individual
4939,186,trial,north
15822,395,southern,real
13921,932,meeting,star
12158,137,buy,smile
15221,347,us,single
16779,269,thank,big
5890,286,action,indeed
5240,854,tell,will
7085,801,much,response
16078,306,similar,eight
5112,889,return,country
9242,730,message,difference
2151,215,husband,theory
14711,501,body,short
12109,652,laugh,building
18212,159,wind,down
12963,239,behind,argue
7937,634,blood,board
2697,770,shake,entire
8481,401,left,late
1315,485,source,magazine
10332,631,early,network
91,634,none,lay
5284,88,lawyer,medical
1291,556,sister,skill
286,866,yourself,camera
389,489,significant,perform
3307,769,much,for
6230,375,add,alone
4888,592,watch,front
293,139,science,hard
10927,452,discussion,sell
9890,897,operation,prove
5249,267,go,simple
1412,440,debate,always
10534,819,foot,involve
7859,361,new,describe
15343,233,mention,ago
19154,433,particularly,kid
7494,72,necessary,meeting
1002,414,maybe,sister
1173,884,hear,her
12807,723,southern,own
6452,439,amount,blood
11431,778,tell,sense
11303,650,five,nothing
91,326,meet,since
11361,918,a,voice
926,868,administration,test
17912,77,thought,man
2025,70,now,Congress
2098,690,upon,build
17220,87,relationship,value
10893,810,state,that
18069,952,news,read
3634,196,small,expect
1112,928,media,direction
3530,917,purpose,try
6380,697,loss,both
10551,936,bill,rest
19297,383,establish,likely
18709,580,federal,tax
8465,139,have,TV
1374,661,card,effect
2357,875,three,job
19061,771,test,reality
6314,71,author,time
2213,493,contain,air
1776,389,responsibility,over
14126,271,pull,medical
15519,234,network,discussion
10566,486,play,him
16994,907,economic,especially
17527,53,view,card
5655,194,respond,Republican
17763,299,scene,production
11373,399,manager,bed
4149,862,sit,oil
16538,947,market,cost
12753,549,very,responsibility
1492,655,why,decade
10228,275,lead,again
15173,199,maybe,development
18796,620,produce,old
16438,276,design,home
10470,656,catch,gun
3634,669,relate,court
1750,206,marriage,us
6074,229,short,in
13983,970,watch,though
722,405,American,between
11364,130,discover,if
192,405,total,charge
3596,744,class,arm
6085,931,employee,wall
698,706,whether,standard
10725,269,party,newspaper
13576,534,his,organization
1266,855,resource,nice
1753,996,card,technology
18603,933,expert,music
8297,638,rise,team
12005,705,go,somebody
7508,996,Republican,risk
7457,711,television,whole
9990,690,point,heart
5330,51,nor,too
11014,587,far,campaign
7158,922,pull,attention
2523,873,citizen,not
14102,166,alone,sure
19372,209,summer,activity
3559,273,watch,staff
14505,844,herself,bed
9715,783,also,bag
13309,236,line,material
10491,290,action,teach
17000,336,tend,situation
8881,961,ten,friend
12362,731,evidence,sell
10430,245,war,same
16793,189,baby,but
606,221,garden,discover
6054,495,they,campaign
5942,427,job,argue
17487,523,quite,government
8155,250,on,simple
73,117,better,fill
13766,293,responsibility,keep
19085,713,heavy,standard
12050,450,experience,organization
441,861,despite,direction
