16865,531,detail,take,359,644,ask
16090,873,peace,true,400,672,team
10089,474,year,baby,699,491,it
16496,361,language,field,580,849,page
14571,98,positive,serve,639,314,wall
17066,90,cover,someone,784,278,reflect
13509,972,letter,account,253,653,herself
9737,6,defense,central,433,429,contain
17443,331,modern,drug,325,584,sense
9751,519,wind,law,512,124,discuss
13885,12,suggest,from,953,236,change
17956,43,go,recently,197,240,yard
17525,107,whom,business,279,641,writer
12388,422,believe,week,171,71,test
17770,778,beat,general,434,950,reflect
11233,998,true,keep,250,875,physical
15840,388,top,truth,269,474,election
9591,654,citizen,answer,87,995,just
12361,857,interview,say,932,375,individual
16142,32,whose,brother,207,956,drug
17668,77,close,whole,764,476,raise
16517,720,produce,will,244,268,level
9453,70,with,challenge,90,884,start
12878,625,include,serious,797,892,occur
11521,191,each,behind,770,354,soldier
11780,691,skill,adult,131,901,poor
8946,861,must,experience,618,830,strategy
12786,85,four,rate,306,193,house
14387,553,run,by,965,841,watch
9627,922,long,garden,523,769,friend
14801,91,life,simply,75,76,yeah
13544,427,last,media,524,721,us
17538,10,cell,before,48,927,wish
16660,138,world,he,323,552,whether
17304,743,never,everybody,706,773,reason
16588,837,if,level,65,739,whom
10794,493,member,her,260,754,government
8911,193,agree,prepare,481,342,perform
12278,786,identify,fear,149,656,state
16117,720,million,quite,878,23,field
10414,474,center,market,924,837,more
11014,572,man,American,324,900,long
11778,745,need,seat,362,805,in
13330,501,return,concern,628,208,customer
17022,123,find,a,706,457,safe
17858,93,late,difficult,567,147,election
9637,351,want,energy,481,528,best
10634,891,shoulder,military,24,451,very
17843,171,happen,wind,715,584,face
10583,503,candidate,choice,798,383,nature
17365,711,factor,wife,819,792,table
10595,246,research,himself,719,50,something
10987,530,question,view,299,177,arm
17414,268,game,special,736,683,so
17606,347,system,order,690,751,class
10684,32,maybe,American,919,92,base
13612,576,wrong,thing,828,635,instead
9728,312,under,argue,685,740,free
10475,356,course,science,398,27,fight
17270,973,watch,protect,489,497,just
13846,792,Mr,from,463,4,even
13617,412,next,short,551,830,station
14289,645,collection,back,758,488,mission
12809,409,safe,with,835,310,compare
17219,263,child,language,710,322,strategy
17107,6,military,cost,800,758,concern
11167,454,action,south,538,600,lay
15443,952,develop,alone,334,212,hold
10842,358,yes,hand,763,65,attorney
10507,444,if,should,389,563,but
9696,463,American,manage,950,617,boy
9847,622,morning,time,774,132,authority
8962,124,no,history,772,760,language
14015,509,board,sing,102,248,will
9169,393,fight,response,857,976,enough
16274,929,on,much,179,248,she
15422,786,two,despite,698,370,question
11514,231,sort,meet,486,839,law
11624,340,others,tough,137,916,might
12423,331,day,trade,97,102,whatever
9151,754,task,star,544,483,cause
15633,474,religious,push,769,732,pattern
12748,304,that,age,539,264,control
11079,974,step,either,139,760,later
14577,933,administration,way,231,741,social
17024,763,play,movement,302,873,own
11031,867,rich,least,786,68,however
15457,641,thus,pay,125,762,guy
10372,592,past,effort,570,7,cultural
9167,955,audience,good,754,394,vote
17722,133,produce,out,59,8,watch
14211,36,kitchen,poor,991,644,accept
9910,646,history,summer,949,58,again
11989,144,talk,some,807,265,prevent
9941,953,parent,government,155,142,run
16646,336,speak,daughter,744,445,with
15233,14,environment,crime,744,587,wait
17112,422,herself,somebody,87,675,approach
16279,873,around,southern,476,996,camera
13154,713,technology,home,567,590,decision
8954,468,trip,woman,635,644,mission
16541,960,beautiful,look,127,898,medical
9177,669,environment,artist,899,391,myself
16837,352,accept,new,357,168,direction
15576,267,admit,significant,846,628,travel
14199,770,piece,and,836,835,outside
9333,472,central,rule,887,523,point
16977,511,around,start,703,403,brother
15892,170,sell,simply,590,209,soon
16631,965,statement,he,374,212,model
12485,202,wonder,let,195,17,when
16404,273,especially,design,186,55,necessary
17863,911,man,head,962,116,heavy
16424,721,himself,team,301,996,remain
14044,420,imagine,according,487,513,public
12744,438,chance,reach,946,5,case
13554,254,owner,factor,749,212,until
11926,442,main,would,813,247,page
11891,806,certainly,because,793,347,vote
15268,541,morning,likely,97,794,attorney
13592,848,forward,finally,106,138,budget
11585,922,center,scientist,293,90,part
9338,864,young,order,578,625,yard
15599,785,several,player,308,474,child
17352,359,enough,his,112,9,similar
9913,732,very,policy,919,664,development
13487,186,statement,opportunity,138,49,find
10246,878,age,student,81,736,two
16670,781,loss,recent,728,71,husband
13676,739,effort,day,903,148,dog
11527,329,these,international,732,152,half
9498,372,true,operation,217,471,general
10593,163,cause,public,737,900,future
15677,712,industry,culture,169,166,child
12944,960,listen,manage,823,131,wide
16589,391,ball,total,230,895,would
17180,907,thing,local,663,844,sound
10816,334,artist,inside,986,266,term
15131,163,onto,control,41,726,leg
14361,585,school,item,596,372,first
16199,334,grow,live,568,603,point
13499,497,when,see,239,738,teach
11973,107,pattern,season,51,639,safe
12978,452,kind,drive,247,327,break
10867,757,want,exist,99,238,make
17791,912,across,opportunity,513,778,woman
14085,3,challenge,mention,649,304,science
16712,449,require,from,572,956,anything
9231,235,police,keep,9,905,reduce
14661,555,stop,push,727,935,official
14556,107,design,somebody,318,50,human
12153,659,picture,reduce,830,59,business
14419,442,alone,film,23,341,first
13509,547,bank,note,197,297,few
14297,616,understand,attorney,629,914,unit
15548,776,indicate,skill,662,897,decision
11424,615,early,avoid,227,638,organization
10464,966,today,worker,227,256,last
11264,779,institution,start,608,544,skin
13947,13,role,even,146,550,without
10375,717,city,add,128,327,so
16601,532,red,few,320,922,discussion
15559,817,her,mouth,853,564,suggest
17304,196,claim,government,206,841,rich
17277,811,week,this,68,829,cultural
12435,162,machine,central,792,217,table
11359,214,war,choose,132,986,indicate
16721,27,because,parent,749,970,north
16403,981,network,similar,84,699,technology
12501,598,class,name,846,535,at
9053,92,stuff,standard,294,853,lawyer
16446,123,force,maintain,678,994,smile
15068,250,organization,fight,167,654,north
13610,645,political,international,594,796,including
11747,389,prevent,we,770,422,despite
9307,552,brother,teacher,794,689,mother
16729,71,sort,conference,200,79,language
17865,132,result,art,279,265,loss
15859,970,offer,security,848,928,water
13531,526,continue,expect,13,782,human
12236,454,ok,blue,773,530,expert
13815,871,pretty,education,682,102,decade
12900,556,although,force,580,703,form
9279,828,a,small,922,749,his
17029,687,he,central,855,793,candidate
10743,355,candidate,health,701,643,like
9816,440,nice,single,858,996,to
15780,553,involve,response,24,858,concern
10700,498,north,energy,503,849,change
15059,773,Mr,executive,487,922,good
15595,129,report,character,97,890,society
11971,324,moment,yeah,319,983,both
9396,110,husband,time,457,60,collection
14818,16,company,fine,905,844,catch
10824,83,second,management,38,512,respond
9313,463,center,plant,351,419,true
11944,349,TV,husband,658,140,serve
15502,877,third,scientist,460,424,because
12456,838,week,enter,712,464,owner
15127,830,people,evidence,569,298,which
14893,31,professor,save,799,952,pattern
10682,592,organization,performance,949,825,successful
10158,419,off,performance,552,760,amount
17597,981,place,best,717,802,in
14247,425,from,rather,348,493,throughout
13684,831,pass,line,136,528,hour
9988,525,worker,attention,71,806,recently
15570,939,least,method,175,236,start
13125,514,price,thing,179,501,father
11410,726,impact,eye,382,81,answer
16814,830,box,there,655,592,not
16889,376,true,analysis,119,238,evidence
14631,216,personal,suggest,891,100,sing
10841,895,would,left,464,948,herself
9706,616,report,sometimes,882,926,term
15480,316,court,pay,989,159,herself
13278,317,everyone,expect,578,10,no
15255,850,lay,same,264,488,quite
17042,766,turn,will,170,763,make
10485,76,already,set,794,894,receive
16329,167,still,water,825,574,happy
14651,894,interest,everything,116,737,land
13022,829,relationship,police,619,703,between
9241,817,maintain,kid,375,423,step
10636,62,computer,practice,636,294,source
10002,507,church,they,534,228,commercial
11871,560,care,interesting,677,361,occur
12610,767,usually,expert,237,46,protect
9272,57,standard,piece,363,298,few
9201,603,big,property,505,619,some
17156,33,look,go,716,396,those
14110,372,front,artist,557,715,agree
12890,569,help,after,30,432,father
15948,776,carry,forget,149,812,would
16324,837,move,effect,734,390,bit
9405,536,clear,probably,987,193,national
12616,709,analysis,her,762,223,common
10027,541,camera,certainly,770,29,thank
11835,929,majority,better,160,139,show
13376,415,personal,follow,307,673,actually
12613,848,message,wrong,958,21,college
16563,915,usually,stop,191,810,single
13778,400,available,brother,890,399,military
16494,678,training,wall,336,180,down
11875,432,officer,office,883,350,though
9891,268,office,from,833,256,time
16346,249,challenge,music,882,896,this
14814,973,participant,exist,557,15,girl
9853,421,Mrs,beat,756,951,girl
13826,839,meeting,movement,38,13,campaign
10037,32,despite,above,286,317,feeling
12073,415,rock,into,180,685,onto
10192,468,agent,control,877,451,green
13595,740,forget,staff,577,370,southern
13670,412,art,rock,846,746,tell
9459,257,forget,approach,124,938,radio
11428,932,often,role,665,499,small
11381,736,culture,local,332,801,ability
15182,648,reduce,think,122,228,type
12440,534,him,carry,411,708,development
17394,122,from,history,553,450,pattern
8981,221,bag,how,856,434,mouth
17972,919,less,paper,753,845,daughter
14849,209,economy,million,182,804,write
10595,775,action,support,237,173,throughout
14187,524,doctor,me,475,455,director
10498,149,walk,ready,852,884,enter
16697,149,computer,opportunity,841,700,another
11807,864,cell,operation,58,602,road
11293,172,form,month,211,837,stop
12705,600,meeting,half,588,694,resource
15074,928,year,offer,39,954,maybe
11678,512,thought,staff,724,948,affect
11653,4,record,include,2,239,gas
15031,231,society,size,729,922,which
9813,436,economic,reflect,719,99,forward
12178,286,agree,true,244,886,argue
13363,719,choose,executive,689,267,describe
11217,777,even,fact,140,358,drop
10248,387,job,learn,393,820,perform
10218,186,quality,speech,652,460,line
9517,786,operation,call,605,941,full
14305,701,wait,relationship,444,444,continue
14700,82,whatever,structure,683,137,attention
17746,772,quickly,teacher,294,463,interview
16035,528,defense,black,857,599,month
12897,206,spring,almost,541,146,argue
13476,592,country,range,764,798,near
13500,17,space,management,535,206,police
12647,607,manage,on,629,483,doctor
13860,593,safe,force,96,73,recognize
14893,493,great,whom,789,293,continue
10535,65,study,produce,498,747,present
17817,656,market,allow,987,897,happen
17448,829,consider,fight,637,942,win
9168,385,conference,early,556,106,decide
15385,521,north,I,59,175,station
12127,698,our,third,792,718,painting
12619,601,with,pattern,395,365,training
15395,599,miss,society,18,756,pay
8965,593,our,best,238,623,should
14655,169,difference,become,314,842,ever
12306,587,watch,star,568,506,remain
17471,117,against,around,520,131,ground
11916,113,but,character,716,839,law
14182,95,up,tree,559,675,anyone
10364,707,not,sea,89,357,join
14700,581,marriage,improve,425,963,analysis
16076,608,usually,really,769,325,us
10607,671,every,summer,675,458,way
17876,932,group,effect,306,62,consider
13534,991,dream,point,127,368,enter
14909,139,explain,item,762,754,might
16254,850,little,support,422,793,better
14777,450,beautiful,product,939,29,entire
9590,116,main,medical,615,837,risk
11132,487,no,especially,110,64,whole
15044,272,dog,create,337,730,send
12177,813,alone,more,597,73,finally
9297,641,shoulder,church,843,804,direction
15925,503,president,executive,61,288,she
10914,157,top,girl,359,885,movement
16297,448,front,rule,696,441,race
12483,182,employee,writer,549,649,indeed
11296,196,area,best,825,105,compare
12642,181,white,clear,534,648,ahead
8965,30,significant,attack,272,205,growth
13806,427,court,model,405,607,during
14980,246,indicate,especially,802,360,management
17412,837,produce,then,277,210,food
9349,549,follow,a,385,804,tough
10251,389,me,six,476,61,team
9022,590,see,then,925,789,bank
9072,917,enjoy,part,38,356,prove
14203,358,enter,church,357,920,you
9296,482,although,watch,777,246,security
11561,444,participant,subject,875,436,position
9787,580,again,join,537,799,magazine
16977,725,top,receive,178,552,power
12148,986,work,pressure,780,747,toward
15665,745,impact,down,640,10,camera
12418,784,positive,would,869,170,challenge
14177,94,receive,form,631,293,close
13999,203,condition,program,551,618,half
14532,93,explain,prepare,66,187,able
11543,428,fall,cause,498,335,usually
17884,633,assume,seem,345,849,quality
17295,177,there,performance,894,329,reality
15512,976,top,result,658,308,understand
9416,178,begin,hit,409,780,report
10837,438,pretty,much,537,615,time
11709,151,view,trouble,820,300,public
10386,84,chair,can,483,495,rich
9491,515,trade,interview,346,724,forward
9518,313,already,realize,598,591,shoulder
15958,105,national,produce,729,466,doctor
12829,100,memory,apply,897,44,worker
17196,638,the,through,353,370,star
10369,571,family,finish,87,829,go
11256,158,evening,fine,579,356,policy
11125,505,after,recognize,776,785,understand
10505,802,suffer,station,232,79,by
17230,366,grow,investment,646,570,wonder
11688,881,brother,turn,892,743,table
9658,235,join,high,838,368,administration
14139,478,wonder,government,266,374,lay
15273,726,more,rise,704,430,assume
16330,233,writer,different,407,170,yes
13058,864,finish,bit,551,929,idea
10371,412,method,social,526,373,practice
10755,301,computer,scene,285,267,health
11881,437,ok,audience,372,708,paper
9263,989,resource,lot,207,626,occur
12026,292,time,bring,30,109,daughter
11806,536,apply,car,539,42,structure
14419,584,sure,owner,324,968,seat
17252,325,site,necessary,65,731,hear
11951,402,agency,interview,211,305,artist
15667,386,large,job,41,958,threat
11528,790,her,including,243,460,pull
11391,150,catch,old,488,448,no
10379,138,probably,majority,294,249,build
11707,734,offer,job,590,161,ten
12125,487,artist,huge,15,487,condition
14970,91,group,by,905,217,beat
16769,517,difficult,ground,196,855,enter
14696,890,sing,school,780,858,black
12012,813,wonder,poor,93,640,player
16094,449,yes,view,325,740,federal
13041,57,still,home,282,653,career
13248,677,never,behavior,481,78,sea
14645,276,local,walk,695,130,affect
11338,491,today,thing,82,996,none
11543,373,move,ask,550,321,audience
14100,213,draw,leg,668,912,everyone
14961,191,few,offer,804,1,herself
12397,981,third,team,920,470,hope
12843,143,culture,protect,952,161,artist
9329,442,suffer,recent,844,124,ball
17966,446,black,catch,748,256,enter
15406,610,tax,if,934,213,about
12485,902,number,partner,105,53,pretty
16411,670,modern,however,608,441,get
17155,785,officer,look,55,995,itself
17875,338,commercial,wait,561,950,no
9080,152,newspaper,pass,187,361,it
11044,739,executive,vote,989,434,trip
11374,152,those,write,53,2,near
13395,823,various,kind,424,779,investment
10238,986,her,economy,255,927,ahead
11881,616,ball,growth,767,611,phone
16923,439,street,might,599,828,hair
16563,496,sound,drop,589,628,interesting
11808,676,scientist,service,859,930,arm
8827,777,out,management,507,120,win
15733,893,ahead,in,685,754,threat
17065,575,guy,skill,191,699,travel
9134,551,magazine,wind,825,900,the
14312,200,manage,risk,312,113,organization
15109,973,lose,stay,322,28,often
13203,865,four,let,359,458,Republican
15900,131,work,detail,947,634,prove
16339,400,run,half,517,505,visit
11316,469,fight,occur,517,196,become
12229,203,phone,hope,358,470,nothing
17838,889,range,range,924,81,environment
11348,3,major,nation,158,202,probably
13903,153,man,firm,976,190,issue
16964,132,toward,into,735,198,which
10833,184,over,rule,946,628,treatment
12978,180,spring,outside,162,383,serious
11131,980,year,feel,956,352,identify
10626,604,feel,challenge,323,154,despite
12242,27,drop,suggest,851,493,hold
17272,257,style,television,414,480,actually
12211,203,to,region,442,26,industry
8837,315,late,fact,728,473,job
16884,423,although,staff,910,23,fact
13763,110,consumer,write,193,480,expect
16791,643,Republican,expect,789,280,since
15123,467,final,big,772,380,for
14716,929,significant,several,983,317,play
12745,158,sometimes,group,730,334,camera
10986,105,wall,coach,67,876,box
9747,614,environment,you,221,753,technology
17449,507,continue,the,306,226,his
13289,666,push,determine,336,548,four
16189,687,decade,common,296,468,seat
13532,461,now,upon,843,31,free
10822,474,trip,energy,369,192,now
12098,281,reality,represent,733,86,society
10144,385,gas,business,172,922,nearly
13130,862,skill,week,270,331,up
9925,244,later,site,959,406,toward
17263,843,nice,though,793,660,affect
12849,94,protect,almost,415,518,practice
12223,615,help,party,109,540,specific
16584,24,according,over,484,990,save
8920,52,throw,drive,653,519,fish
16819,46,always,job,137,769,maybe
13710,14,amount,pick,264,234,manager
17699,411,brother,natural,115,235,avoid
10153,183,network,class,359,594,wife
9226,571,while,home,427,537,society
15974,502,next,condition,235,833,bill
12784,711,skill,walk,809,152,sit
16164,849,pass,themselves,347,576,draw
16501,493,someone,game,278,863,bit
16392,310,dark,business,283,292,box
15214,785,cost,condition,378,524,none
16201,24,stuff,difference,809,626,however
13426,916,business,a,876,655,spend
10757,36,instead,career,318,420,wife
17383,3,inside,system,415,254,attention
9906,708,open,join,245,303,contain
15100,42,individual,so,533,757,then
11108,752,well,nation,328,342,it
12265,489,hotel,right,475,965,so
11189,571,you,station,673,763,bit
11626,144,your,these,816,144,later
11298,521,between,feel,674,731,buy
15588,501,ten,right,942,977,others
17689,817,area,crime,944,184,quality
10900,174,boy,other,566,269,or
17328,436,think,recent,262,451,his
15048,368,course,strategy,47,469,spring
11610,664,for,foreign,521,93,religious
15456,785,upon,lawyer,46,224,pretty
12138,840,final,skill,973,119,seat
11043,107,lead,possible,601,122,pull
11812,25,on,history,24,121,despite
13780,344,century,mission,614,86,since
17072,447,between,shake,118,954,least
11392,794,maintain,financial,51,719,address
9475,692,before,adult,141,249,political
9177,885,include,cup,115,754,this
11875,102,international,American,928,585,speak
13604,567,them,pretty,822,204,would
15830,380,claim,vote,607,570,situation
13983,54,light,sister,859,160,a
16917,311,certainly,music,356,626,seat
9613,505,positive,job,451,747,will
10004,364,even,section,295,731,edge
15424,484,peace,kid,670,628,girl
11024,992,capital,never,721,157,second
11914,899,road,quality,604,780,different
14981,799,teach,thank,51,838,he
15557,1000,support,yourself,621,243,according
16171,137,these,way,319,862,face
15010,802,task,have,39,412,computer
17453,49,which,teacher,626,756,professional
16166,309,trouble,sea,196,18,hospital
11120,480,need,according,995,625,close
16848,684,memory,dog,802,602,attention
13106,810,suddenly,reach,787,825,buy
16526,463,need,half,210,743,member
10824,28,them,including,163,720,early
12325,187,bad,girl,725,884,about
13811,791,different,across,538,179,chance
11684,616,father,evening,767,197,picture
17017,24,western,million,168,96,even
9237,729,discussion,age,281,844,cut
12316,143,free,pick,808,234,card
10964,840,field,others,28,469,professor
14719,809,soon,understand,940,947,nor
10111,269,teacher,area,165,56,society
13616,470,if,box,674,47,beat
15800,908,science,seven,270,273,act
9781,923,respond,federal,380,417,for
11963,208,set,it,154,48,treatment
14824,331,cultural,service,391,323,could
17715,281,approach,child,52,408,realize
11072,579,food,represent,545,374,some
9136,448,them,wear,207,541,which
14468,479,heavy,everything,906,518,lay
11069,576,energy,Mr,916,719,possible
