285,157,204,matter,foreign,store,null
498,363,394,allow,give,government,null
80,562,643,kitchen,trouble,wonder,null
95,733,19,organization,itself,body,null
55,333,448,almost,do,capital,null
210,767,562,story,level,again,null
503,374,475,work,involve,director,null
428,442,570,picture,shoulder,she,null
463,600,838,brother,democratic,hard,null
338,857,608,high,kitchen,food,null
409,108,901,public,crime,money,null
223,501,893,around,listen,tend,null
270,186,177,soldier,dog,team,null
380,585,719,summer,again,age,null
476,956,985,thousand,arrive,front,null
124,954,579,send,these,sense,null
144,722,561,or,campaign,material,null
431,305,490,growth,sea,upon,null
499,536,350,student,head,suffer,null
307,275,696,certainly,their,series,null
467,18,828,plant,catch,catch,null
444,870,812,word,fear,artist,null
329,304,464,most,sea,network,null
192,104,405,down,beyond,soldier,null
280,804,917,authority,team,follow,null
130,782,755,religious,military,yet,null
126,437,194,alone,true,hear,null
46,626,986,result,store,nature,null
366,81,872,whole,coach,believe,null
208,875,888,everyone,individual,sit,null
119,490,601,speak,picture,education,null
56,793,770,budget,respond,represent,null
51,123,618,possible,worker,cut,null
470,362,328,office,left,doctor,null
364,21,77,final,away,goal,null
29,930,400,tax,admit,one,null
43,594,150,born,short,scene,null
332,547,74,any,seek,impact,null
48,117,76,significant,senior,upon,null
310,788,631,alone,maintain,smile,null
254,154,159,everybody,eat,community,null
410,443,883,contain,industry,the,null
211,30,678,happy,entire,idea,null
368,437,35,serve,note,nearly,null
163,429,360,scene,bar,seek,null
64,63,80,even,above,wind,null
317,301,817,activity,before,which,null
56,890,395,state,key,hope,null
278,381,521,so,dream,knowledge,null
266,935,128,well,put,practice,null
30,249,650,later,suffer,turn,null
149,599,12,me,discuss,all,null
30,683,608,fund,base,return,null
398,457,829,let,seek,sit,null
342,218,955,north,join,customer,null
53,709,331,weight,pick,financial,null
509,115,361,add,help,then,null
94,799,322,through,safe,through,null
140,209,596,around,maintain,hospital,null
123,192,870,listen,top,picture,null
309,372,193,measure,simple,themselves,null
478,967,598,any,establish,cut,null
284,295,29,scene,speak,blue,null
496,391,250,side,southern,whatever,null
459,11,480,safe,American,evidence,null
450,250,808,group,build,management,null
156,5,106,find,tax,think,null
106,556,522,guess,low,grow,null
80,769,511,matter,operation,consider,null
45,250,443,task,fact,deal,null
205,49,855,entire,mean,assume,null
49,188,856,you,perhaps,ever,null
302,994,714,look,walk,speak,null
452,976,625,carry,charge,wrong,null
366,507,723,fine,old,network,null
446,842,921,small,guess,old,null
83,357,827,series,girl,without,null
399,920,306,pick,hair,figure,null
