561,thought,461
562,public,401
563,program,321
564,rule,409
565,partner,65
566,soon,66
567,realize,936
568,general,325
569,visit,994
570,building,616
571,Congress,994
572,do,467
573,beautiful,115
574,artist,257
575,radio,221
576,clearly,804
577,people,633
578,artist,797
579,we,913
580,away,556
581,various,889
582,article,705
583,degree,481
584,word,678
585,ability,365
586,surface,266
587,data,188
588,activity,555
589,rock,213
590,could,315
591,grow,204
592,sell,253
593,change,370
594,war,84
595,daughter,840
596,ahead,288
597,consider,92
598,computer,772
599,if,459
600,nor,93
601,another,668
602,step,589
603,drug,659
604,send,348
605,onto,964
606,main,233
607,after,400
608,career,990
609,whom,315
610,law,43
611,because,336
612,indeed,192
613,similar,325
614,trial,812
615,truth,868
616,course,593
617,among,915
618,short,944
619,phone,311
620,question,252
621,pick,343
622,always,104
623,less,558
624,like,627
625,call,593
626,music,827
627,woman,611
628,dog,95
629,yourself,251
630,control,226
631,relate,21
632,their,828
633,film,250
634,where,412
635,drive,75
636,happen,275
637,interest,565
638,top,889
639,since,73
640,none,747
641,drug,77
642,avoid,23
643,direction,651
644,our,11
645,range,298
646,culture,769
647,this,812
648,agency,368
649,cause,506
650,particularly,481
651,north,884
652,pull,880
653,conference,158
654,than,104
655,city,514
656,cup,797
657,good,815
658,maintain,336
659,natural,79
660,against,522
661,behavior,973
662,improve,682
663,young,178
664,explain,184
665,community,795
666,reach,154
667,movement,145
668,method,842
669,memory,887
670,save,328
671,yourself,313
672,else,110
673,responsibility,727
674,even,527
675,white,855
676,fly,942
677,data,617
678,church,301
679,short,130
680,alone,916
681,Mrs,212
682,detail,146
683,western,559
684,total,933
685,success,740
686,discover,33
687,street,799
688,force,324
689,join,841
690,should,925
691,left,639
692,magazine,824
693,military,689
694,modern,929
695,billion,567
696,yard,861
697,task,967
698,card,765
699,language,707
700,suggest,211
701,high,183
702,truth,307
703,give,444
704,low,551
705,ball,162
706,agreement,50
707,operation,732
708,know,883
709,enjoy,684
710,few,254
711,exist,259
712,of,797
713,long,66
714,these,699
715,field,987
716,student,458
717,couple,828
718,short,441
719,research,563
720,risk,257
721,enjoy,555
722,artist,450
723,best,872
724,interest,551
725,set,465
726,population,12
727,subject,406
728,system,857
729,set,347
730,think,176
731,any,265
732,meeting,498
733,maintain,25
734,garden,813
735,per,662
736,reveal,956
737,evening,427
738,whose,1000
739,imagine,585
740,buy,20
741,support,64
742,worker,709
743,class,364
744,note,594
745,dinner,142
746,last,608
747,black,129
748,young,142
749,glass,266
750,physical,849
751,data,284
752,newspaper,408
753,interview,578
754,rise,411
755,pull,177
756,report,628
757,property,92
758,present,240
759,budget,498
760,her,8
761,mean,182
762,customer,542
763,should,325
764,bar,513
765,authority,915
766,follow,665
767,analysis,943
768,accept,449
769,project,953
770,why,703
771,every,655
772,pay,749
773,close,232
774,audience,245
775,none,321
776,south,507
777,eye,704
778,across,491
779,particular,980
780,him,231
781,player,730
782,everyone,423
783,my,346
784,show,574
785,law,626
786,customer,929
787,walk,746
788,city,940
789,hospital,670
790,citizen,282
791,forward,996
792,office,662
793,professional,225
794,financial,50
795,reason,944
796,important,74
797,natural,782
798,when,524
799,why,661
800,single,899
801,section,378
802,best,164
803,benefit,524
804,beat,785
805,close,812
806,teacher,905
807,stand,209
808,hot,320
809,consumer,306
810,economic,710
811,find,307
812,eye,870
813,radio,566
814,democratic,381
815,face,170
816,side,719
817,individual,719
818,building,755
819,building,476
820,word,609
821,on,88
822,inside,877
823,worker,127
824,him,919
825,participant,621
826,including,984
827,past,527
828,them,585
829,parent,387
830,figure,181
831,up,160
832,tree,257
833,tough,437
834,show,223
835,growth,965
836,her,584
837,fast,737
838,send,776
839,degree,802
840,long,54
841,build,507
842,today,698
843,since,404
844,clear,735
845,town,653
846,range,357
847,high,394
848,system,528
849,whatever,866
850,color,169
851,certainly,558
852,story,748
853,third,42
854,rather,537
855,total,93
856,everybody,828
857,clearly,262
858,a,644
859,lose,104
860,do,274
861,show,755
862,way,935
863,large,86
864,class,983
865,enjoy,999
866,campaign,143
867,wish,993
868,national,795
869,their,632
870,deep,863
871,scene,991
872,well,676
873,receive,704
874,summer,718
875,organization,84
876,decade,456
877,hit,872
878,evidence,947
879,piece,247
880,young,995
881,arrive,872
882,attention,392
883,gas,963
884,fall,822
885,production,926
886,account,444
887,strategy,407
888,listen,169
889,throw,932
890,very,334
891,fast,449
892,cover,130
893,consider,638
894,democratic,931
895,administration,500
896,little,983
897,who,218
898,far,123
899,sort,442
900,record,616
901,return,547
902,improve,419
903,out,932
904,own,121
905,budget,677
906,quality,303
907,white,285
908,hair,255
909,brother,388
910,front,768
911,performance,573
912,do,5
913,state,983
914,home,195
915,factor,542
916,pressure,450
917,water,593
918,member,22
919,team,32
920,hospital,643
921,change,997
922,generation,621
923,animal,249
924,my,856
925,prevent,267
926,woman,212
927,international,178
928,church,292
929,also,152
930,two,556
931,sing,206
932,paper,280
933,improve,319
934,day,600
935,thought,776
936,imagine,257
937,artist,853
938,seat,700
939,tonight,458
940,result,811
941,good,882
942,commercial,829
943,firm,876
944,contain,997
945,white,173
946,teach,559
947,dinner,366
948,miss,503
949,life,431
950,each,877
951,what,125
952,car,788
953,cost,214
954,us,585
955,network,901
956,may,393
957,study,210
958,two,291
959,just,831
960,adult,111
961,air,926
962,challenge,827
963,discuss,25
964,yard,121
965,give,583
966,TV,766
967,answer,14
968,among,559
969,same,304
970,guy,989
971,next,691
972,their,780
973,where,742
974,everyone,997
975,other,665
976,manage,140
977,onto,77
978,concern,513
979,teacher,383
980,son,587
981,show,825
982,radio,319
983,evidence,448
984,at,516
985,those,694
986,performance,366
987,amount,777
988,military,542
989,research,332
990,question,1
991,game,127
992,choose,453
993,measure,736
994,simply,461
995,action,359
996,minute,313
997,eight,553
998,course,409
999,trouble,348
1000,certainly,802
1001,others,749
1002,may,700
1003,song,586
1004,mother,505
1005,among,116
1006,black,664
1007,agreement,940
1008,loss,387
1009,person,392
1010,as,209
1011,media,571
1012,there,4
1013,often,285
1014,store,651
1015,key,613
1016,Mrs,740
1017,effect,903
1018,age,757
1019,her,850
1020,central,746
1021,rather,524
1022,another,204
1023,discover,946
1024,off,473
1025,together,616
1026,discuss,855
1027,set,530
1028,speech,419
1029,himself,960
1030,would,763
1031,their,730
1032,include,313
1033,station,720
1034,most,175
1035,cover,461
1036,lose,635
1037,attorney,685
1038,learn,544
1039,some,203
1040,put,369
1041,similar,539
1042,table,4
1043,gun,695
1044,teach,399
1045,beautiful,594
1046,window,437
1047,movement,994
1048,watch,415
1049,form,345
1050,culture,882
1051,side,637
1052,pressure,599
1053,radio,998
1054,matter,752
1055,bag,717
1056,anything,920
1057,attack,991
1058,alone,767
1059,good,70
1060,capital,505
1061,style,764
1062,year,254
1063,fund,656
1064,air,991
1065,clear,665
1066,yourself,298
1067,industry,645
1068,friend,22
1069,chance,417
1070,state,739
1071,agent,645
1072,debate,160
1073,left,649
1074,hand,798
1075,happen,960
1076,must,407
1077,million,802
1078,air,277
1079,cup,867
1080,test,183
1081,boy,786
1082,wife,76
1083,before,835
1084,door,795
1085,measure,620
1086,big,11
1087,second,358
1088,place,935
1089,stay,271
1090,degree,818
1091,almost,726
1092,fund,422
1093,owner,895
1094,center,702
1095,around,558
1096,in,311
1097,parent,156
1098,wife,474
1099,official,853
1100,involve,266
1101,start,497
1102,almost,174
1103,develop,479
1104,remain,523
1105,window,47
1106,medical,278
1107,new,523
1108,operation,101
1109,candidate,763
1110,money,605
1111,likely,433
1112,perform,72
1113,material,364
1114,heart,69
1115,lose,673
1116,nearly,454
1117,against,21
1118,though,169
1119,candidate,520
1120,site,728
1121,test,969
1122,yes,166
1123,relate,708
1124,enter,96
1125,window,412
1126,red,652
1127,tax,706
1128,foreign,283
1129,the,620
1130,understand,312
1131,church,214
1132,than,541
1133,federal,213
1134,even,243
1135,among,908
1136,necessary,342
1137,down,276
1138,partner,71
1139,identify,77
1140,agreement,716
1141,type,851
1142,identify,933
1143,factor,536
1144,nor,675
1145,begin,378
1146,team,480
1147,least,524
1148,former,572
1149,among,755
1150,cup,51
1151,pull,173
1152,where,305
1153,accept,669
1154,character,753
1155,at,731
1156,purpose,835
1157,great,570
1158,people,277
1159,simple,365
1160,operation,625
1161,wife,758
1162,before,238
1163,school,402
1164,Congress,575
1165,expert,410
1166,simple,177
1167,need,496
1168,write,809
1169,worry,266
1170,likely,888
1171,foreign,626
1172,style,338
1173,hotel,734
1174,evidence,228
1175,evidence,265
1176,energy,987
1177,indicate,625
1178,measure,724
1179,myself,251
1180,light,865
1181,them,677
1182,imagine,32
1183,street,873
1184,assume,921
1185,candidate,890
1186,coach,638
1187,never,413
1188,into,325
1189,man,951
1190,challenge,443
1191,else,956
1192,within,780
1193,music,255
1194,into,805
1195,whether,276
1196,some,195
1197,only,75
1198,money,641
1199,why,750
1200,remember,170
1201,family,892
1202,carry,997
1203,talk,594
1204,lead,455
1205,trip,596
1206,account,936
1207,offer,956
1208,model,746
1209,traditional,152
1210,design,621
1211,student,969
1212,analysis,269
1213,organization,471
1214,evening,540
1215,agency,167
1216,character,142
1217,control,798
1218,improve,142
1219,agreement,916
1220,then,733
1221,fly,452
1222,we,370
1223,agency,318
1224,off,770
1225,goal,411
1226,name,247
1227,show,119
1228,nor,736
1229,agree,212
1230,offer,736
1231,difference,698
1232,they,313
1233,Republican,70
1234,sound,109
1235,performance,234
1236,us,407
1237,free,330
1238,character,505
1239,series,951
1240,possible,103
1241,actually,979
1242,good,192
1243,tonight,47
1244,charge,57
1245,seek,829
1246,offer,612
1247,third,24
1248,source,911
1249,type,771
1250,future,222
1251,sure,700
1252,option,36
1253,effect,507
1254,dark,721
1255,carry,542
1256,same,835
1257,space,742
1258,occur,988
1259,heart,909
1260,instead,628
1261,feel,453
1262,during,351
1263,own,679
1264,call,858
1265,during,282
1266,business,121
1267,yourself,628
1268,be,710
1269,popular,177
1270,reality,98
1271,his,228
1272,hit,410
1273,I,239
1274,record,507
1275,evening,461
1276,challenge,387
1277,crime,769
1278,mind,173
1279,her,997
1280,or,238
1281,with,242
1282,small,840
1283,head,291
1284,American,474
1285,individual,561
1286,worry,594
1287,list,399
1288,decision,217
1289,them,463
1290,example,733
1291,which,265
1292,effort,339
1293,street,509
1294,avoid,608
1295,sit,114
1296,final,932
1297,land,219
1298,seek,81
1299,popular,48
1300,seem,16
1301,side,817
1302,woman,6
1303,soon,879
1304,professional,492
1305,crime,328
1306,body,911
1307,choose,393
1308,town,869
1309,language,595
1310,expect,295
1311,resource,941
1312,because,201
1313,while,410
1314,history,164
1315,western,902
1316,stage,845
1317,leave,777
1318,nearly,662
1319,matter,156
1320,make,813
1321,strategy,936
1322,identify,32
1323,lot,16
1324,mouth,397
1325,someone,149
1326,tell,898
1327,process,681
1328,series,556
1329,perform,59
1330,everyone,579
1331,their,389
1332,take,261
1333,window,134
1334,total,82
1335,thought,474
1336,response,668
1337,nice,861
1338,ability,311
1339,green,928
1340,clearly,15
1341,include,37
1342,none,550
1343,heart,63
1344,movement,538
1345,community,861
1346,scene,133
1347,bill,44
1348,yourself,956
1349,commercial,281
1350,better,800
1351,set,121
1352,line,443
1353,benefit,94
1354,either,195
1355,blue,29
1356,toward,512
1357,operation,653
1358,house,134
1359,up,763
1360,indeed,286
1361,same,704
1362,value,837
1363,begin,866
1364,for,197
1365,add,679
1366,amount,459
1367,son,400
1368,break,338
1369,miss,647
1370,finally,275
1371,garden,993
1372,partner,267
1373,choice,658
1374,fight,651
1375,kitchen,249
1376,create,252
1377,science,62
1378,option,603
1379,build,958
1380,poor,807
1381,process,605
1382,day,180
1383,often,359
1384,affect,439
1385,challenge,620
1386,worker,715
1387,stop,574
1388,free,654
1389,region,535
1390,cell,993
1391,identify,63
1392,add,927
1393,me,362
1394,right,561
1395,expect,423
1396,outside,552
1397,significant,205
1398,dream,729
1399,consider,902
1400,church,550
1401,police,435
1402,surface,942
1403,ability,679
1404,accept,72
1405,sometimes,731
1406,effect,274
1407,night,762
1408,draw,626
1409,off,739
1410,begin,996
1411,wrong,771
1412,reduce,75
1413,center,258
1414,teacher,182
1415,if,1000
1416,value,99
1417,what,155
1418,knowledge,61
1419,movement,941
1420,hit,209
1421,positive,876
1422,per,439
1423,let,873
1424,game,46
1425,during,55
1426,defense,653
1427,do,94
1428,be,935
1429,have,833
1430,nothing,526
1431,power,481
1432,concern,514
1433,theory,380
1434,rule,102
1435,up,321
1436,level,42
1437,similar,130
1438,fly,545
1439,senior,34
1440,candidate,454
1441,discuss,681
1442,prove,132
1443,reveal,917
1444,nearly,405
1445,away,782
1446,amount,725
1447,design,921
1448,program,904
1449,TV,457
1450,white,26
1451,necessary,755
1452,whose,538
1453,owner,277
1454,human,93
1455,administration,257
1456,act,820
1457,customer,334
1458,inside,88
1459,land,310
1460,position,36
1461,statement,881
1462,use,394
1463,policy,60
1464,drop,751
1465,listen,268
1466,later,321
1467,design,753
1468,late,134
1469,course,267
1470,something,814
1471,decade,390
1472,material,827
1473,win,120
1474,pick,877
1475,rise,695
1476,cold,312
1477,would,97
1478,resource,436
1479,sometimes,862
1480,painting,252
1481,return,515
1482,at,571
1483,bring,211
1484,late,339
1485,various,946
1486,represent,347
1487,movement,522
1488,trip,803
1489,family,401
1490,dog,980
1491,vote,918
1492,southern,599
1493,rich,493
1494,radio,108
1495,human,133
1496,statement,669
1497,effort,835
1498,paper,460
1499,hand,537
1500,western,573
1501,image,737
1502,where,865
1503,likely,855
1504,present,596
1505,base,719
1506,serious,533
1507,save,549
1508,create,31
1509,before,919
1510,entire,852
1511,act,299
1512,threat,762
1513,serve,161
1514,democratic,205
1515,away,380
1516,end,399
1517,bring,534
1518,film,333
1519,policy,100
1520,perhaps,420
1521,send,354
1522,space,130
1523,nor,589
1524,popular,67
1525,yes,45
1526,vote,308
1527,daughter,835
1528,while,819
1529,control,667
1530,source,547
1531,author,322
1532,thing,428
1533,foot,306
1534,value,327
1535,thousand,362
1536,manage,280
1537,remember,334
1538,education,767
1539,leg,767
1540,together,533
1541,room,514
1542,daughter,9
1543,city,539
1544,catch,125
1545,while,153
1546,according,325
1547,sea,937
1548,about,745
1549,long,334
1550,thousand,804
1551,reveal,336
1552,safe,587
1553,personal,71
1554,any,463
1555,away,287
1556,trial,492
1557,bank,466
1558,dream,935
1559,window,373
1560,consumer,950
1561,reality,760
1562,member,994
1563,level,390
1564,business,836
1565,traditional,911
1566,involve,948
1567,hair,81
1568,evening,945
1569,social,593
1570,fine,821
1571,resource,58
1572,seven,138
1573,issue,50
1574,federal,537
1575,last,504
1576,idea,590
1577,follow,874
1578,once,258
1579,specific,803
1580,wife,252
1581,center,720
1582,lay,588
1583,investment,765
1584,nor,347
1585,go,371
1586,whose,965
1587,future,817
1588,performance,659
1589,network,380
1590,election,413
1591,each,315
1592,page,476
1593,yes,613
1594,leg,349
1595,support,545
1596,magazine,520
1597,read,172
1598,down,30
1599,year,152
1600,two,257
1601,like,704
1602,understand,227
1603,its,577
1604,study,137
1605,analysis,929
1606,wonder,116
1607,yourself,190
1608,quickly,785
1609,street,421
1610,majority,962
1611,three,746
1612,heart,635
1613,international,52
1614,effort,832
1615,century,102
1616,effort,559
1617,floor,698
1618,your,273
1619,walk,732
1620,offer,110
1621,population,210
1622,moment,268
1623,police,69
1624,result,648
1625,region,585
1626,serve,540
1627,begin,657
1628,prepare,81
1629,world,876
1630,nothing,75
1631,population,814
1632,friend,872
1633,together,223
1634,rule,659
1635,money,859
1636,several,178
1637,dog,524
1638,quality,883
1639,man,443
1640,local,23
1641,entire,605
1642,start,377
1643,similar,922
1644,even,868
1645,music,499
1646,eye,728
1647,both,827
1648,true,291
1649,until,226
1650,husband,913
1651,current,206
1652,easy,613
1653,discuss,506
1654,medical,887
1655,else,921
1656,couple,915
1657,study,241
1658,send,436
1659,history,464
1660,big,692
1661,most,376
1662,produce,558
1663,direction,935
1664,property,968
1665,community,194
1666,process,818
1667,yes,494
1668,benefit,744
1669,team,75
1670,pick,834
1671,product,861
1672,from,1000
1673,attorney,263
1674,key,418
1675,truth,207
1676,good,9
1677,through,765
1678,away,545
1679,growth,789
1680,star,390
1681,memory,527
1682,ability,898
1683,specific,499
1684,physical,79
1685,though,414
1686,bill,631
1687,safe,904
1688,must,523
1689,difficult,816
1690,have,593
1691,bad,599
1692,key,436
1693,whole,42
1694,power,361
1695,final,872
1696,decade,470
1697,majority,7
1698,defense,195
1699,admit,984
1700,economic,307
1701,far,713
1702,social,708
1703,wife,658
1704,drug,6
1705,take,554
1706,provide,123
1707,region,842
1708,woman,310
1709,country,525
1710,my,909
1711,staff,765
1712,per,324
1713,never,995
1714,player,796
1715,remember,557
1716,write,661
1717,focus,586
1718,tax,565
1719,hot,290
1720,future,539
1721,he,422
1722,behavior,556
1723,current,963
1724,not,839
1725,ever,950
1726,deep,977
1727,fall,531
1728,least,419
1729,likely,618
1730,call,646
1731,husband,596
1732,west,316
1733,detail,464
1734,feeling,310
1735,one,135
1736,especially,519
1737,defense,455
1738,someone,601
1739,can,144
1740,process,564
1741,return,792
1742,inside,998
1743,then,167
1744,six,259
1745,base,652
1746,we,10
1747,painting,435
1748,lawyer,754
1749,my,678
1750,mouth,580
1751,on,38
1752,strong,378
1753,land,431
1754,realize,412
1755,share,289
1756,its,959
1757,would,675
1758,situation,917
1759,total,770
1760,usually,686
1761,air,19
1762,market,921
1763,class,93
1764,threat,948
1765,attention,93
1766,view,867
1767,shake,5
1768,challenge,393
1769,one,276
1770,culture,476
1771,yard,279
1772,four,816
1773,draw,801
1774,whatever,382
1775,physical,652
1776,nature,768
1777,social,873
1778,beat,493
1779,from,788
1780,various,345
1781,state,398
1782,TV,468
1783,treatment,823
1784,with,120
1785,nice,496
1786,west,364
1787,money,149
1788,they,426
1789,bill,152
1790,enjoy,19
1791,research,177
1792,result,834
1793,run,267
1794,often,377
1795,drug,879
1796,bag,131
1797,cover,604
1798,standard,806
1799,trial,295
1800,question,973
1801,think,423
1802,offer,265
1803,role,962
1804,look,527
1805,mother,295
1806,eye,758
1807,bill,431
1808,visit,708
1809,how,281
1810,suggest,444
1811,or,344
1812,difficult,796
1813,would,936
1814,put,498
1815,police,221
1816,without,733
1817,situation,850
1818,mission,504
1819,stay,973
1820,say,995
1821,explain,412
1822,visit,734
1823,various,436
1824,simply,94
1825,school,66
1826,physical,133
1827,movement,212
1828,small,990
1829,carry,154
1830,if,235
1831,movie,748
1832,good,27
1833,same,106
1834,some,260
1835,computer,160
1836,order,492
1837,talk,794
1838,night,976
1839,cover,102
1840,attack,409
1841,under,666
1842,start,741
1843,hit,192
1844,discussion,855
1845,yard,4
1846,notice,92
1847,start,438
1848,ability,627
1849,music,978
1850,activity,53
1851,establish,563
1852,add,224
1853,majority,548
1854,begin,433
1855,about,356
1856,tonight,49
1857,lay,969
1858,surface,668
1859,leg,993
1860,continue,949
1861,reflect,106
1862,stuff,753
1863,military,567
1864,majority,696
1865,meet,430
1866,majority,855
1867,day,688
1868,behind,759
1869,different,122
1870,feel,272
1871,week,701
1872,itself,286
1873,discover,184
1874,news,492
1875,away,825
1876,discussion,813
1877,while,722
1878,wait,879
1879,important,49
1880,view,806
1881,guess,220
1882,end,694
1883,left,660
1884,another,90
1885,study,888
1886,culture,400
1887,study,127
1888,particularly,685
1889,college,459
1890,guy,302
1891,task,699
1892,despite,521
1893,if,510
1894,inside,927
1895,letter,403
1896,likely,119
1897,grow,621
1898,energy,875
1899,will,491
1900,whose,109
1901,man,153
1902,call,396
1903,recently,629
1904,factor,928
1905,remember,720
1906,investment,207
1907,machine,172
1908,letter,534
1909,arm,264
1910,less,427
1911,Congress,762
1912,performance,910
1913,forget,958
1914,after,550
1915,seem,296
1916,among,890
1917,sea,505
1918,despite,649
1919,hospital,917
1920,environmental,830
1921,determine,558
1922,instead,935
1923,person,220
1924,whether,808
1925,past,778
1926,have,639
1927,manage,346
1928,hear,882
1929,nature,498
1930,computer,106
1931,home,9
1932,stand,776
1933,actually,747
1934,writer,674
1935,debate,356
1936,down,949
1937,everybody,907
1938,can,992
1939,either,726
1940,certainly,274
1941,hand,58
1942,notice,554
1943,just,641
1944,hit,451
1945,tell,308
1946,forget,779
1947,significant,926
1948,collection,863
1949,me,104
1950,deep,235
1951,most,521
1952,safe,282
1953,without,277
1954,wrong,724
1955,serve,253
1956,usually,422
1957,top,152
