128769,40,drive,local,607
25672,594,material,meeting,671
45543,316,every,firm,807
144591,304,big,then,296
123942,557,information,both,528
61974,318,require,reflect,700
134401,162,less,again,831
143633,414,main,one,12
81081,742,second,responsibility,528
143625,591,describe,sit,228
15584,119,mother,challenge,706
60367,455,memory,story,841
145673,536,wear,cut,303
57145,861,sound,again,294
66127,259,election,quickly,653
146028,702,might,seven,44
149931,471,according,relationship,340
135973,973,fund,certainly,410
54635,317,real,able,130
129331,446,theory,such,292
120060,605,little,then,617
87229,323,impact,artist,68
20251,352,perhaps,organization,949
135664,762,voice,season,168
124466,747,situation,line,530
84012,448,very,agency,924
127580,464,agree,company,654
125120,857,create,fall,191
111807,658,figure,modern,192
42716,253,at,long,888
7951,777,cause,customer,246
60989,147,child,Congress,109
111286,907,test,answer,228
124353,119,must,design,8
138162,476,game,move,223
48294,238,after,or,25
40856,613,Mr,figure,188
112405,866,vote,baby,164
71303,97,choose,image,932
40050,494,weight,surface,182
52608,879,sister,billion,145
16492,166,agreement,early,698
149559,632,thank,address,303
17143,444,wall,chair,590
126838,142,discussion,firm,973
21751,850,run,leader,217
82258,819,her,much,950
62840,799,charge,low,726
150622,283,could,begin,486
62507,710,easy,brother,111
53930,361,play,catch,603
6646,241,manager,near,872
24265,225,seven,field,519
78537,68,prevent,drop,308
137458,28,similar,trial,545
125239,802,method,cell,446
88276,542,collection,culture,448
136429,220,line,majority,816
70017,501,real,wonder,152
146805,880,evidence,including,96
18888,243,night,employee,248
114060,17,sort,building,603
60978,641,memory,police,854
46344,381,research,dog,54
127806,671,yeah,including,906
34317,168,lawyer,former,598
143459,530,start,central,787
71701,679,throughout,mother,71
33985,182,next,explain,244
939,490,down,remember,993
157,612,include,sound,398
80770,78,stay,himself,824
57247,494,nation,better,729
125634,968,room,property,901
18012,42,not,require,191
75673,761,test,religious,346
108313,320,ability,interview,379
75611,787,wait,officer,708
114321,946,single,machine,207
124869,737,happy,learn,385
86028,588,song,task,748
124529,292,new,raise,383
149987,138,major,then,130
93705,440,himself,away,488
130408,246,such,first,748
88363,376,recognize,lay,584
77795,33,attention,ready,87
123791,490,establish,by,294
135288,253,season,book,756
123062,478,president,statement,885
108384,79,possible,wrong,912
109472,534,least,talk,5
91332,432,both,develop,118
6044,208,perhaps,range,277
65115,333,glass,TV,882
145596,630,report,last,358
68858,321,into,enough,168
38368,389,sit,institution,911
80176,155,Republican,affect,895
36469,354,thousand,travel,922
50626,206,process,ahead,934
117944,165,its,song,206
116095,990,seven,family,912
60509,481,want,participant,971
38980,66,more,event,979
139643,997,else,point,398
143450,666,on,already,274
48144,44,trip,father,528
40707,285,American,hand,727
6651,716,win,simple,687
59702,366,leader,yeah,791
98953,294,receive,interesting,866
89494,380,computer,many,938
53481,278,she,country,876
8944,296,support,key,337
26165,397,rule,help,420
36706,907,commercial,agency,506
89414,439,own,accept,164
123022,849,start,light,569
105436,607,thus,entire,227
9535,882,film,long,369
115818,243,ago,put,116
100006,109,western,product,850
147124,333,record,economy,398
67969,135,including,relationship,711
117754,836,quite,something,199
133880,644,soon,among,195
102687,215,watch,animal,59
65913,20,view,cell,76
36498,451,customer,process,35
146349,213,improve,language,419
766,579,special,partner,961
11236,481,race,mean,211
103464,415,despite,until,341
106460,98,discussion,card,166
22113,770,fine,direction,447
72691,898,development,hotel,469
55141,924,fear,well,187
83000,57,anyone,teach,158
9930,388,already,system,672
14240,366,somebody,lay,130
10430,451,size,heavy,554
132894,627,second,use,241
117650,644,those,he,363
148630,291,station,writer,955
124658,126,inside,certain,7
102297,864,message,president,176
48501,941,up,ready,521
65150,226,machine,despite,648
10573,202,begin,trial,355
140516,752,me,always,202
128027,567,far,pass,604
37258,795,religious,service,125
8029,71,each,life,612
119456,993,ten,college,707
2532,767,among,relate,992
82000,959,mother,law,951
105121,225,style,both,225
68585,33,quickly,reason,635
2446,60,near,from,217
118841,722,hotel,by,954
26921,77,candidate,today,602
101685,31,feeling,side,815
125852,124,sign,fast,455
75587,627,fund,administration,64
81412,553,more,check,421
123513,635,walk,new,12
69596,647,before,fish,511
12484,390,response,try,277
42218,586,either,big,412
14241,727,water,at,314
111274,56,still,bank,998
133814,839,animal,issue,62
28045,757,student,discuss,617
51583,665,tax,allow,588
95344,703,fast,population,838
67951,363,stay,first,212
103779,681,tax,herself,801
139383,38,whose,might,85
104988,742,beat,race,880
23350,732,southern,huge,890
74839,802,administration,trial,990
78203,825,lay,another,663
70205,495,why,side,654
70871,955,last,half,959
44270,293,leg,your,931
7593,666,realize,raise,759
82798,607,song,response,513
42690,602,audience,money,848
97011,689,specific,pretty,864
8977,518,explain,at,322
143261,863,stand,growth,10
78133,715,measure,nice,420
106757,698,kid,reflect,943
16705,950,hour,word,956
106771,429,local,often,759
64303,553,cost,including,365
22217,557,firm,response,322
104552,824,party,join,393
84012,492,key,order,518
33730,920,apply,tell,547
2315,39,bit,member,988
11035,292,memory,group,412
116529,121,church,officer,315
58419,539,generation,music,144
49563,958,attention,provide,708
84704,762,reason,black,103
19753,640,bill,hope,509
117236,454,tend,call,82
142667,220,plant,other,691
36843,767,save,admit,14
40909,182,movie,detail,876
76489,21,behind,check,678
66630,824,director,out,165
72710,365,real,need,714
146227,607,heavy,organization,64
77383,115,employee,notice,192
65097,367,trouble,seek,820
120298,784,herself,act,991
88643,392,or,wide,205
81257,37,until,west,976
4754,532,difficult,drug,984
15332,471,wide,little,483
81346,194,son,television,808
147200,122,reduce,along,629
9400,216,rule,friend,754
53040,473,tend,return,478
27330,401,civil,now,930
22923,933,finally,indeed,797
84796,4,federal,against,389
88833,279,mission,heart,204
143340,389,measure,culture,958
74606,997,understand,quickly,263
119678,533,throw,off,421
138312,115,responsibility,manage,437
118862,331,public,machine,783
81003,697,trouble,teacher,984
117556,164,that,standard,540
13066,845,American,attack,253
86787,132,from,once,926
3224,400,occur,win,599
64444,549,nearly,week,713
109635,682,drop,better,142
59473,366,this,nature,614
54825,917,western,hotel,55
41149,116,usually,hotel,118
125574,398,tax,relationship,101
63956,303,mother,condition,487
84925,159,partner,guess,511
51192,260,general,up,421
113354,449,despite,sister,970
53729,955,hour,down,228
80979,363,person,doctor,573
88775,219,finally,fall,899
77155,143,protect,article,90
120305,172,art,far,478
45213,737,employee,once,50
143754,890,water,visit,84
136087,304,everybody,film,254
88199,430,particularly,left,376
118743,154,side,leader,717
22526,382,quickly,yourself,308
90779,770,skin,hair,732
93679,242,your,animal,399
25807,330,accept,style,645
25272,142,exist,low,264
129543,948,test,yes,797
46084,731,international,now,332
30641,15,opportunity,senior,229
113018,69,customer,painting,2
49104,112,perform,hospital,817
71524,534,authority,cut,497
46492,34,charge,lose,565
134299,375,will,serve,667
118593,25,voice,television,964
64284,465,method,detail,733
75344,93,admit,miss,918
9694,909,support,character,635
37242,739,never,it,946
24985,712,land,community,11
42859,372,matter,might,141
14253,183,science,specific,90
135704,969,window,experience,54
21812,707,tax,ground,693
41952,472,keep,remember,406
16499,12,future,leader,110
44354,356,guy,question,768
127685,696,day,few,667
9631,449,mean,rather,29
76462,585,cut,most,897
140772,213,each,sort,467
34455,92,local,figure,899
6307,401,tough,Democrat,469
106119,402,simply,much,915
19321,763,listen,take,304
113079,952,lead,even,793
41140,279,left,write,816
20390,582,best,degree,52
53349,198,training,difference,712
136018,172,plan,read,663
7403,364,heart,white,940
56324,237,majority,far,755
87474,116,each,speak,452
137606,176,allow,customer,571
115839,914,strong,speak,427
19578,997,scientist,most,114
149358,865,in,admit,527
148106,756,site,cup,812
114771,305,interest,throw,246
53528,230,mission,about,172
76895,663,off,individual,418
51685,61,left,able,236
143759,862,power,effect,127
6470,615,ago,such,968
63306,768,side,remain,293
89647,206,teach,whatever,785
57419,560,hospital,oil,338
47717,578,democratic,election,182
148036,142,only,worker,211
91136,647,where,yes,125
137613,274,class,could,601
33289,498,company,forward,237
16687,636,firm,space,932
106073,562,understand,employee,569
29569,540,since,knowledge,537
29692,953,care,short,121
50460,736,send,stock,110
57242,442,lead,yourself,95
19925,912,them,organization,924
51523,23,us,friend,92
23348,645,clear,score,49
139904,596,near,body,49
109308,511,north,wonder,237
93063,485,theory,simple,597
36448,22,growth,later,369
8316,143,chance,that,455
83363,438,finally,coach,913
13409,172,specific,win,67
79931,548,leave,listen,553
17232,372,those,through,382
63897,242,attorney,position,418
60864,734,night,stand,104
149700,784,large,talk,800
113172,125,store,situation,937
71701,468,she,try,642
40360,405,out,quite,805
32359,407,garden,try,232
67664,176,day,theory,668
41627,354,about,civil,397
64908,361,area,crime,127
46396,133,local,tough,447
8961,316,single,necessary,737
55619,264,instead,commercial,353
68667,705,conference,head,168
148622,709,although,case,40
64938,868,attack,cell,193
144577,765,seven,past,287
32493,672,reality,news,712
111487,698,parent,water,94
80726,574,lead,available,303
1849,927,staff,nothing,957
132903,150,ask,news,117
106455,25,ten,choice,474
54614,606,especially,range,302
15358,340,away,nearly,426
35584,950,than,star,68
144719,915,they,tax,914
95668,945,west,hear,936
78251,987,him,impact,587
127337,141,general,she,536
119809,206,meet,scientist,43
14601,288,part,still,595
20626,686,side,security,66
25986,565,economic,single,60
73034,419,environmental,mean,691
57261,411,cup,gun,477
60597,629,including,paper,850
139668,388,attack,amount,921
87364,194,ability,around,501
21647,65,respond,push,600
522,697,left,decision,225
49032,803,range,course,570
49024,189,treatment,arrive,872
119544,902,late,section,283
99892,613,success,single,282
2618,818,no,reduce,19
5150,632,product,military,746
102960,349,fire,small,823
94453,106,could,western,194
130471,822,recognize,summer,336
51130,119,then,really,818
130739,181,soldier,night,739
73047,970,school,explain,111
67435,967,industry,finish,652
13492,289,gas,list,341
114559,479,organization,particular,704
55309,292,fish,north,531
14549,499,total,Republican,300
74271,631,ok,for,277
138094,278,herself,collection,461
27978,995,research,off,54
49733,542,nor,vote,595
81264,718,class,example,931
9496,206,character,side,386
148494,876,until,can,373
29958,274,suggest,house,544
111665,553,long,whom,175
142610,598,cultural,imagine,395
91811,312,green,body,896
31967,1000,future,experience,348
91665,763,risk,rock,587
73691,988,themselves,fast,424
130597,770,administration,enough,578
34041,331,about,certain,430
124666,23,Mrs,name,90
68522,544,front,partner,115
41794,339,painting,bar,120
2576,837,sell,exactly,502
84023,452,information,future,495
21595,462,age,what,931
63881,241,number,find,369
40085,754,owner,dream,759
21205,440,five,along,30
65301,155,with,these,909
71755,7,strong,religious,563
145160,842,professional,certain,82
84236,456,maybe,bar,506
62817,251,take,drop,755
108895,397,service,officer,309
3757,274,less,reality,514
107296,165,so,friend,134
142556,406,pretty,short,805
22115,609,consider,example,673
106506,47,live,away,934
9128,946,common,hear,893
120603,394,put,great,902
88979,460,affect,imagine,841
6912,967,city,dinner,897
129027,618,control,high,687
26907,690,size,hair,944
46279,879,scientist,company,685
46472,618,six,election,854
49467,974,magazine,point,822
77744,900,project,share,678
44277,515,wide,character,51
24672,357,why,movie,353
68642,99,fine,sister,459
105456,474,toward,coach,453
134916,878,down,well,278
21439,799,that,development,41
31916,270,peace,city,626
12569,218,foreign,find,454
132483,513,deep,source,762
87985,379,pay,act,891
32673,353,bring,outside,647
79482,409,decade,late,292
126710,778,all,box,34
43941,527,because,decision,415
33763,678,parent,economy,900
76681,132,government,out,44
30480,137,gas,land,727
117813,154,single,race,905
26859,347,success,finally,914
19470,61,drug,food,608
20067,227,Republican,degree,486
64371,351,miss,international,855
83387,626,purpose,environment,179
144555,897,today,local,533
9079,522,eye,perhaps,455
61625,718,Congress,job,278
49588,625,management,scene,744
95286,901,shoulder,face,255
141973,47,glass,case,32
133580,639,plant,maybe,264
7950,173,room,leave,46
98945,359,five,start,636
126607,476,allow,author,201
53951,843,provide,third,983
88323,790,perform,last,154
12449,264,example,a,661
99791,622,how,send,808
60849,625,raise,arm,289
96394,192,baby,small,414
847,644,network,into,543
146108,636,mission,seem,853
112599,368,part,region,964
132349,970,crime,major,142
122162,823,early,edge,598
56164,843,toward,pick,4
17024,614,watch,present,286
5857,101,agreement,condition,961
115006,608,teach,chance,409
11309,297,ago,key,73
135381,544,never,lay,868
13177,108,coach,view,808
54818,762,method,dream,604
3218,591,low,worker,965
74659,989,enter,personal,541
149652,128,report,develop,959
15774,506,hard,stock,315
15782,965,international,beautiful,134
16029,558,recently,step,610
46501,314,third,heavy,388
146252,716,what,difficult,497
143729,179,student,fight,932
64128,734,season,move,565
75933,153,financial,leader,334
1387,9,before,condition,61
125743,450,first,or,644
100789,446,none,join,539
132582,720,movie,near,645
48574,194,recently,poor,983
88914,65,build,happen,539
120094,589,establish,represent,833
520,953,can,film,910
109164,313,doctor,just,334
33150,272,nation,stock,74
11630,757,right,drive,996
148453,694,discover,field,876
40553,36,case,walk,98
28010,579,authority,training,575
8469,606,country,model,975
52428,816,painting,short,824
131636,635,training,foot,194
69977,660,personal,writer,777
13562,398,summer,firm,393
133841,53,within,over,202
30571,403,continue,indicate,216
148371,850,close,treat,833
12723,310,long,professional,713
48709,840,color,next,210
36643,15,study,hot,65
57938,796,campaign,American,278
14274,955,only,it,508
33143,910,before,for,768
129764,783,if,various,49
132898,479,run,perform,858
21268,637,coach,energy,51
110445,484,really,answer,973
38493,832,reason,help,757
144019,358,find,rather,571
81771,428,what,create,496
123838,344,woman,girl,353
43441,396,memory,school,717
86032,870,drug,continue,66
83315,469,party,director,988
71810,126,hit,main,207
13990,728,painting,institution,281
138784,821,bring,audience,293
98539,655,fish,above,432
27822,53,ball,everyone,683
67089,385,year,after,369
109264,719,college,operation,54
129406,616,box,miss,879
103431,672,help,together,340
120012,873,wrong,cover,575
149311,528,old,of,860
12713,89,letter,ball,91
102720,192,then,father,278
100892,851,ground,economy,464
87357,713,over,grow,238
72143,603,carry,marriage,743
4904,631,prepare,itself,482
109356,392,field,my,511
32503,543,outside,read,841
116465,685,from,moment,681
21466,811,month,where,10
124063,833,appear,theory,917
110028,117,nothing,reach,978
121185,537,recent,wait,243
94715,444,impact,policy,102
13401,803,produce,floor,877
150346,21,husband,time,962
124689,5,letter,firm,941
14054,143,suggest,night,552
126380,847,best,big,952
71369,879,drop,bag,522
15190,548,tree,professor,81
99841,586,clearly,drive,491
102003,314,rather,hit,803
32760,975,fine,read,919
69546,60,statement,two,176
42977,264,mean,management,73
135880,923,hot,cell,404
141327,370,eye,upon,965
80409,848,minute,ball,343
142643,874,like,but,945
73405,371,amount,themselves,205
84279,720,free,then,680
151251,872,democratic,happen,926
125760,877,interesting,near,714
90209,714,develop,art,674
10592,225,time,economic,212
38651,770,idea,social,683
43683,406,subject,administration,162
140731,161,more,present,596
92404,578,way,garden,381
84694,1,four,site,221
116856,629,art,baby,267
126125,181,pull,memory,60
26521,168,edge,human,31
106826,967,everyone,theory,999
145433,230,care,call,870
114279,840,service,drop,469
36176,559,region,movie,376
4600,747,car,happen,811
116141,533,decide,perform,255
97782,717,allow,home,1
39057,916,common,matter,201
87745,782,among,wonder,747
70803,881,analysis,dog,741
91676,351,down,whose,498
83742,981,less,toward,316
103017,641,nice,right,583
103940,471,improve,understand,94
16521,321,evening,concern,218
112534,356,real,three,551
78717,114,likely,pretty,620
69754,763,manage,beat,784
114121,559,mouth,keep,332
16987,52,smile,oil,703
17304,192,section,popular,53
33245,572,his,discover,571
114877,248,wind,he,943
26928,246,box,upon,301
135980,935,policy,point,326
22261,728,card,cost,584
6242,11,magazine,similar,933
90859,737,life,structure,513
44755,617,green,concern,69
76457,51,suddenly,use,979
127133,676,federal,project,935
63669,160,last,at,331
136601,311,impact,relationship,853
124733,62,table,generation,122
12062,198,include,computer,268
35476,806,its,attention,660
21137,501,art,civil,939
106709,635,political,thing,460
140478,982,enter,music,152
65661,877,high,hot,526
66317,207,Republican,alone,115
58757,274,hear,civil,498
47296,637,top,short,898
25063,420,him,population,154
77210,642,what,yard,389
117990,177,sell,affect,808
70825,840,sort,land,549
58432,241,style,rather,538
20447,231,market,cost,826
66171,180,four,PM,908
64119,644,role,already,763
67531,485,cold,magazine,766
147055,830,exactly,television,861
111330,922,best,miss,377
25113,274,mean,great,144
43956,444,catch,want,584
41351,949,size,same,926
110055,838,democratic,attention,570
30559,889,explain,impact,339
60067,374,think,wish,203
61152,414,political,administration,633
141329,316,recognize,full,983
146304,166,military,explain,829
97960,941,effect,take,795
2777,80,culture,them,189
34788,492,maintain,simply,586
131302,824,discussion,west,742
36323,355,able,PM,34
108566,577,cut,table,168
76474,414,in,free,81
112316,860,international,as,803
16082,231,somebody,money,662
13473,666,various,summer,295
36202,932,so,course,502
49824,825,reach,fall,136
63349,788,technology,exist,905
98783,82,particularly,interview,192
134769,468,point,lawyer,582
33272,269,support,where,481
143315,557,born,director,13
128163,709,choice,as,138
46126,103,attorney,themselves,890
100850,827,rate,next,706
122392,528,nothing,only,339
31052,448,able,minute,576
115743,688,marriage,open,76
79095,884,put,small,187
30765,714,whether,third,61
95690,239,year,real,237
137723,743,fund,watch,262
110902,997,thousand,he,986
111121,184,few,only,86
135115,134,east,including,862
102509,214,key,couple,116
14746,615,young,main,611
26190,488,give,recognize,644
76432,372,travel,event,4
146563,425,country,particularly,354
148095,5,statement,sport,39
105638,890,event,early,310
135684,544,story,air,483
49225,804,agency,throw,752
101182,495,lead,brother,811
147243,465,road,until,536
11507,170,leader,them,644
28167,42,pretty,environment,475
