1163,nor,music
1164,important,push
1165,military,skin
1166,child,hold
1167,staff,plant
1168,early,in
1169,good,community
1170,four,car
1171,subject,turn
1172,region,film
1173,character,project
1174,hospital,become
1175,treat,challenge
1176,soon,investment
1177,defense,particular
1178,environmental,in
1179,bit,heavy
1180,us,face
1181,thing,response
1182,reach,ability
1183,wall,TV
1184,late,should
1185,police,music
1186,attention,religious
1187,science,final
1188,clear,cause
1189,next,product
1190,travel,view
1191,thing,himself
1192,still,too
1193,act,garden
1194,industry,especially
1195,give,history
1196,senior,since
1197,attack,animal
1198,amount,American
1199,stand,floor
1200,whatever,play
1201,pull,generation
1202,fill,future
1203,Democrat,check
1204,support,card
1205,adult,free
1206,unit,crime
1207,agent,security
1208,everybody,century
1209,see,you
1210,interesting,world
1211,less,weight
1212,success,idea
1213,boy,find
1214,American,truth
1215,paper,business
1216,compare,first
1217,idea,town
1218,central,here
1219,western,partner
1220,than,night
1221,arm,career
1222,lot,interest
1223,staff,need
1224,door,appear
1225,offer,manage
1226,range,sing
1227,owner,officer
1228,word,risk
1229,billion,answer
1230,become,degree
1231,later,with
1232,often,take
1233,help,series
1234,affect,about
1235,individual,including
1236,feel,career
1237,break,type
1238,deep,free
1239,edge,rise
1240,avoid,set
1241,surface,approach
1242,magazine,future
1243,beat,attack
1244,how,trial
1245,throw,agency
1246,wish,land
1247,past,claim
1248,list,light
1249,low,simply
1250,soldier,someone
1251,against,base
1252,sing,report
1253,pressure,be
1254,consider,I
1255,statement,occur
1256,next,son
1257,support,without
1258,indeed,attorney
1259,significant,court
1260,assume,exactly
1261,difference,site
1262,table,follow
1263,argue,article
1264,general,book
1265,member,firm
1266,spring,key
1267,threat,generation
1268,prove,Democrat
1269,heart,economic
1270,probably,learn
1271,apply,summer
1272,wait,item
1273,bit,wish
1274,sort,alone
1275,interest,voice
1276,share,do
1277,name,later
1278,thought,other
1279,similar,network
1280,peace,sell
1281,during,pass
1282,enough,sound
1283,pretty,night
1284,less,film
1285,series,oil
1286,pretty,possible
1287,health,price
1288,chair,address
1289,management,by
1290,church,performance
1291,newspaper,government
1292,appear,evidence
1293,like,somebody
1294,avoid,until
1295,help,able
1296,including,activity
1297,us,bill
1298,bed,we
1299,personal,mouth
1300,weight,officer
1301,phone,itself
1302,own,knowledge
1303,design,heavy
1304,use,option
1305,tree,and
1306,moment,method
1307,down,conference
1308,subject,learn
1309,gun,your
1310,receive,hair
1311,how,not
1312,leg,gas
1313,difficult,wall
1314,reduce,detail
1315,ever,other
1316,soon,interview
1317,establish,bag
1318,nearly,reality
1319,no,total
1320,idea,share
1321,staff,strong
1322,we,organization
1323,prevent,fire
1324,finally,well
1325,agency,run
1326,identify,president
1327,ten,politics
1328,decade,development
1329,than,seek
1330,pay,situation
1331,reflect,speak
1332,east,local
1333,recent,matter
1334,often,its
1335,message,kitchen
1336,president,food
1337,particular,want
1338,agency,agree
1339,nor,name
1340,something,manager
1341,physical,approach
1342,live,fill
1343,design,evidence
1344,long,citizen
1345,up,fund
1346,appear,feel
1347,goal,beyond
1348,front,indicate
1349,production,more
1350,walk,enjoy
1351,business,feel
1352,miss,Mrs
1353,market,talk
1354,visit,she
1355,pretty,their
1356,seek,vote
1357,worry,baby
1358,true,official
1359,yes,before
1360,task,challenge
1361,third,century
1362,performance,general
1363,behind,medical
1364,want,minute
1365,television,from
1366,message,out
1367,administration,technology
1368,exist,every
1369,meet,war
1370,quite,property
1371,feel,break
1372,talk,picture
1373,character,example
1374,institution,team
1375,society,ready
1376,partner,state
1377,box,list
1378,school,while
1379,matter,point
1380,food,fish
1381,crime,right
1382,maybe,both
1383,green,car
1384,military,view
1385,argue,himself
1386,right,charge
1387,country,certain
1388,if,exist
1389,travel,animal
1390,fear,matter
1391,property,for
1392,hundred,machine
1393,go,occur
1394,three,size
1395,very,bag
1396,without,first
1397,dog,hundred
1398,Mr,participant
1399,reach,special
1400,local,drop
1401,plan,send
1402,scientist,by
1403,step,with
1404,group,long
1405,owner,join
1406,treat,drug
1407,land,thousand
1408,necessary,from
1409,five,meet
1410,form,far
1411,agency,forward
1412,state,mean
1413,store,certain
1414,daughter,official
1415,early,when
1416,those,with
1417,education,cut
1418,still,effect
1419,mouth,music
1420,risk,help
1421,oil,spring
1422,nation,forward
1423,happy,real
1424,yard,discuss
1425,interesting,side
1426,talk,season
1427,every,different
1428,of,present
1429,play,off
1430,movement,add
1431,tonight,fire
1432,company,community
1433,fight,eat
1434,bill,doctor
1435,detail,quite
1436,then,cut
1437,owner,hour
1438,provide,least
1439,size,or
1440,player,woman
1441,allow,contain
1442,star,debate
1443,person,wife
1444,story,long
1445,wait,energy
1446,them,part
1447,growth,campaign
1448,do,decision
1449,job,pay
1450,your,hospital
1451,force,represent
1452,building,tough
1453,another,rest
1454,guy,spend
1455,wrong,group
1456,themselves,role
1457,option,evidence
1458,try,world
1459,pick,seem
1460,financial,nature
1461,minute,within
1462,especially,interesting
1463,upon,now
1464,difference,also
1465,brother,set
1466,reach,bad
1467,lose,agree
1468,a,too
1469,likely,go
1470,compare,people
1471,gun,be
1472,seat,couple
1473,compare,something
1474,tough,find
1475,serve,quite
1476,believe,nice
1477,continue,community
1478,president,process
1479,open,address
1480,official,close
1481,specific,unit
1482,movement,mission
1483,country,page
1484,affect,magazine
1485,deal,expert
1486,public,pressure
1487,become,oil
1488,in,rate
1489,career,course
1490,Mr,word
1491,decade,sport
1492,head,make
1493,figure,there
1494,now,artist
1495,try,politics
1496,share,threat
1497,short,answer
1498,sometimes,story
1499,society,business
1500,respond,away
1501,single,everybody
1502,yard,business
1503,just,likely
1504,many,avoid
1505,station,source
1506,they,tonight
1507,next,bank
1508,just,serve
1509,them,seat
1510,likely,network
1511,red,war
1512,protect,apply
1513,summer,wish
1514,man,ahead
1515,past,family
1516,bank,pattern
1517,official,something
1518,subject,century
1519,game,south
1520,test,point
1521,close,reason
1522,once,pressure
1523,that,kitchen
1524,history,leg
1525,dog,look
1526,financial,pressure
1527,response,more
1528,available,adult
1529,stage,all
1530,interesting,you
1531,woman,current
1532,shake,such
1533,base,oil
1534,it,first
1535,industry,growth
1536,area,allow
1537,unit,which
1538,trial,game
1539,price,want
1540,over,doctor
1541,form,study
1542,really,bar
1543,can,ball
1544,manage,forward
1545,bank,game
1546,citizen,tax
1547,campaign,center
1548,decade,water
1549,speak,kind
1550,draw,shake
1551,test,probably
1552,choice,kind
1553,teach,young
1554,pull,what
1555,add,behavior
1556,more,very
1557,determine,evidence
1558,take,east
1559,likely,throw
1560,anything,author
1561,remain,interest
1562,son,hear
1563,democratic,game
1564,in,will
1565,why,financial
1566,class,feel
1567,gun,administration
1568,those,him
1569,edge,agreement
1570,sport,take
1571,could,culture
1572,center,five
1573,pretty,PM
1574,middle,enough
1575,issue,man
1576,through,less
1577,quickly,name
1578,difficult,even
1579,dark,know
1580,ten,tonight
1581,true,with
1582,soldier,whose
1583,treatment,view
1584,play,suddenly
1585,thought,bill
1586,anyone,despite
1587,smile,Republican
1588,stay,people
1589,change,join
1590,down,world
1591,receive,director
1592,above,candidate
1593,onto,enter
1594,red,drug
1595,tree,activity
1596,send,any
1597,keep,sort
1598,into,teach
1599,within,campaign
1600,manage,especially
1601,black,into
1602,station,dog
1603,speak,they
1604,bank,every
1605,late,eight
1606,born,six
1607,seem,civil
1608,coach,dream
1609,senior,difficult
1610,shake,nice
1611,finally,market
1612,list,third
1613,activity,describe
1614,generation,throughout
1615,show,music
1616,whom,less
1617,state,foreign
1618,indicate,together
1619,think,radio
1620,official,hear
1621,majority,step
1622,why,change
1623,not,note
1624,interesting,cultural
1625,bill,news
1626,kitchen,scene
1627,small,around
1628,source,better
1629,skill,create
1630,finish,be
1631,collection,budget
1632,very,technology
1633,eye,discuss
1634,risk,according
1635,prepare,everyone
1636,camera,head
1637,school,why
1638,happen,down
1639,occur,response
1640,record,foreign
1641,child,adult
1642,compare,region
1643,debate,cultural
1644,baby,campaign
1645,southern,job
1646,police,thank
1647,week,later
1648,some,blood
1649,measure,great
1650,strategy,state
1651,left,suddenly
1652,peace,we
1653,entire,whatever
1654,paper,behind
1655,certainly,woman
1656,go,than
1657,national,black
1658,talk,though
1659,mother,guy
1660,school,generation
1661,rate,kind
1662,include,add
1663,interview,guess
1664,book,travel
1665,red,mother
1666,three,effort
1667,college,visit
1668,throw,deal
1669,sense,beautiful
1670,network,whose
1671,figure,whose
1672,issue,popular
1673,pay,off
1674,traditional,no
1675,common,actually
1676,agreement,station
1677,other,about
1678,my,drive
1679,professor,range
1680,people,week
1681,again,instead
1682,Mr,machine
1683,billion,explain
1684,throw,event
1685,mind,much
1686,green,eye
1687,sure,role
1688,officer,business
1689,hand,country
1690,second,off
1691,network,box
1692,bag,race
1693,Republican,capital
1694,large,character
1695,cause,product
1696,pick,make
1697,control,whom
1698,inside,a
1699,enter,cost
1700,land,defense
1701,thousand,easy
1702,free,above
1703,fall,goal
1704,concern,light
1705,special,relate
1706,sort,of
1707,both,middle
1708,religious,five
1709,crime,throw
1710,firm,record
1711,activity,run
1712,meet,chair
1713,worker,deal
1714,rate,attorney
1715,child,yourself
1716,memory,ten
1717,mention,meeting
1718,machine,voice
1719,kitchen,social
1720,wife,recent
1721,much,production
1722,degree,system
1723,bit,career
1724,ago,day
1725,natural,kitchen
1726,build,particularly
1727,owner,eye
1728,issue,administration
1729,have,ask
1730,simply,piece
1731,behavior,rise
1732,both,end
1733,television,arm
1734,even,game
1735,him,process
1736,education,evening
1737,else,sign
1738,dark,put
1739,size,bring
1740,security,shake
1741,fine,item
1742,before,act
1743,center,effect
1744,weight,TV
1745,tell,baby
1746,animal,wall
1747,allow,through
1748,cell,pay
1749,if,house
1750,should,degree
1751,black,see
1752,sister,financial
1753,hand,course
1754,size,myself
1755,agent,center
1756,production,oil
1757,strategy,generation
1758,his,remember
1759,their,under
1760,mission,history
1761,try,at
1762,respond,where
1763,pass,toward
1764,audience,religious
1765,forward,race
1766,place,play
1767,late,second
1768,whom,much
1769,affect,government
1770,book,respond
1771,try,everybody
1772,could,simple
1773,somebody,clear
1774,yes,type
1775,entire,sport
1776,view,carry
1777,growth,security
1778,stay,economy
1779,family,popular
1780,explain,claim
1781,good,catch
1782,tell,become
1783,turn,weight
1784,yourself,save
1785,city,the
1786,explain,wait
1787,condition,society
1788,must,skill
1789,follow,heavy
1790,movie,use
1791,board,simply
1792,since,third
1793,rule,small
1794,drop,government
1795,test,around
1796,common,reflect
1797,difference,important
1798,purpose,there
1799,agree,and
1800,go,stand
1801,world,watch
1802,turn,morning
1803,organization,decide
1804,cut,carry
1805,allow,protect
